,0
10,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""filter_color_gray""]
    4 --> 5[""unique""]
    5 --> 6[""relate_right""]
    1 --> 6
    6 --> 7[""filter_size_large""]
    7 --> 8[""filter_shape_sphere""]
    8 --> 9[""unique""]
    9 --> 10[""query_color""]
"
11,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    1 --> 5[""filter_size_small""]
    5 --> 6[""unique""]
    6 --> 7[""relate_in_front""]
    4 --> 8[""relate_left""]
    7 --> 9[""OR""]
    8 --> 9
    9 --> 10[""filter_shape""]
    10 --> 11[""relate_shape_sphere""]
    11 --> 12[""unique""]
    12 --> 13[""query_size""]
"
12,"
graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 3[""unique""]
    1 --> 4[""filter_material_metallic""]
    4 --> 5[""filter_color_brown""]
    5 --> 6[""unique""]
    6 --> 7[""relate_behind""]
    1 --> 8[""filter_color_purple""]
    8 --> 9[""unique""]
    9 --> 10[""relate_in_front""]
    7 --> 11[""And""]
    10 --> 11
    11 --> 12[""filter_material_rubber""]
    12 --> 13[""query_shape""]
"
13,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_red""]
    3 --> 4[""unique""]
    4 --> 5[""same_material""]
    5 --> 6[""filter_color_yellow""]
    6 --> 7[""unique""]
    7 --> 8[""query_shape""]
"
14,"
graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_size_small""]
    3 --> 4[""unique""]
    4 --> 5[""same_material""]
    5 --> 6[""same_shape""]
    6 --> 7[""query_size""]
"
15,"
graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""filter_size_large""]
    4 --> 5[""unique""]
    1 --> 6[""filter_color_red""]
    6 --> 7[""filter_material_metal""]
    5 --> 8[""relate_left""]
    7 --> 9[""OR""]
    8 --> 9
    9 --> 10[""count""]
"
16,"
graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_size_small""]
    3 --> 4[""unique""]
    4 --> 5[""relate_behind""]
    1 --> 6[""filter_size_large""]
    5 --> 7[""And""]
    6 --> 7
    7 --> 8[""filter_material_rubber""]
    1 --> 9[""filter_color_green""]
    8 --> 10[""And""]
    9 --> 10
    10 --> 11[""OR""]
    7 --> 11
    11 --> 12[""count""]
"
17,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_color_yellow""]
    3 --> 4[""unique""]
    4 --> 5[""relate_in_front""]
    1 --> 6[""relate_material""]
    5 --> 7[""filter_material_metal""]
    7 --> 8[""relate_behind""]
    8 --> 9[""AND""]
    5 --> 9
    9 --> 10[""filter_size_large""]
    10 --> 11[""count""]
"
18,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""filter_shape_sphere""]
    4 --> 5[""count""]
"
19,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 5[""same_color""]
    5 --> 6[""filter_shape_cube""]
    6 --> 7[""same_color""]
    7 --> 8[""count""]
"
20,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""filter_color_red""]
    4 --> 5[""unique""]
    5 --> 6[""relate_left""]
    6 --> 7[""filter_shape""]
    1 --> 8[""filter_color_blue""]
    8 --> 9[""unique""]
    9 --> 10[""count""]
    7 --> 11[""count""]
    11 --> 12[""greater_than""]
    10 --> 12
"
21,"
graph LR
    1[""scene""] --> 2[""relate_in_front""]
    2 --> 3[""filter_color_red""]
    3 --> 4[""filter_shape_sphere""]
    4 --> 5[""filter_material_metal""]
    5 --> 6[""filter_size_small""]
    6 --> 7[""unique""]
    1 --> 8[""filter_color_yellow""]
    8 --> 9[""filter_shape_cylinder""]
    9 --> 10[""unique""]
    10 --> 11[""relate_right""]
    11 --> 12[""filter_size_small""]
    12 --> 13[""filter_material_metal""]
    7 --> 14[""count""]
    10 --> 15[""relate_in_front""]
    5 --> 16[""filter_size_large""]
    16 --> 17[""count""]
    10 --> 18[""count""]
"
22,"
graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    1 --> 6[""filter_size_small""]
    6 --> 7[""filter_material_rubber""]
    7 --> 8[""filter_shape_cube""]
    8 --> 9[""unique""]
    5 --> 9
    9 --> 10[""equal_color""]
    6 --> 11[""unique""]
    11 --> 10
"
23,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""exist""]
"
24,"
graph LR
    1[""scene""] --> 2[""relate_behind""]
    2 --> 3[""unique""]
    1 --> 4[""unique""]
    4 --> 5[""same_size""]
    5 --> 6[""relate_behind""]
    6 --> 7[""same_size""]
    3 --> 7
    1 --> 8[""relate_behind""]
    8 --> 9[""unique""]
    9 --> 10[""filter_color_gray""]
    10 --> 11[""filter_material_rubber""]
    11 --> 12[""filter_shape_sphere""]
    12 --> 13[""same_size""]
    13 --> 7
"
25,"
graph LR
    1[""scene""] --> 2[""filter_material_metal""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_in_front""]
    1 --> 6[""filter_size_large""]
    5 --> 7[""AND""]
    6 --> 7
    7 --> 8[""filter_material_metal""]
    8 --> 9[""unique""]
    9 --> 10[""query_color""]
"
26,"
graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    5 --> 6[""filter_color_green""]
    6 --> 7[""filter_shape""]
"
27,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""unique""]
    4 --> 5[""same_color""]
    5 --> 6[""relate_left""]
    6 --> 7[""unique""]
    7 --> 8[""query_shape""]
"
28,"
graph LR
    1[""scene""] --> 2[""filter_material_matte""]
    2 --> 3[""OR""]
    2 --> 4[""filter_shape_cube""]
    3 --> 4
    4 --> 5[""unique""]
    5 --> 6[""same_color""]
    6 --> 7[""filter_material_rubber""]
    7 --> 8[""query_size""]
"
29,"
graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""filter_size_small""]
    3 --> 4[""unique""]
    4 --> 5[""relate_in_front""]
    1 --> 6[""filter_color_red""]
    6 --> 7[""relate_left""]
    5 --> 7
    7 --> 8[""relate_right""]
    8 --> 9[""query_material""]
"
30,"
graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 3[""unique""]
    3 --> 4[""same_size""]
    4 --> 5[""subtract""]
    2 --> 5
    5 --> 6[""count""]
"
31,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_purple""]
    3 --> 4[""filter_material_rubber""]
    1 --> 5[""filter_color_green""]
    5 --> 6[""relate_behind""]
    6 --> 7[""filter_size_large""]
    4 --> 8[""count""]
    7 --> 9[""count""]
    8 --> 10[""equal_integer""]
    9 --> 10
    4 --> 11[""equal_integer""]
    8 --> 11
    4 --> 12[""is_greater_than""]
    8 --> 12
    8 --> 13[""count""]
    9 --> 13
    13 --> 14[""query_yesno""]
"
32,"
graph LR
    1[""scene""] --> 2[""filter_material_metal""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    1 --> 5[""filter_color_cyan""]
    5 --> 6[""unique""]
    6 --> 7[""relate_left""]
    1 --> 8[""filter_material_rubber""]
    8 --> 9[""relate_left""]
    7 --> 10[""filter_size_small""]
    4 --> 10[and -Stage]
    10 --> 11[""unique""]
    11 --> 12[""relate_left""]
    4 --> 12
    12 --> 13[""relate_behind""]
    13 --> 14[""filter_shape_sphere""]
    14 --> 15[""count""]
"
33,"
graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""count""]
"
34,"
graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_shape_sphere""]
    3 --> 4[""unique""]
    4 --> 5[""query_material""]
    5 --> 6[""same_material""]
    6 --> 7[""filter_size_small""]
    7 --> 8[""count""]
"
35,"
graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    1 --> 5[""filter_size_small""]
    5 --> 6[""filter_color_yellow""]
    6 --> 7[""filter_material_metal""]
    7 --> 8[""unique""]
    4 --> 9[""equal_shape""]
    8 --> 9
"
36,"
graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    2 --> 3[""relate_large""]
    3 --> 4[""filter_shape_cylinder""]
    4 --> 5[""unique""]
    1 --> 6[""filter_color_cyan""]
    6 --> 7[""unique""]
    5 --> 8[""equal_material""]
    7 --> 8
"
37,"
graph LR
1[""scene""] --> 2[""filter_color_cyan""]
2 --> 3[""filter_size_large""]
2 --> 4[""unique""]
4 --> 5[""relate_right""]
5 --> 6[""filter_material_metal""]
4 --> 7[""relate_left""]
6 --> 8[""OR""]
7 --> 8
8 --> 9[""filter_material_metal""]
9 --> 10[""exist""]
"
38,"
graph LR
    1[""scene""] --> 2[""query_color""]
    2 --> 3[""filter_color_red""]
    3 --> 4[""filter_shape_sphere""]
    4 --> 5[""unique""]
    5 --> 6[""relate_right""]
    1 --> 7[""filter_color_gray""]
    7 --> 8[""unique""]
    8 --> 9[""relate_right""]
    2 --> 10[""filter_color_green""]
    10 --> 11[""unique""]
    11 --> 12[""relate_behind""]
    5 --> 12
    12 --> 13[""filter_shape_cylinder""]
    13 --> 14[""unique""]
    8 --> 15[""equal_size""]
    14 --> 15
"
39,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_gray""]
    3 --> 4[""filter_material_matte""]
    4 --> 5[""filter_shape_cylinder""]
    5 --> 6[""count""]
    1 --> 7[""filter_color_red""]
    7 --> 8[""filter_shape_block""]
    8 --> 9[""count""]
    6 --> 10[""equal_integer""]
    9 --> 10
"
40,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_blue""]
    3 --> 4[""unique""]
    4 --> 5[""relate_left""]
    1 --> 6[""filter_material_metal""]
    5 --> 6
    6 --> 7[""unique""]
    7 --> 8[""relate_behind""]
    3 --> 9[""relate_behind""]
    7 --> 9
    9 --> 10[""filter_size_small""]
    9 --> 11[""filter_color_cyan""]
    10 --> 11
    11 --> 12[""unique""]
    12 --> 13[""relate_in_front""]
    7 --> 13
    13 --> 14[""filter_material_rubber""]
    13 --> 15[""filter_color_brown""]
    14 --> 15
    15 --> 16[""unique""]
    16 --> 17[""query_size""]
"
41,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_color_red""]
    3 --> 4[""unique""]
    4 --> 5[""query_material""]
"
42,"
graph LR
    1[""scene""] --> 2[""filter_color_yellow""]
    2 --> 3[""filter_color_cyan""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""unique""]
    5 --> 6[""relate_behind""]
    6 --> 7[""filter_material_metal""]
    7 --> 8[""filter_color_cyan""]
    8 --> 9[""unique""]
    9 --> 10[""query_size""]
"
43,"
graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""unique""]
    4 --> 5[""same_size""]
    5 --> 6[""filter_shape_sphere""]
    6 --> 7[""color""]
"
44,"
graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_shape_sphere""]
    3 --> 4[""unique""]
    1 --> 5[""filter_shape_sphere""]
    5 --> 6[""filter_color_cyan""]
    6 --> 7[""filter_size_large""]
    4 --> 7
    7 --> 8[""same_material""]
    8 --> 9[""unique""]
    9 --> 10[""query_color""]
"
45,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""unique""]
    3 --> 4[""relate_in_front""]
    1 --> 5[""filter_color_yellow""]
    1 --> 6[""filter_material_matte""]
    5 --> 7[""And""]
    6 --> 7
    7 --> 8[""relate_in_front""]
    4 --> 9[""And""]
    8 --> 9
    9 --> 10[""filter_size_small""]
    10 --> 11[""unique""]
    11 --> 12[""relate_right""]
    7 --> 13[""And""]
    12 --> 13
    13 --> 14[""count""]
"
46,"
graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 5[""relate_behind""]
    5 --> 6[""filter_material_rubber""]
    6 --> 7[""unique""]
    7 --> 8[""filter_color_cyan""]
    8 --> 9[""filter_size_small""]
    8 --> 9
    7 --> 9[""unique""]
    9 --> 10[""relate_in_front""]
    10 --> 11[""filter_color_cyan""]
    11 --> 12[""relate_right""]
    11 --> 12
    12 --> 13[""filter_color_cyan""]
    13 --> 14[""filter_shape_cylinder""]
    13 --> 14
    14 --> 15[""count""]
"
47,"
graph LR
    1[""scene""] --> 2[""filter_shape_cube""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""relate_behind""]
    1 --> 5[""filter_color_cyan""]
    4 --> 6[""filter_size_large""]
    5 --> 7[""filter_shape_sphere""]
    6 --> 8[""OR""]
    7 --> 8
    8 --> 9[""count""]
"
48,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_yellow""]
    3 --> 4[""unique""]
    1 --> 5[""filter_size_small""]
    5 --> 6[""filter_color_yellow""]
    6 --> 7[""same_shape""]
    4 --> 8[""relate_behind""]
    8 --> 9[""filter_material_metal""]
    7 --> 10[""filter_shape_sphere""]
    9 --> 11[""OR""]
    10 --> 11
    11 --> 12[""count""]
    12 --> 13[""count""]
"
49,"
graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    2 --> 3[""filter_size_large""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    1 --> 6[""filter_color_metal""]
    6 --> 7[""filter_size_small""]
    7 --> 8[""unique""]
    5 --> 9
    9 --> 10[""filter_color_cyan""]
    10 --> 11[""filter_size_small""]
    11 --> 12[""count""]
"
50,"
graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_left""]
    1 --> 6[""filter_shape_sphere""]
    5 --> 6
    4 --> 7[""unique""]
    6 --> 8[""query_material""]
    7 --> 9[""filter_color_green""]
    8 --> 10[""filter_material_metal""]
    7 --> 10
    6 --> 11[""query_size""]
    10 --> 12[""equal_size""]
    9 --> 13[""query_size""]
    11 --> 12
    13 --> 12
"
51,"
graph LR
    1[""scene""] --> 2[""filter_shape_sphere/filter_color_blue""]
    2 --> 3[""unique""]
    3 --> 4[""query_color=shiny""]
    4 --> 5[""relate_in_front""]
    1 --> 6[""filter_color_green""]
    6 --> 7[""unique""]
    7 --> 8[""filter_material_metal""]
    8 --> 9[""unique""]
    5 --> 10[""filter_color_green""]
    10 --> 11[""unique""]
    9 --> 12[""query_size""]
    11 --> 13[""query_size""]
    12 --> 14[""equal_size""]
    13 --> 14
"
52,"
graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 3[""same_size""]
    3 --> 4[""filter_color_blue""]
    4 --> 5[""filter_shape_cube""]
    5 --> 6[""unique""]
    6 --> 7[""relate_in_front""]
    5 --> 8[""filter_size_small""]
    7 --> 8
    8 --> 9[""query_color""]
"
53,"
graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_size_small""]
    3 --> 4[""filter_material_rubber""]
    4 --> 5[""count""]
    5 --> 6[""greater_than""]
    6 --> 0
"
54,"
graph LR
    1[""scene""] --> 2[""filter_material_metal""]
    2 --> 3[""filter_size_small""]
    3 --> 4[""filter_shape_cube""]
    4 --> 5[""relate_behind""]
    5 --> 6[""filter_shape_cylinder""]
    6 --> 7[""filter_color_red""]
    7 --> 8[""unique""]
    8 --> 9[""exist""]
"
55,"
graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""filter_size_large""]
    4 --> 5[""unique""]
    5 --> 6[""relate_in_front""]
    1 --> 7[""filter_size_small""]
    7 --> 8[""filter_material_rubber""]
    8 --> 9[""unique""]
    9 --> 10[""relate_right""]
    5 --> 10
    10 --> 11[""filter_size_large""]
    11 --> 12[""filter_material_rubber""]
    12 --> 13[""unique""]
    13 --> 14[""relate_right""]
    9 --> 14
    14 --> 15[""filter_shape_sphere""]
    15 --> 16[""unique""]
    16 --> 17[""query_size""]
"
56,"
graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""unique""]
    1 --> 4[""filter_material_metal""]
    4 --> 5[""filter_shape_cube""]
    3 --> 6[""AND,relate_behind""]
    5 --> 6
    6 --> 7[""relate_behind""]
    1 --> 8[""filter_color_yellow""]
    8 --> 9[""filter_shape_cylinder""]
    9 --> 10[""relate_behind""]
    1 --> 11[""filter_color_yellow""]
    11 --> 12[""filter_shape_cube""]
    12 --> 13[""unique""]
    13 --> 14[""same_material""]
    14 --> 15[""filter_material""]
    15 --> 11
    11 --> 16[""same_color""]
    16 --> 17[""same_material""]
    17 --> 18[""query_size""]
"
57,"
graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""filter_shape_sphere""]
    4 --> 5[""unique""]
    5 --> 6[""same_size""]
    6 --> 7[""And""]
    1 --> 8[""filter_shape_cube""]
    1 --> 9[""filter_shape_sphere""]
    1 --> 10[""filter_shape_cylinder""]
    7 --> 11[""or""]
    8 --> 11
    9 --> 11
    10 --> 11
    11 --> 12[""query_shape""]
"
58,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_color_blue""]
    3 --> 4[""query_shape""]
"
59,"
      graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    2 --> 3[""filter_material_matte""]
    3 --> 4[""filter_size_large""]
    4 --> 5[""unique""]
    5 --> 6[""relate_left""]
    1 --> 7[""filter_color_brown""]
    7 --> 8[""filter_material_metal""]
    6 --> 9[""relate_behind""]
    8 --> 9
    9 --> 10[""filter_size_large""]
    10 --> 11[""filter_material_matte""]
    11 --> 12[""query_shape""]
"
60,"
graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""] 
    4 --> 5[""same_shape""]
    1 --> 6[""filter_material_metal""]
    6 --> 7[""same_shape""]
    5 --> 8[""And""]
    7 --> 8
    8 --> 9[""count""]
"
61,"
graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""unique""]
    4 --> 5[""same_size""]
    5 --> 6[""and""]
    2 --> 6
    6 --> 7[""count""]
"
62,"
graph LR
    1[""scene""] --> 2[""filter_color_red""]
    1 --> 3[""filter_size_large""]
    2 --> 4[""And""]
    3 --> 4
    4 --> 5[""same_shape""]
    5 --> 6[""count""]
"
63,"
graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""relate_in_front""]
    1 --> 4[""filter_size_large""]
    4 --> 5[""unique""]
    5 --> 6[""relate_left""]
    3 --> 7[""And""]
    6 --> 7
    7 --> 8[""filter_material_rubber""]
    8 --> 9[""unique""]
    9 --> 10[""relate_behind""]
    3 --> 11[""And""] 
    10 --> 12[""filter_shape_cube""]
    12 --> 13[""filter_size_small""]
    13 --> 14[""count""]
"
64,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_color_gray""]
    3 --> 4[""filter_shape_cylinder""]
    4 --> 5[""unique""]
    1 --> 6[""filter_size_large""]
    6 --> 7[""filter_color_red""]
    7 --> 8[""unique""]
    5 --> 9[""relate_in_front""]
    9 --> 10[""filter_material_rubber""]
    8 --> 11[""relate_right""]
    11 --> 12[""filter_color_green""]
    10 --> 13[""OR""]
    12 --> 13
    13 --> 14[""count""]
"
65,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_material_rubber""]
    1 --> 4[""filter_size_small""]
    4 --> 5[""filter_material_metal""]
    3 --> 6[""same_shape""]
    5 --> 6
    6 --> 7[""AND""]
    7 --> 8[""same_shape""]
    8 --> 9[""unique""]
"
66,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""filter_color_green""]
    4 --> 5[""unique""]
    5 --> 6[""same_material""]
    6 --> 7[""same_color""]
    7 --> 8[""AND""]
    5 --> 8
    8 --> 9[""same_shape""]
    9 --> 10[""exist""]
"
67,"
graph LR
    1[""scene""] --> 2[""filter_color_yellow""]
    2 --> 3[""filter_size_small""]
    3 --> 4[""unique""]
    1 --> 5[""filter_color_red""]
    5 --> 6[query_shape]
    4 --> 7[""same_shape""]
    6 --> 7
    7 --> 8[yes_or_no]
"
68,"
graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_size_small""]
    3 --> 4[""unique""]
    4 --> 5[""relate_in_front""]
    6[""scene""] --> 7[""filter_size_large""]
    7 --> 8[""filter_material_metal""]
    8 --> 9[""unique""]
    9 --> 10[""relate_left""]
    4 --> 10
    9 --> 11[""query_material""]
    5 --> 12[""query_material""]
    11 --> 13[""equal_material""]
    12 --> 13
"
69,"
graph LR
    1[""scene""] --> 2[""filter_material_metal""]
    2 --> 3[""filter_color_brown""]
    3 --> 4[""unique""]
    1 --> 5[""filter_color_green""]
    5 --> 6[""unique""]
    6 --> 7[""relate_in_front""]
    4 --> 8[""filter_color_gray""]
    7 --> 9[""And""]
    8 --> 9
    9 --> 10[""query_size""]
    4 --> 11[""query_size""]
    10 --> 12[""equal_size""]
    11 --> 12
"
70,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_green""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""unique""]
    1 --> 6[""filter_color_purple""]
    6 --> 7[""filter_material_rubber""]
    7 --> 8[""unique""]
    8 --> 9[""relate_behind""]
    5 --> 10[""relate_left""]
    9 --> 11[""And""]
    10 --> 11
    11 --> 12[""query_material""]
"
71,"
graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 3[""unique""]
    3 --> 4[""same_material""]
    4 --> 5[""filter_size_small""]
    4 --> 6[""filter_material_matte""]
    5 --> 7[""And""]
    6 --> 7
    7 --> 8[""unique""]
    8 --> 9[""query_color""]
"
72,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""unique""]
    3 --> 4[""same_material""]
    4 --> 5[""filter_color_yellow""]
    5 --> 6[""unique""]
    6 --> 7[""query_size""]
"
73,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_color_gray""]
    3 --> 4[""relate_in_front""]
    4 --> 5[""filter_size_small""]
    5 --> 6[""unique""]
    6 --> 7[""relate_behind""]
    7 --> 8[""unique""]
    8 --> 9[""query_material""]
"
74,"
graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""filter_size_small""]
    3 --> 4[""unique""]
    1 --> 5[""filter_color_yellow""]
    5 --> 6[""unique""]
    6 --> 7[""relate_left""]
    4 --> 7
    7 --> 8[""And""]
    8 --> 9[""filter_shape_sphere""]
    9 --> 10[""unique""]
    1 --> 11[""filter_color_yellow""]
    11 --> 12[""relate_left""]
    13[""filter_size_small""] --> 12
    12 --> 14[""And""]
    14 --> 15[""filter_shape_sphere""]
    15 --> 16[""count""]
    7 --> 17[""filter_shape_sphere""]
    17 --> 18[""unique""]
    18 --> 19[""count""]
    14 --> 20[""greater_than""]
    16 --> 21[""equal""]
    20 --> 21
    21 --> 22[""query_color""]
"
