,0
10,"
graph LR
0[""StartNode""] --> 1[""Obtain detailed description of problem""]
1 --> 2{""Can I handle the problem myself?""}
2 --> |""Yes""|3[""Explain solution""]
2 --> |""No""|4[""Send email to support system""]
3 --> 5[""EndNode""]
4 --> 6{""Can I handle the problem myself?""}
6 --> |""Yes""|7[""Explain solution""]
6 --> |""No""|8[""Send email to support system""]
7 --> 5[""EndNode""]
8 --> 9[""Wait for answer from support system""]
9 --> 10[""Explain solution""]
10 --> 5[""EndNode""]
"
11,"
graph LR
0[""StartNode""] --> 1[""Complete Purchase Order""]
1 --> 2[""Send Invoice""]
1 --> 3[""Send Goods""]
2 --> 4[""EndNode""]
3 --> 4
"
12,"
graph LR
0[""StartNode""] --> 1[""Prepare shipment order""]
1 --> 2[""Send shipment order""]
2 --> 3[""Receive carrier response""]
3 --> 4{""Carrier response = 'yes'?""}
4 --> |""No""|5[""Acquisition of carriers""]
4 --> |""Yes""|6[""Accept shipment order""]
6 --> 7{""Carrier response = 'no'?""}
7 --> |""Yes""|5[""Acquisition of carriers""]
7 --> |""No""|8[""Realize shipment""]
8 --> 9[""EndNode""]
"
13,"
graph LR
0[""StartNode""] --> 1[""Order received""]
1 --> 2[""Invoice created""]
1 --> 3[""Shipping prepared""]
2 --> 4[""Invoice sent""]
3 --> 5[""Item shipped""]
4 --> 6[""Payment confirmed""]
6 --> 7[""EndNode""]
"
14,"
graph LR
0[""StartNode""] --> 1{""Can we fulfill the order?""}
1 --> |""Yes""|2[""Check if we can fulfill the order""]
2 --> 3[""Confirm the order""]
3 --> 4[""Deliver the order""]
4 --> 5[""Notify that the order has been successfully delivered""]
1 --> |""No""|6[""Reject the order""]
6 --> 7[""Notify that the order has been rejected""]
2 --> 8{""Can we fulfill the order?""}
8 --> |""Yes""|9[""Confirm the order""]
8 --> |""No""|6
9 --> 4
"
15,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""Verification successful?""}
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ and provide L&M cost estimates""]
3 --> 1
4 --> 5[""Verify RFQ""]
5 --> 2
2 --> |""Yes""|6[""Add overhead cost and generate pricing options""]
6 --> 7[""Generate sales quote""]
7 --> 8[""EndNode""]
"
16,"
graph LR
0[""StartNode""] --> 1[""Check Customer's Credit History""]
0 --> 2[""Conduct Property Survey""]
0 --> 3[""Search the Property Title""]
1 --> 4{""Credit History File""}
2 --> 5{""Survey Document""}
4 --> 6[""EndNode""]
5 --> 6
3 --> 6
"
17,"
graph LR
0[""StartNode""] --> 1[""Change status""]
1 --> 2{""Product currently on sale?""}
2 --> |""Yes""|3[""Mark as on sale""]
2 --> |""No""|4[""Mark as not on sale""]
3 --> 5[""EndNode""]
4 --> 5
5 --> 6{""Product currently on sale?""}
6 --> |""Yes""|7[""Mark as on sale""]
6 --> |""No""|5
"
18,"
graph LR
0[""StartNode""] --> 1[""Identify invoice errors""]
1 --> 2[""Highlight errors on entry form""]
1 --> 3[""Update record of mistakes""]
2 --> 4[""Send invoice back""]
3 --> 4
4 --> 5[""Conclude process""]
5 --> 6[""EndNode""]
"
19,"
graph LR
0[""StartNode""] --> 1[""Run invoice payment process for SSP""]
1 --> 2[""Send payment report to Accounts Receivable""]
1 --> 3[""Run invoice payment process""]
1 --> 4[""Generate invoice payment report""]
1 --> 5[""Send payment report to Client""]
1 --> 6[""Send payment report to Registry""]
2 --> 7[""Generate monthly invoices for clients""]
2 --> 8[""Charge clients""]
5 --> 8
6 --> 8
7 --> 8
"
20,"
graph LR
0[""StartNode""] --> 1[""Check completeness""]
1 --> 2[""Verify credit history""]
2 --> 3{""Check Result?""}
3 --> |""Yes""|4[""Examine loan request""]
3 --> |""No""|5[""Customer request rejected""]
4 --> 6[""Customer request approved""]
6 --> 7[""EndNode""]
5 --> 7
"
21,"
graph LR
0[""StartNode""] --> 1[""Extract work orders""]
0 --> 2[""Extract notifications""]
2 --> 3[""Load work orders""]
1 --> 4[""Load inspection orders""]
2 --> 5[""Load notifications""]
3 --> 6[""Pull together work order report""]
4 --> 7[""Pull together inspection order report""]
5 --> 8[""Pull together notification report""]
8 --> 9[""Link reports from PPT""]
9 --> 10[""Create and send email""]
10 --> 11[""Process ends""]
"
22,"
graph LR
0[""StartNode""] --> 1[""Plan menu""]
1 --> 2[""Prepare chicken""]
1 --> 3[""Make salad""]
2 --> 4[""Refine chicken""]
4 --> 5[""Meal is ready""]
5 --> 3
3 --> 6[""Serve menu""]
6 --> 7[""EndNode""]
"
23,"
graph LR
0[""StartNode""] --> 1[""Write letter""]
1 --> 2[""Obtain letter""]
2 --> 3{""Applicant is a member?""}
3 --> |""No""|4[""EndNode""]
3 --> |""Yes""|5[""Check if applicant is a member""]
5 --> 6{""Applicant is a member?""}
6 --> |""No""|7[""EndNode""]
6 --> |""Yes""|8[""Obtain second letter""]
8 --> 9[""Pay fee""]
9 --> 10[""Receive card""]
10 --> 11[""EndNode""]
"
24,"
graph LR
0[""Feel hungry""] --> 1[""Have a dinner consisting of three dishes""]
1 --> 2[""Have a salad""]
1 --> 3[""Enjoy some ice-cream""]
1 --> 4[""Savor a plate of pasta""]
2 --> 5[""Feel satisfied""]
3 --> 5
4 --> 5
5 --> 6[""EndNode""]
"
25,"
graph LR
0[""StartNode""] --> 1[""Empty SAP Master Record Outbox""]
0 --> 2[""Deliver requests to Master Data Entry Department""]
1 --> 3[""Empty Master Data Entry Outbox""]
2 --> 3
3 --> 4[""Receive Vendor Master Record Requests Form""]
4 --> 5[""Process Vendor Master Record Requests""]
5 --> 6[""Place completed requests in Data Entry Officer Inbox""]
6 --> 7[""EndNode""]
"
26,"
graph LR
0[""StartNode""] --> 1[""Register event participation""]
1 --> 2[""Register process seminar results""]
1 --> 3[""Create purchase request""]
3 --> 4{""purchase request approve?""}
4 --> |""Rejected""|5[""Notify rejection""]
4 --> |""Approved""|6[""Send approved notification""]
4 --> 7[""Register process seminar results""]
5 --> 8[""EndNode""]
6 --> 7
7 --> 8
"
27,"
graph LR
0[""StartNode""] --> 1[""Place an order""]
1 --> 2[""Verify customer""]
2 --> 3{""Customer okay?""}
3 --> |""Yes""|4[""Check availability""]
3 --> |""No""|5[""Create a new customer""]
4 --> |""Product available""|6[""Ship goods""]
4 --> |""Product not available""|7[""Produce goods""]
5 --> 8[""EndNode""]
6 --> 8
7 --> 8
"
28,"
graph LR
0[""StartNode""] --> 1[""Move to square (2,5)""]
1 --> 2[""Wait for a message""]
2 --> 3{""All players have responded?""}
3 --> |""No""|1
3 --> |""Yes""|4{""All players have responded?""}
4 --> |""No""|1
4 --> |""Yes""|5[""EndNode""]
"
29,"
graph LR
0[""StartNode""] --> 1[""Obtain the credit score""]
0 --> 2[""Get the credit score""]
0 --> 3[""Check the credit score""]
1 --> 4[""Check income to payment ratio""]
2 --> 4
3 --> 4
4 --> 5[""Assess credit risk""]
5 --> 6[""Process concludes""]
"
30,"
graph LR
0[""StartNode""] --> 1[""Receive payment from previous week""]
1 --> 2{""Customer has made payment for previous week?""}
2 --> |""No""|3[""Document bad credit""]
2 --> |""Yes""|4[""Update members and accounts receivable file""]
4 --> 5[""Process order""]
5 --> 2
2 --> |""No""|6[""Inform members about bad credit status""]
6 --> 7[""Suspend future order processing""]
6 --> 8[""Update members and accounts receivable file""]
8 --> 9[""Complete credit check""]
9 --> 6
"
31,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""Is RFQ verified?""}
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 5[""Provide L&M cost estimates""]
5 --> 6{""Is RFQ verified?""}
6 --> |""No""|7[""Ask for more information""]
6 --> |""Yes""|8[""Provide verification""]
8 --> 9[""Add overhead costs""]
9 --> 10[""Generate pricing options""]
10 --> 11[""Generate sales quote""]
11 --> 12[""EndNode""]
"
32,"
graph LR
0[""StartNode""] --> 1[""Bring computer to ACM""]
1 --> 2[""Describe the computer problem""]
2 --> 3[""Receive estimate""]
3 --> 4{""Evaluate estimate""}
4 --> |""Yes""|5[""Authorize repair""]
4 --> |""No""|6[""Take computer back""]
5 --> 7[""Repair notice""]
7 --> 8[""Receive invoice and P/S document""]
8 --> 9[""Send payment""]
7 --> 9
6 --> 10[""EndNode""]
"
33,"
graph LR
0[""StartNode""] --> 1[""Analyze data object Goal Model""]
1 --> 2[""Analyze data object Business Process Models""]
2 --> 3{""Answer is Yes""}
3 --> 4[""EndNode""]
3 --> 5[""Check if all goals are satisfied""]
5 --> 6{""Answer is Yes""}
6 --> 7[""Check if each activity corresponds to at least one goal""]
7 --> 8{""Answer is Yes""}
8 --> 9[""Repeat check for all goals and activities""]
9 --> 10{""Answer is Yes""}
10 --> 4
9 --> 11[""Update""]
11 --> 1
"
34,"
graph LR
0[""StartNode""] --> 1[""Identify Vacancy""]
1 --> 2[""Manage Position Profile""]
2 --> 3[""Review Terms & Conditions""]
3 --> 4[""Assemble Selection Panel""]
1 --> 5[""Create Position Profile""]
1 --> 6[""Create Position Form""]
3 --> 7[""Create Ts & Cs Document""]
3 --> 8[""Create New Business Case""]
3 --> 9[""Create Required Paperwork (Inc Chairperson Checklist Interview Proforma)""]
3 --> 10[""Create Staff Requisition Form""]
4 --> 11[""Create Confirmed Selection Panel List""]
11 --> 12[""EndNode""]
"
35,"
graph LR
0[""StartNode""] --> 1[""Verify form structure""]
1 --> 2{""Form correct?""}
2 --> |""Yes""|3[""Verify proposal""]
3 --> 4[""Check everything""]
4 --> 5{""Everything okay?""}
5 --> |""Yes""|6[""EndNode""]
5 --> |""No""|7[""Failure""]
2 --> |""No""|7
7 --> 8[""EndNode""]
"
36,"
graph LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2{""Data complete?""}
2 --> |""No""|3[""Check for completeness""]
3 --> 4[""Send failure notice""]
4 --> 5[""EndNode""]
2 --> |""Yes""|6[""Categorize customer""]
6 --> 7{""Customer data complete?""}
7 --> |""No""|3
7 --> |""Yes""|8[""Check insurance benefits""]
8 --> 9[""Finish contract""]
9 --> 10[""EndNode""]
"
37,"
graph LR
0[""StartNode""] --> 1[""Receive signed offer""]
1 --> 2[""Register acceptance of contract""]
1 --> 3[""Scan offer's billing information""]
1 --> 4[""Scan offer's pincode""]
1 --> 5[""Register competitor's information""]
5 --> 6[""Process offer""]
"
38,"
flowchart LR
0[""Finish report by the end of the week""] --> 1[""Generate payment report""]
1 --> 2[""Handle Individual Client's payment report""]
1 --> 3[""Move on to SSP's Accounts Receivable Department's payment report""]
1 --> 4[""Deal with the Registry's payment report""]
2 --> 5[""EndNode""]
3 --> 5
4 --> 5
"
39,"
graph LR
0[""StartNode""] --> 1{""First execution?""}
1 --> |""Yes""|2[""Allocate actors""]
1 --> |""No""|2[""Allocate actors""]
2 --> 3[""Check if application is still executing""]
3 --> |""No""|4[""EndNode""]
3 --> |""Yes""|5[""Application profiling""]
5 --> 6[""Profile application and machine""]
6 --> 7{""Alternative placement exists?""}
7 --> |""Yes""|8[""Deploy new placement""]
7 --> |""No""|3
"
40,"
flowchart LR
0[""Check number of panellists""] --> 1[""Photocopy applications""]
1 --> 2[""Send original copy to archives""]
1 --> 3[""Forward others to recruitment manager""]
2 --> 4[""End process""]
3 --> 4
"
41,"
graph LR
0[""StartNode""] --> 1[""Informational meeting""]
1 --> 2{""Meeting successful?""}
2 --> |""Yes""|3[""Storyboard meeting""]
2 --> |""No""|4[""Process ends""]
3 --> 5[""Check if content is prepared""]
5 --> 6[""Develop the site""]
5 --> 7[""Complete initial draft""]
6 --> 8{""Site has a marketing view?""}
8 --> |""Yes""|9[""Marketing review""]
8 --> |""No""|10[""Complete final version""]
9 --> 11[""Marketing review approved""]
11 --> 12[""Building and reviewing the activity""]
12 --> 13[""EndNode""]
"
42,"
graph LR
0[""StartNode""] --> 1[""Receive RFQ""]
1 --> 2[""Verify RFQ""]
2 --> 3{""RFQ meets guidelines?""}
3 --> |""Yes""|4[""Produce L&M Cost Estimates""]
3 --> |""No""|5[""Communicate with Customer""]
5 --> 6[""Verify RFQ""]
6 --> 3
4 --> 7[""EndNode""]
"
43,"
graph LR
0[""StartNode""] --> 1[""Plan and Manage Iteration""]
0 --> 2[""Initiate Project""]
1 --> 3[""Identify and Refine Requirements""]
2 --> 3
3 --> 4[""Agree on the technical approach""]
"
44,"
graph LR
0[""StartNode""] --> 1[""Prepare TS""]
1 --> 2[""Create Development Plan""]
2 --> 3[""Development and Unit Testing""]
3 --> 4[""Assembly""]
4 --> 5[""Assembly Test""]
5 --> 6{""Solution Accepted?""}
6 --> |""Yes""|7[""EndNode""]
6 --> |""No""|8[""Development and Unit Testing""]
8 --> 3
"
45,"
graph LR
0[""StartNode""] --> 1[""customer has a problem""]
1 --> 2[""Problem description provided""]
2 --> 3{""Can handle problem by themselves?""}
3 --> |""Yes""|4[""Problem can be handled by customer""]
3 --> |""No""|5[""1st level support asked""]
4 --> 5[""Solution explained""]
5 --> 6[""Result checked""]
6 --> 7{""Issue is resolved?""}
7 --> |""Yes""|8[""Feedback provided for account manager""]
7 --> |""No""|9[""1st level issue""]
9 --> 10[""Developer asked""]
10 --> 11[""Feedback provided for 1st level support""]
11 --> 12[""Solution explained""]
12 --> 13[""Feedback provided for account manager""]
13 --> 14[""Feedback provided for 1st level support""]
14 --> 15[""EndNode""]
"
46,"
graph LR
0[""StartNode""] --> 1[""DB Tier is deployed""]
1 --> 2[""Web Tier is deployed""]
2 --> 3[""VM (mySQL) is deployed""]
3 --> 4[""DB Tier is deployed again""]
4 --> 5[""VM (Apache) is deployed""]
5 --> 6[""VM (mySQL) is deployed""]
6 --> 7[""OS (mySQL) is deployed""]
7 --> 8[""VM (Apache) is deployed""]
8 --> 9[""OS (Apache) is deployed""]
9 --> 10[""Web Tier is deployed""]
10 --> 11[""OS (mySQL) is deployed""]
11 --> 12[""mySQL is deployed""]
12 --> 13[""OS (Apache) is deployed""]
13 --> 14[""Apache Web Server is deployed""]
14 --> 15[""mySQL is deployed""]
15 --> 16[""SugarCRM Database is created""]
16 --> 17[""Apache Web Server is deployed""]
17 --> 18[""PHP Modules are deployed""]
18 --> 19[""PHP Modules are deployed""]
19 --> 20[""SugarCRM App is deployed""]
20 --> 21[""App is connected to the DB""]
21 --> 22[""EndNode""]
"
47,"
graph LR
0[""StartNode""] --> 1[""Create order and specify quantity""]
1 --> 2[""Send order to storage manager""]
2 --> 3{""Product available?""}
3 --> |""Yes""|4[""Prepare product for shipping""]
3 --> |""No""|5[""Forward request to external vendor""]
4 --> 6[""Delivery confirmation""]
5 --> 7{""Request forwarded to external vendor?""}
7 --> |""Yes""|8[""Reorder product""]
7 --> |""No""|9[""Check if product is available""]
9 --> 3
4 --> 10[""Send product back to requesting employee""]
8 --> 10
10 --> 11[""Send delivery confirmation to storage manager""]
11 --> 12[""Add delivery confirmation to product""]
12 --> 13[""Send invoice to accountant""]
13 --> 14[""EndNode""]
"
48,"
graph LR
0[""StartNode""] --> 1{""Is project economically beneficial?""}
1 --> |""No""|2{""Are there any additional goals given?""}
2 --> |""No""|3[""Reject project""]
2 --> |""Yes""|4{""Is there user acceptance?""}
4 --> |""Yes""|5[""Implement project""]
4 --> |""No""|3[""Reject project""]
1 --> |""Yes""|4{""Is there user acceptance?""}
4 --> |""Yes""|5[""Implement project""]
4 --> |""No""|3[""Reject project""]
5 --> 6[""EndNode""]
"
49,"
graph LR
0[""StartNode""] --> 1[""Notify the successful payment""]
1 --> 2[""EndNode""]
"
50,"
graph LR
0[""StartNode""] --> 1[""Move cargo to the warehouse""]
1 --> 2[""Conduct a physical examination of the cargo""]
1 --> 3[""Check the documents""]
3 --> 4[""Register the custom declaration""]
4 --> 5[""Provide support documents""]
2 --> 5
5 --> 6[""Release the goods""]
6 --> 7[""Send a release notice""]
7 --> 8[""EndNode""]
"
51,"
graph LR
0[""StartNode""] --> 1[""Initiate project""]
1 --> 2[""Conduct information search""]
2 --> 3[""Iteratively develop annotated bibliography""]
3 --> 4[""Iteratively develop project presentation""]
2 --> 5[""Iteratively develop project proposal""]
4 --> 6[""Proposal presentation""]
5 --> 6
2 --> 7{""Relevant literature resources""}
5 --> 7
4 --> 7
6 --> 8[""Deliver Presentation""]
8 --> 9{""Proposal presentation""}
7 --> 9
5 --> 9
9 --> 10[""EndNode""]
"
52,"
graph LR
0[""StartNode""] --> 1[""Receive issue""]
1 --> 2[""Open ticket""]
2 --> 3[""Edit 1st level ticket""]
3 --> 4{""Result?""}
4 --> |""2nd level issue""|5[""Edit 2nd level ticket""]
4 --> |""resolved""|6[""Send email to account manager""]
6 --> 7{""Result?""}
7 --> |""resolved""|8[""Send email to account manager""]
7 --> |""planned for next release""|9[""Insert issue into product backlog""]
9 --> 10[""Send email to account manager""]
9 --> 6
6 --> 11[""Close ticket""]
10 --> 11
11 --> 12[""EndNode""]
"
53,"
graph LR
0[""StartNode""] --> 1[""Pay the Airline Company""]
0 --> 2[""Pay the HOTEL""]
0 --> 3[""Pay the Car Rental""]
1 --> 4[""EndProcess""]
2 --> 4
3 --> 4
4 --> 5[""EndNode""]
"
54,"
graph LR
0[""StartNode""] --> 1{""Continue the process""}
1 --> |""Yes""| 2[""Bring it to an end""]
1 --> |""No""| 2
2 --> 3[""EndNode""]
"
55,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""Is RFQ verified?""}
2 --> |""Yes""|3[""Provide LandM cost estimates""]
2 --> |""No""|4[""Ask for more information""]
4 --> 5[""Provide clarification""]
5 --> 1
3 --> 6[""Add overhead cost""]
6 --> 7[""Generate pricing options""]
7 --> 8[""Generate sales quote""]
8 --> 9[""EndNode""]
"
56,"
graph LR
0[""StartNode""] --> 1[""Sending the XYZ Message""]
1 --> 2[""Ensure integrity of message data""]
2 --> 3[""Check changes since signed""]
3 --> 4[""Verify acceptability of lodgment""]
4 --> 5[""Establish requirement for manual examination""]
5 --> 6[""Check Lodgment Acceptability""]
6 --> |""Error""|7[""Generate Error report""]
6 --> 8[""Produce Lodgment Verification Report""]
7 --> 8
8 --> 9[""EndNode""]
"
57,"
graph LR
0[""StartNode""] --> 1[""Check customers' credit history""]
0 --> 2[""Conduct Property Survey""]
1 --> 3[""Access data object: credit history file""]
2 --> 4[""Create data object: Survey document""]
3 --> 5[""EndNode""]
4 --> 5
"
58,"
graph LR
0[""StartNode""] --> 1[""Send a letter""]
1 --> 2[""Check for correctness""]
2 --> |""no""|3[""Make a phone call""]
2 --> |""yes""|4[""Add mail number and date""]
4 --> 5[""Archive the letter""]
4 --> 6[""Record the letter""]
5 --> 6
6 --> 7[""Transmit the letter""]
7 --> 8[""Register with Miranda""]
8 --> 9[""Make a membership decision""]
9 --> |""no""|10[""Provide a negative answer""]
9 --> |""yes""|11[""Stamp new member and date""]
11 --> 12[""Check for membership""]
12 --> |""yes""|13[""Stamp new member and date""]
12 --> |""no""|10
13 --> 14[""Add the new member""]
14 --> 15[""Calculate the membership fee""]
15 --> 16[""Write down the amount""]
16 --> 17[""Prepare invoice at home""]
17 --> 18[""Send membership card""]
18 --> 19[""EndNode""]
"
59,"
graph LR
0[""StartNode""] --> 1[""Incoming Frozen Item""]
1 --> 2[""Poultry""]
1 --> 3[""Fish""]
1 --> 4[""Beef""]
2 --> 5[""Pork""]
5 --> 6[""Type Categorization""]
6 --> 7[""White Meat""]
6 --> 8[""Dark Meat""]
7 --> 9[""Deboned""]
8 --> 10[""Deboned""]
7 --> 11[""Bone-In""]
8 --> 11
10 --> 11
11 --> 12[""Temperature Weight and Date Center""]
12 --> 13[""Store items""]
12 --> 7
5 --> 12
6 --> 12
7 --> 13
"
60,"
graph LR
0[""Start""] --> 1[""Fill a pot with water""]
1 --> 2[""Fill the pot""]
1 --> 3[""Buy sauce ingredients""]
2 --> 4[""Boil the water""]
3 --> 5[""Prepare tomato sauce""]
4 --> 6[""Put in some noodles""]
5 --> 7[""Add some seasoning""]
6 --> 8[""Mix noodles with tomato sauce""]
8 --> 9[""Meal is prepared""]
9 --> 10[""EndNode""]
"
61,"
graph LR
0[""StartNode""] --> 1[""Receive Order""]
1 --> 2[""Check Availability""]
2 --> 3{""Article Available?""}
3 --> |""Yes""|4[""Ship Article""]
3 --> |""No""|5[""Engage in Procurement Activities""]
4 --> 6[""Financial Settlement""]
5 --> 2
6 --> 7[""Ship Article""]
7 --> 6
6 --> 8[""Receive Payment""]
8 --> 9[""EndNode""]
"
62,"
graph LR
0[""StartNode""] --> 1[""Generate payment report""]
1 --> 2[""Pay vendor""]
1 --> 3[""Send payment report to Accounts Receivable Department""]
1 --> 4[""Send payment report to Registry""]
4 --> 5[""Generate monthly invoices for clients""]
3 --> 6[""Archive invoices per vendor""]
6 --> 7[""Track down payment""]
5 --> 7
7 --> 8[""Archive invoices per payment date""]
8 --> 9[""EndNode""]
"
63,"
graph LR
0[""StartNode""] --> 1[""Receive order""]
1 --> 2[""Send invoice""]
1 --> 3[""Ship products""]
2 --> 4[""Receive payment""]
4 --> 5[""EndNode""]
3 --> 4
"
64,"
graph LR
0[""StartNode""] --> 1[""Enter requested information""]
1 --> 2[""Type in the date of arrival at SSP""]
1 --> 3[""Type in the client name""]
1 --> 4[""Type in the vendor name""]
4 --> 5[""End process""]
"
65,"
graph LR
0[""StartNode""] --> 1[""Visit www.katyd.cz""]
1 --> 2[""Fill out the form""]
2 --> 3{""Method of payment?""}
3 --> |""offline""|4[""Check the payment information""]
3 --> |""online""|5{""Variant of subscription?""}
5 --> |""online or print&online""|6[""Assign subscription rights""]
5 --> |""only print""|7[""Register payment information for accounting purposes""]
4 --> 7
7 --> 8[""EndNode""]
6 --> 9[""Generate a code""]
9 --> 10[""Enter the code on www.katyd.cz""]
10 --> 6
6 --> 11[""Renew the subscription""]
11 --> 8
"
66,"
graph LR
0[""StartNode""] --> 1[""Draft Contract""]
1 --> 2[""Legal Review""]
2 --> 3[""Financial Review""]
3 --> 4[""Finalize Contract""]
4 --> 5[""EndNode""]
"
67,"
graph LR
0[""StartNode""] --> 1{""Can we fulfill the order?""}
1 --> |""Yes""|2[""Confirm order""]
1 --> |""No""|3[""Reject order""]
2 --> 4[""Deliver order""]
4 --> 5[""Inform order successfully delivered""]
3 --> 6[""EndNode""]
5 --> 6
"
68,"
graph LR
0[""StartNode""] --> 1[""Check if can fulfill order""]
1 --> 2{""Can fulfill order?""}
2 --> |""Yes""|3[""Confirm order""]
2 --> |""No""|4[""Reject order""]
3 --> 5[""Deliver order""]
5 --> 6[""Inform order delivered""]
4 --> 7{""Can fulfill order?""}
7 --> |""Yes""|3
7 --> |""No""|8[""Inform order rejected""]
"
