,0
34,"flowchart LR
0[""StartNode""] --> 1[""Identify Vacancy""]
1 --> 2[""Manage Position Profile""]
1 --> 3[""Review Terms & Conditions""]
1 --> 4[""Assemble Selection Panel""]
2 --> 11[""Create Position Profile""]
2 --> 12[""Create Position Form""]
3 --> 6[""Ts & Cs Document""]
3 --> 7[""New Business Case""]
3 --> 9[""Staff Requisition Form""]
4 --> 10[""Confirmed Selection Panel List""]
10 --> 5[""EndNode""]"
35,"flowchart LR
0[""StartNode""] --> 1[""Verify form structure""]
1 --> 2[""Form correct?""]
2 --> |""Yes""|3[""Verify proposal""]
2 --> |""No""|7[""Encounter form error""]
3 --> 4[""Check everything is okay""]
4 --> |""No""|6[""Face failure""]
4 --> |""Yes""|9[""Process success""]
7 --> 8[""EndNode""]"
36,"flowchart LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2[""Data complete?""]
2 --> |""No""|3[""Send failure notice""]
2 --> |""Yes""|5[""Categorize customer""]
5 --> 6[""Data complete?""]
6 --> |""No""|3
6 --> |""Yes""|7[""Check insurance benefits""]
7 --> 8[""Finish contract""]
8 --> 9[""EndNode""]"
37,"flowchart LR
0[""StartNode""] --> 1[""Receive signed offer""]
1 --> 2[""Register acceptance of contract""]
1 --> 3[""Scan offer's billing information""]
1 --> 4[""Register competitor's information""]
1 --> 7[""Scan offer's pincode""]
2 --> 5[""Process offer""]
3 --> 5
4 --> 5
5 --> 6[""EndNode""]"
38,"flowchart LR
0[""StartNode""] --> 1[""Finish Payment by end of week""]
1 --> 2[""Generate Payment Report""]
2 --> 3[""Handle Individual Client's payment report""]
2 --> 4[""Handle SSP's Accounts Receivable Department's Payment Report""]
2 --> 5[""Handle Registry's Payment Report""]
3 --> 7[""EndNode""]
4 --> 7
5 --> 7"
39,"flowchart LR
0[""StartNode""] --> 1[""Execution begins""]
1 --> 2[""First execution?""]
2 --> |""Yes""|3[""Allocate actors""]
2 --> |""No""|10[""Check if application is still executing""]
6[""Application profiling""] --> 8[""Another placement with higher expected performance exists?""]
8 --> |""Yes""|9[""Deploy new placement""]
8 --> |""No""|13[""Continue checking if application is still executing""]
10 --> 6
13 --> 10"
40,"flowchart LR
0[""StartNode""] --> 1[""Check number of panellists""]
1 --> 4[""Forward others to recruitment manager""]
4 --> 6[""EndNode""]"
41,"flowchart LR
0[""StartNode""] --> 1[""Informational meeting""]
1 --> 2[""Meeting successful?""]
2 --> |""Yes""|3[""Storyboard meeting""]
2 --> |""No""|4[""EndNode""]
3 --> 5[""Content prepared""]
5 --> 6[""Develop site""]
6 --> 7[""Initial draft""]
7 --> 8[""Marketing view""]
8 --> |""Yes""|9[""Marketing review""]
8 --> |""No""|10[""Final version""]
9 --> |""Approved""|11[""Building and reviewing the activity""]
9 --> |""Rejected""|12[""EndNode""]
10 --> 11
11 --> 13[""EndNode""]"
42,"flowchart LR
0[""StartNode""] --> 1[""Receive RFQ""]
1 --> 2[""Verify RFQ""]
2 --> 3[""Produce Verify RFQ""]
3 --> 4[""Produce Verified RFQ""]
4 --> 5[""RFQ meets guidelines?""]
5 --> |""Yes""|6[""Produce L&M Cost Estimates""]
5 --> |""No""|7[""Communication with Customer""]
6 --> 8[""EndNode""]
7 --> 2"
43,"flowchart LR
0[""StartNode""] --> 1[""Plan and Manage Iteration""]
0 --> 2[""Initiate Project""]
1 --> 3[""Identify and Refine Requirements""]
2 --> 3
3 --> 4[""Agree on technical approach""]
4 --> 5[""EndNode""]"
44,"flowchart LR
0[""StartNode""] --> 1[""Prepare TS""]
1 --> 2[""Create development plan""]
2 --> 3[""Development and unit testing""]
3 --> 4[""Assembly""]
4 --> 5[""Assembly test""]
5 --> 9[""Solution accepted for testing?""]
8[""Development and unit testing""] --> 3
9 --> |""Yes""|7[""EndNode""]
9 --> |""No""|8"
45,"flowchart LR
0[""StartNode""] --> 1[""Customer has a problem""]
1 --> 2[""Provide problem description""]
2 --> 3[""Can handle the problem themselves?""]
3 --> |""Yes""|4[""Explain solution""]
3 --> |""No""|5[""Ask for 1st level support""]
4 --> 8[""Provide feedback for the 1st level support""]
5 --> 6[""Check result""]
6 --> 7[""Ask developer""]
7 --> 13[""Explain solution""]
7 --> 10[""Provide feedback for the 1st level support""]
8 --> 9[""Provide feedback for the account manager""]
10 --> 11[""EndNode""]
13 --> 14[""Provide feedback for account manager""]
14 --> 4"
46,"flowchart LR
0[""Deploy DB Tier""] --> 1[""Deploy Web Tier""]
1 --> 2[""Deploy VM (mySQL)""]
2 --> 3[""Deploy DB Tier""]
3 --> 4[""Deploy VM (Apache)""]
4 --> 5[""Deploy VM (mySQL)""]
5 --> 6[""Deploy OS (mySQL)""]
6 --> 8[""Deploy VM (Apache)""]
8 --> 9[""Deploy OS (Apache)""]
9 --> 10[""Deploy Web Tier""]
10 --> 11[""Deploy OS (mySQL)""]
11 --> 12[""Deploy mySQL""]
12 --> 13[""Deploy OS (Apache)""]
13 --> 14[""Deploy Apache Web Server""]
14 --> 15[""Deploy mySQL""]
15 --> 16[""Create SugarCRM Database""]
16 --> 17[""Deploy Apache Web Server""]
17 --> 18[""Deploy PHP Modules""]
18 --> 19[""Deploy PHP Modules""]
19 --> 20[""Deploy SugarCRM App""]
20 --> 21[""Connect App to DB""]
21 --> 22[""EndNode""]
23[""StartNode""] --> 0"
47,"flowchart LR
0[""StartNode""] --> 1[""Create Order""]
1 --> 2[""Specify Product Quantity""]
2 --> 3[""Send to storage manager""]
3 --> 4[""Product available?""]
4 --> |""Yes""|5[""Check Product Availability""]
4 --> |""No""|10[""Request was forwarded to external vendor""]
5 --> 7[""Prepare Product for Shipping""]
5 --> 20[""Send to external vendor""]
7 --> 8[""Add delivery confirmation""]
8 --> 9[""Send Product Back to Employee""]
9 --> 12[""Send delivery confirmation to storage manager""]
10 --> |""Yes""|11[""Ship Reordered Product""]
10 --> |""No""|12
11 --> 12
12 --> 13[""Add Delivery Confirmation to Product""]
12 --> 25[""Send delivery confirmation to storage manager""]
13 --> 14[""Send Invoice to Accountant""]
14 --> 15[""EndNode""]
19[""Product available?""] --> |""Yes""|16[""Prepare for shipping""]
19 --> |""No""|20
20 --> 19
25 --> 26[""Send invoice to accountant""]
26 --> 15"
48,"flowchart LR
0[""StartNode""] --> 1[""Is the project economically beneficial?""]
1 --> |""Yes""|2[""Check additional goals""]
1 --> |""No""|3[""Is there user acceptance?""]
2 --> |""Yes""|3
2 --> |""No""|4[""Reject project""]
3 --> |""Yes""|5[""Implement project""]
3 --> |""No""|4
5 --> 6[""EndNode""]"
49,"flowchart LR
0[""StartNode""] --> 1[""Notify Successful Payment""]
0 --> 3[""Notify Successful Payment""]
0 --> 4[""Notify the successful payment""]
1 --> 8[""EndNode""]
4 --> 8"
50,"flowchart LR
0[""StartNode""] --> 1[""Move cargo to the warehouse""]
1 --> 2[""Conduct a physical examination of the cargo""]
1 --> 3[""Check the documents""]
2 --> 6[""Release the goods""]
3 --> 4[""Register the custom declaration""]
4 --> 5[""Provide support documents""]
5 --> 6
6 --> 7[""EndNode""]"
51,"flowchart LR
0[""StartNode""] --> 1[""Initiate Project""]
1 --> 2[""Conduct Information Search""]
2 --> 3[""Develop annotated bibliography""]
3 --> 4[""Iterate literature review""]
4 --> 5[""Iteratively Develop Project Proposal""]
5 --> 6[""Iteratively Develop Project Presentation""]
6 --> 7[""Deliver Presentation""]
6 --> 8[""EndNode""]"
52,"flowchart LR
0[""StartNode""] --> 1[""Receive issue""]
1 --> 2[""Open ticket""]
2 --> 3[""Edit 1st level ticket""]
3 --> 4[""Issue resolved?""]
3 --> 6[""Issue classified as 2nd level issue?""]
4 --> |""Yes""|5[""Send email to account manager""]
4 --> |""No""|8[""Fix scheduled for next release?""]
5 --> 10[""Close ticket""]
6 --> |""Yes""|7[""Edit 2nd level ticket""]
6 --> |""No""|5
7 --> 13[""Issue resolved?""]
8 --> |""Yes""|9[""Insert issue into product backlog""]
8 --> |""No""|5
9 --> 16[""Send email to account manager""]
10 --> 11[""EndNode""]
13 --> |""Yes""|5
13 --> |""No""|14[""Send email to account manager""]
16 --> 10"
53,"flowchart LR
0[""StartNode""] --> 1[""Pay the Airline Company""]
0 --> 2[""Pay the HOTEL""]
0 --> 3[""Pay the Car Rental""]
1 --> 4[""EndNode""]
2 --> 4
3 --> 4"
54,"flowchart LR
0[""StartNode""] --> 2[""Continue the process""]
2 --> 3[""Bring it to an end""]
3 --> 4[""EndNode""]"
55,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""RFQ verified?""]
2 --> |""Yes""|3[""Provide LandM cost estimates""]
2 --> |""No""|4[""Ask for more information""]
3 --> 10[""Add overhead cost and generate pricing options""]
4 --> 2
7[""Generate sales quote""] --> 8[""EndNode""]
10 --> 7"
56,"flowchart LR
0[""StartNode""] --> 1[""Send XYZ Message""]
1 --> 2[""Ensure integrity of message data""]
1 --> 3[""Check for changes since signed""]
3 --> 4[""Verify acceptability of lodgment""]
4 --> 5[""Establish manual examination requirement""]
4 --> 6[""Generate error report""]
5 --> 7[""Produce Lodgment Verification Report""]
7 --> 8[""EndNode""]"
57,"flowchart LR
0[""StartNode""] --> 1[""Check customers' credit history""]
0 --> 2[""Conduct Property Survey""]
1 --> 3[""EndNode""]
2 --> 3"
58,"flowchart LR
0[""StartNode""] --> 1[""Send a letter""]
1 --> 2[""Check for correctness""]
2 --> 28[""Correctness answer?""]
4[""Add mail number and date""] --> 2
4 --> 5[""Record and archive the letter""]
5 --> 6[""Transmit the letter and register it with Miranda""]
6 --> 7[""Make a membership decision""]
7 --> |""Yes""|9[""Stamp new member and date""]
7 --> |""No""|18[""Provide a negative answer""]
9 --> 17[""Check for membership""]
16[""Send the membership card""] --> 25[""Send the invoices""]
17 --> 36[""Membership decision?""]
21[""Add the new member""] --> 22[""Calculate the membership fee""]
22 --> 23[""Write down the amount""]
23 --> 24[""Prepare the invoice at home""]
24 --> 16
25 --> 26[""Print the membership card""]
26 --> 16
28 --> |""No""|3[""Make a phone call""]
28 --> |""Yes""|4
36 --> |""Yes""|21
36 --> |""No""|16"
59,"flowchart LR
0[""StartNode""] --> 1[""Incoming Frozen Item""]
1 --> 2[""Poultry""]
1 --> 3[""Fish""]
1 --> 4[""Beef""]
2 --> 5[""Pork""]
4 --> 5
5 --> 6[""Type Categorization""]
6 --> 7[""White Meat""]
6 --> 8[""Dark Meat""]
6 --> 9[""Deboned""]
6 --> 10[""Bone-In""]
7 --> 11[""Temperature Weight and Date Center""]
8 --> 11
9 --> 11
10 --> 11
11 --> 12[""Store items based on item policy""]
12 --> 13[""EndNode""]"
60,"flowchart LR
0[""Guest is hungry""] --> 1[""Fill a pot with water""]
0 --> 2[""Buy sauce ingredients""]
1 --> 3[""Boil the water""]
2 --> 4[""Prepare the tomato sauce""]
3 --> 5[""Put in some noodles""]
4 --> 6[""Add some seasoning""]
5 --> 8[""Mix noodles with tomato sauce""]
6 --> 8
8 --> 9[""Meal is prepared""]
8 --> 12[""EndNode""]
10[""StartNode""] --> 0"
61,"flowchart LR
0[""StartNode""] --> 1[""Receive order""]
1 --> 2[""Article available?""]
2 --> |""Yes""|3[""Ship article""]
2 --> |""No""|4[""Engage in procurement activities""]
3 --> 7[""Financial settlement""]
7 --> 8[""Receive payment""]
8 --> 9[""EndNode""]"
62,"flowchart LR
0[""StartNode""] --> 1[""Generate Payment Report""]
1 --> 2[""Pay vendor""]
1 --> 3[""Send Payment Report to Accounts Receivable Department""]
1 --> 4[""Send Payment Report to Registry""]
3 --> 5[""Generate Monthly Invoices for Clients""]
4 --> 7[""Archive Invoices per Vendor""]
5 --> 11[""Charge Client $35 per Invoice""]
7 --> 8[""Track down payment""]
8 --> 9[""Archive invoices per payment date""]
9 --> 10[""EndNode""]
11 --> 10"
63,"flowchart LR
0[""Receive order""] --> 1[""Send invoice""]
0 --> 2[""Ship products""]
1 --> 3[""Receive payment""]
2 --> 3
3 --> 4[""EndNode""]
5[""StartNode""] --> 0"
64,"flowchart LR
0[""StartNode""] --> 1[""Enter requested information""]
1 --> 2[""Type in the date of arrival at SSP""]
1 --> 3[""Type in the client name""]
1 --> 4[""Type in the vendor name""]
4 --> 5[""EndNode""]"
65,"flowchart LR
0[""StartNode""] --> 1[""Visit www.katyd.cz""]
1 --> 2[""Fill out the form""]
2 --> 3[""Method of payment?""]
3 --> |""offline""|4[""Payment information shown""]
3 --> |""online""|11[""Initiate payment process""]
5[""Variant of subscription?""] --> |""only print""|6[""Payment information registered""]
5 --> |""online or online&print""|7[""Generate code""]
6 --> 13[""Assign subscription rights""]
7 --> 8[""Enter code on www.katyd.cz""]
8 --> 9[""Subscription rights assigned""]
9 --> 10[""Payment information registered""]
11 --> 5"
66,"flowchart LR
0[""StartNode""] --> 1[""Draft Contract""]
1 --> 2[""Legal Review""]
2 --> 3[""Financial Review""]
3 --> 4[""Finalize Contract""]
4 --> 5[""EndNode""]"
67,"flowchart LR
0[""StartNode""] --> 1[""Can fulfill order?""]
1 --> |""Yes""|2[""Check if can fulfill order""]
1 --> |""No""|5[""Reject order""]
2 --> 3[""Confirm order""]
3 --> 4[""Deliver order""]
4 --> 6[""EndNode""]
5 --> 7[""Inform order rejected""]"
68,"flowchart LR
0[""StartNode""] --> 1[""Can we fulfill the order?""]
1 --> |""Yes""|2[""Confirm the order""]
1 --> |""No""|3[""Reject the order""]
2 --> 4[""Order confirmed?""]
3 --> 5[""EndNode: Order rejected""]
4 --> 6[""Deliver the order""]
6 --> 8[""EndNode""]"
69,"flowchart LR
0[""Generate payment report""] --> 1[""Pay vendor""]
0 --> 2[""Send payment report to Accounts Receivable Department""]
0 --> 3[""Send payment report to registry""]
1 --> 4[""Generate monthly invoices for clients""]
4 --> 5[""Select paper-based invoices that have been paid""]
5 --> 6[""Charge client""]
6 --> 7[""Archive invoices per vendor""]
7 --> 9[""Archive invoices per payment data""]
8[""Track down payment""] --> 11[""EndNode""]
9 --> 8
10[""StartNode""] --> 0"
70,"flowchart LR
0[""StartNode""] --> 1[""Contact customer regarding backorder""]
1 --> 2[""Customer still wants order?""]
2 --> |""Yes""|3[""Postpone shipment""]
2 --> |""No""|4[""Terminate order""]
3 --> 5[""Order out-of-stock merchandise""]
5 --> 6[""Notify customer of expected shipping date""]
6 --> 7[""Goods arrived""]
7 --> 8[""Contact customer""]
8 --> 9[""EndNode""]"
71,"flowchart LR
0[""StartNode""] --> 1[""Receive attendance request""]
1 --> 2[""Send email to advisor1""]
1 --> 3[""Send email to advisor2""]
1 --> 4[""Send email to advisor3""]
2 --> 5[""Respond to central office""]
3 --> 5
4 --> 5
5 --> 6[""EndNode""]"
72,"flowchart LR
0[""StartNode""] --> 1[""Prepare shipment""]
0 --> 2[""Bill customer""]
1 --> 3[""EndNode""]
2 --> 3"
