,0
10,"
graph LR
0[""StartNode""] --> 1[""Obtain problem description""]
1 --> 2{""Can handle the problem myself?""}
2 --> |""Yes""|3[""Explain solution""]
3 --> 4[""EndNode""]
2 --> |""No""|5[""Send email to support""]
5 --> 6{""Can handle the problem again?""}
6 --> |""Yes""|3
6 --> |""No""|7[""Send another email""]
7 --> 8[""Wait for answer""]
8 --> 3
"
11,"
graph LR
0[""StartNode""] --> 1[""Complete Purchase Order""]
1 --> 2[""Send Invoice""]
1 --> 3[""Send Goods""]
2 --> 4[""EndNode""]
3 --> 4
"
12,"
graph LR
0[""StartNode""] --> 1[""Prepare Shipment Order""]
1 --> 2[""Send Shipment Order""]
2 --> 3[""Carrier Response""]
3 --> 4{""Response?""}
4 -->|""Yes""|5[""Accept Shipment Order""]
4 -->|""No""|6[""EndNode (Link A)""]
5 --> 7{""Response Again?""}
7 -->|""No""|6
7 -->|""Yes""|8[""Realize Shipment""]
8 --> 9[""EndNode""]
"
13,"
graph LR
0[""StartNode""] --> 1[""Receive order""]
1 --> 2[""Create invoice""]
1 --> 3[""Prepare shipping""]
2 --> 4[""Send invoice""]
3 --> 5[""Ship item""]
4 --> 6[""Confirm payment""]
6 --> 7[""EndNode""]
5 --> 7
"
14,"
graph LR
0[""StartNode""] --> 1{""Check Fulfillment?""}
1 --> |Yes| 2[""Confirm Order""]
1 --> |No| 3[""Reject Order""]
2 --> 4[""Deliver Order""]
4 --> 5[""Notify Delivery""]
5 --> 6[""EndNode""]
3 --> 7{""Check Fulfillment again?""}
7 --> |Yes| 2
7 --> |No| 8[""Notify Rejection""]
8 --> 6
"
15,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 -->|Verification Failed| 2[""Ask for more information""]
2 --> 1
1 -->|Verification Successful| 3[""Analyze RFQ and provide L&M cost estimates""]
3 --> 4[""Add overhead cost""]
4 --> 5[""Generate pricing options""]
5 --> 6[""Provide verification and verify RFQ""]
6 -->|Verification Failed| 2
6 -->|Verification Successful| 7[""Generate sales quote""]
7 --> 8[""EndNode""]
"
16,"
graph LR
0[""StartNode""] --> 1[""Check the Customer's Credit History""]
0 --> 2[""Conduct a Property Survey""]
0 --> 3[""Search the Property Title""]
1 --> 4[""EndNode""]
2 --> 4
3 --> 4
"
17,"
graph LR
0[""StartNode""] --> 1[""Change status""]
1 --> 2{""Check if on sale?""}
2 --> |Yes|3[""Mark on sale""]
2 --> |No|4[""Mark not on sale""]
3 --> 5{""Check again?""}
4 --> 5
5 --> 6[""EndNode""]
"
18,"
graph LR
0[""StartNode""] --> 1[""Identify invoice errors""]
1 --> 2[""Highlight errors on entry form""]
1 --> 3[""Update record of mistakes""]
2 --> 4[""Send invoice back""]
3 --> 4
4 --> 5[""EndNode""]
"
19,"
graph LR
0[""StartNode""] --> 1[""Run invoice payment process for SSP (SAP)""]
1 --> 2[""Send payment report to Accounts Receivable""]
1 --> 3[""Run invoice payment process""]
1 --> 4[""Generate invoice payment report""]
2 --> 5[""JoinNode""]
3 --> 5
4 --> 5
5 --> 6[""Send payment report to Client""]
5 --> 7[""Send payment report to Registry""]
5 --> 8[""Generate monthly invoices for clients""]
6 --> 9[""EndNode1""]
7 --> 10[""EndNode2""]
8 --> 11[""Charge clients""]
11 --> 12[""EndNode3""]
"
20,"
graph LR
0[""StartNode""] --> 1[""Check Completeness""]
1 --> 2[""Verify Credit History""]
2 --> 3[""Examine Loan Request""]
3 --> 4{""Check Result?""}
4 --> |""Rejection""| 5[""Reject Customer Request""]
4 --> |""Acceptance""| 6[""Approve Customer Request""]
5 --> 7[""EndNode""]
6 --> 7
"
21,"
graph LR
0[""StartNode""] --> 1[""Extract Work Orders""]
0 --> 2[""Extract Notifications""]
0 --> 3[""Extract Inspection Orders""]

1 --> 4[""Load Work Orders""]
2 --> 5[""Load Notifications""]
3 --> 6[""Load Inspection Orders""]

4 --> 7[""Pull Work Order Report""]
5 --> 8[""Pull Notification Report""]
6 --> 9[""Pull Inspection Order Report""]

7 --> 10[""Link Reports from PPT""]
8 --> 10
9 --> 10

10 --> 11[""Create and send an email""]
11 --> 12[""End with WHISKY""]
"
22,"
graph LR
0[""StartNode""] --> 1[""Plan the menu""]
1 --> 2[""Prepare the chicken""]
1 --> 3[""Make the salad""]
2 --> 4[""Refine the chicken""]
3 --> 5[""Join""]
4 --> 5
5 --> 6[""Serve the menu""]
6 --> 7[""EndNode""]
"
23,"
graph LR
0[""StartNode""] --> 1[""Write a letter""]
1 --> 2[""Obtain the letter""]
2 --> 3{""Check if member?""}
3 --> |""Yes""|4[""Obtain a second letter""]
3 --> |""No""|5[""EndNode""]
4 --> 6{""Check again if member?""}
6 --> |""Yes""|7[""Pay the fee""]
6 --> |""No""|5
7 --> 8[""Receive a card""]
8 --> 9[""EndNode""]
"
24,"
graph LR
0[""StartNode""] --> 1[""Feeling Hungry""]
1 --> 2[""Salad""]
1 --> 3[""Enjoy Ice-cream""]
1 --> 4[""Savor Pasta""]
2 --> 5[""Join""]
3 --> 5
4 --> 5
5 --> 6[""EndNode""]
"
25,"
graph LR
0[""StartNode""] --> 1[""Empty SAP Master Record Outbox""]
1 --> 2[""Deliver requests to Master Data Entry Department""]
1 --> 3[""Empty Master Data Entry Outbox (first time)""]
2 --> 4
3 --> 4
4 --> 5[""Receive Vendor Master Record Requests Form""]
5 --> 6[""Empty Master Data Entry Outbox (second time)""]
6 --> 7[""Process Vendor Master Record Requests""]
7 --> 8[""Place completed requests in Data Entry Officer Inbox""]
8 --> 9[""EndNode""]
"
26,"
graph LR
0[""StartNode""] --> 1[""Register event participation""]
1 --> 2[""Register process seminar results""]
1 --> 3[""Create purchase request""]
2 --> 4{""Is purchase request approve?""}
3 --> 4
4 --> |Rejected| 5[""Notify rejection""]
4 --> |Approved| 6[""Send approved notification""]
5 --> 7[""EndNode""]
6 --> 8[""Send approved notification and register process seminar results""]
8 --> 9[""EndNode""]
"
27,"
graph LR
1[""StartNode""] --> 2[""Place an Order""]
2 --> 3[""Verify Customer""]
3 --> 4{""Customer Okay?""}
4 --> |""Yes""| 5[""Check Availability""]
4 --> |""No""| 6[""Create New Customer""]
6 --> 7[""EndNode""]
5 --> 8{""Product Available?""}
8 --> |""Yes""| 9[""Ship Goods""]
8 --> |""No""| 10[""Produce Goods""]
9 --> 7
10 --> 7
"
28,"
graph LR
0[""StartNode""] --> 1[""Move to square (2,5)""]
1 --> 2[""Wait for message""]
2 --> 3{""All responses received?""}
3 -->|Yes| 4[""EndNode""]
3 -->|No| 2
"
29,"
graph LR
0[""StartNode""] --> 1[""Obtain credit score""]
0 --> 2[""Get credit score""]
0 --> 3[""Check credit score""]
1 --> 4[""Check income to payment ratio""]
2 --> 4
3 --> 4
4 --> 5[""Assess credit risk""]
5 --> 6[""EndNode""]
"
30,"
graph LR
0[""StartNode""] --> 1[""Receive payment from previous week""]
1 --> 2{""Check if payment received?""}
2 --> |""Yes""|3[""Update members and accounts receivable file and process order""]
2 --> |""No""|4[""Document bad credit against accounts receivable and member's file""]
3 --> 5{""Check payment again?""}
4 --> 5
5 --> |""Yes""|6[""Update again and process order""]
5 --> |""No""|7[""Document bad credit again""]
6 --> 8[""EndNode""]
7 --> 9[""Inform members about bad credit status and suspend future order processing""]
9 --> 10[""Update members and accounts receivable file again""]
10 --> 11[""Process order""]
11 --> 12[""Complete credit check and end""]
"
31,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""Is RFQ verified?""}
2 --> |No| 3[""Ask for more information""]
3 --> 1
2 --> |Yes| 4[""Analyze RFQ and provide L&M cost estimates""]
4 --> 5{""Check RFQ verification again?""}
5 --> |No| 3
5 --> |Yes| 6[""Provide Verification""]
6 --> 7{""Verify RFQ again?""}
7 --> |No| 3
7 --> |Yes| 8[""Add overhead costs and generate pricing options""]
8 --> 9[""Generate a sales quote""]
9 --> 10[""EndNode""]
"
32,"
graph LR
0[""StartNode""] --> 1[""Bring computer to ACM""]
1 --> 2[""Describe problem""]
2 --> 3[""Receive estimate""]
3 --> 4{""Evaluate estimate?""}
4 --> |""Acceptable""|5[""Authorize repair""]
4 --> |""Unacceptable""|6[""Take computer back""]
6 --> 7[""EndNode""]
5 --> 8[""Receive repair notice""]
8 --> 9{""Problem fixed?""}
9 --> |""Yes""|10[""Receive invoice and P/S document""]
9 --> |""No""|7[""EndNode""]
10 --> 11[""Send payment""]
11 --> 7[""EndNode""]
"
33,"  
graph LR  
0[""StartNode""] --> 1[""Analyze Goal Model""]  
1 --> 2[""Analyze Business Process Models""]  
2 --> 3{""Check: Goals satisfied? Activities correspond?""}  
3 --> |""Yes""| 4[""EndNode""]  
3 --> |""No""| 5[""Update""]  
5 --> 1  
"
34,"
graph LR
0[""StartNode""] --> 1[""Identify Vacancy""]
1 --> 2[""Manage Position Profile""]
2 --> 3[""Review Terms & Conditions""]
2 --> 4[""Assemble Selection Panel""]
3 --> 5[""EndNode""]
4 --> 5
"
35,"
graph LR
0[""StartNode""] --> 1[""Verify form structure""]
1 --> 2{""Is the form correct?""}
2 --> |""Yes""|3[""Verify the proposal""]
2 --> |""No""|4[""Form error""]
4 --> 5[""EndNode""]
3 --> 6[""Check if everything is okay""]
6 --> 7{""Is everything okay?""}
7 --> |""Yes""|8[""Successful""]
7 --> |""No""|9[""Failure""]
8 --> 10[""EndNode""]
9 --> 11[""EndNode""]
"
36,"
graph LR
0[StartNode] --> 1[""Receive negotiated conditions""]
1 --> 2{""Check completeness?""}
2 -->|No| 3[""Send failure notice""]
3 --> 4[EndNode]
2 -->|Yes| 5[""Categorize customer""]
5 --> 6{""Check completeness again?""}
6 -->|No| 3
6 -->|Yes| 7[""Check insurance benefits""]
7 --> 8[""Finish contract""]
8 --> 4
"
37,"
graph LR
StartNode --> 1[""Receive signed offer""]
1 --> 2[""Register acceptance of contract""]
1 --> 3[""Scan billing information and pincode""]
1 --> 4{""Check competitor info availability""}
4 --> |Yes|5[""Register competitor's information""]
4 --> |No|7[""JoinNode""]
5 --> 7
2 --> 7
3 --> 7
7 --> 8[""Process the offer""]
8 --> EndNode
"
38,"
graph LR
0[""StartNode""] --> 1[""Ensure completion by end of week""]
1 --> 2[""Generate and send payment report""]
1 --> 3[""Handle Individual Client's payment report""]
3 --> 4[""Handle SSP's Accounts Receivable Department's payment report""]
4 --> 5[""Handle Registry's payment report""]
2 --> 6[""JoinNode""]
5 --> 6
6 --> 7[""EndNode""]
"
39,"graph TD
"
40,"
graph LR
0[""StartNode""] --> 1[""Check number of panellists""]
1 --> 2[""Photocopy applications (focus on complete applications)""]
2 --> 3[""Fork""]
3 --> 4[""Send original to archives (ensure compliant applications)""]
3 --> 5[""Forward others to recruitment manager""]
4 --> 6[""Join""]
5 --> 6
6 --> 7[""EndNode""]
"
41,"
graph LR
0[""StartNode""] --> 1[""Informational Meeting""]
1 --> 2{""Meeting Successful?""}
2 --> |""Yes""| 3[""Storyboard Meeting""]
2 --> |""No""| 4[""EndNode""]
3 --> 5{""Content Prepared?""}
5 --> |""Yes""| 6[""Develop Site""]
5 --> |""No""| 4
6 --> 7[""Complete Initial Draft""]
7 --> 8{""Marketing View?""}
8 --> |""Yes""| 9[ForkNode]
8 --> |""No""| 10[""Complete Final Version""]
9 --> 11[""Marketing Review""]
9 --> 12[""Design Process""]
11 --> 13{""Approved?""}
13 --> |""No""| 4
13 --> |""Yes""| 14[JoinNode]
12 --> 14
14 --> 15[""Building and Reviewing the Activity""]
10 --> 15
15 --> 16[""EndNode""]
"
42,"
graph LR
0[""StartNode""] --> 1[""Receive RFQ""]
1 --> 2[""Verify RFQ""]
2 --> 3{""Check meets guidelines?""}
3 --> |""Yes""|4[""Produce L&M Cost Estimates""]
4 --> 5[""EndNode""]
3 --> |""No""|6[""Communicate with customer""]
6 --> 2
"
43,"
graph LR
0[""StartNode""] --> 1[""Plan and Manage Iteration""]
0 --> 2[""Initiate Project""]
1 --> 3
2 --> 3
3 --> 4[""Identify Requirements""]
3 --> 5[""Refine Requirements""]
4 --> 6[""Agree on Technical Approach""]
5 --> 6
6 --> 7[""EndNode""]
"
44,"
graph LR
1[""StartNode""] --> 2[""Prepare TS""]
2 --> 3[""Create development plan""]
3 --> 4[""Development and unit testing""]
4 --> 5[""Assembly phase""]
5 --> 6[""Assembly test""]
6 --> 7{""Check acceptance for testing""}
7 --> |""Yes""| 8[""EndNode""]
7 --> |""No""| 4
"
45,"
graph LR
0[""StartNode""] --> 1[""Customer has problem""]
1 --> 2[""Provide problem description""]
2 --> 3{""Can handle problem?""}
3 --> |""Yes""|4[""Explain solution""]
4 --> 5[""EndNode""]
3 --> |""No""|6[""Ask 1st level support""]
6 --> 7[""Check result""]
7 --> |""Resolved""|8[""Provide feedback to account manager""]
8 --> 5
7 --> |""Not Resolved""|9[""Ask developer""]
9 --> 10[""Explain solution""]
10 --> 11[""Provide feedback to both (account manager & 1st level support)""]
11 --> 5
"
46,"
graph LR
0[""StartNode""] --> 1[""Deploy DB Tier""]
1 --> 2[""Deploy Web Tier""]
2 --> 3[""Deploy VM (mySQL)""]
3 --> 4[""Deploy DB Tier again""]
4 --> 5[""Deploy VM (Apache)""]
5 --> 6[""ForkNode""]
6 --> 7[""Deploy Web Tier (again)""]
6 --> 8[""Deploy OS (mySQL)""]
6 --> 9[""Deploy OS (Apache)""]
8 --> 10[""mySQL""]
9 --> 11[""Apache Web Server""]
7 --> 12[""JoinNode1""]
8 --> 12
9 --> 12
12 --> 13[""SugarCRM DB""]
12 --> 14[""Apache Web Server""]
14 --> 15[""PHP Modules""]
15 --> 16[""SugarCRM App""]
13 --> 17[""Connect App to DB""]
16 --> 17
17 --> 18[""EndNode""]
"
47,"
graph LR
0[""StartNode""] --> 1[""Create order and specify quantity""]
1 --> 2[""Send order to storage manager""]
2 --> 3{""Product available?""}
3 --> |""Yes""|4[""Prepare product for shipping""]
3 --> |""No""|5[""Forward to external vendor""]
4 --> 6[""Add delivery confirmation""]
6 --> 7[""Send product to employee""]
7 --> 8[""Send delivery confirmation to storage manager""]
8 --> 9[""Add delivery confirmation to product""]
9 --> 10[""Send invoice to accountant""]
10 --> 11[""EndNode""]

5 --> 12{""Product available after vendor?""}
12 --> |""Yes""|4
12 --> |""No""|13[""EndNode""]
"
48,"
graph LR
0[""StartNode""] --> 1{""Is the project economically beneficial?""}
1 --> |""Yes""|2{""Is there user acceptance?""}
1 --> |""No""|3{""Are there additional goals?""}
3 --> |""Yes""|2
3 --> |""No""|2
2 --> |""Yes""|4[""Implement Project""]
2 --> |""No""|5[""Reject Project""]
4 --> 6[""EndNode""]
5 --> 6
"
49,"
graph LR
0[""StartNode""] --> 1[""Notify the successful payment""]
0 --> 2[""Notify the successful payment""]
0 --> 3[""Notify the successful payment""]
1 --> 4[""EndNode""]
2 --> 4
3 --> 4
"
50,"
graph LR
0[""StartNode""] --> 1[""Move cargo to the warehouse""]
0 --> 2[""Conduct physical examination of cargo""]
0 --> 3[""Check documents""]
0 --> 4[""Register custom declaration""]
0 --> 5[""Provide support documents""]
1 --> 6[""JoinNode""]
2 --> 6
3 --> 6
4 --> 6
5 --> 6
6 --> 7[""Release goods""]
6 --> 8[""Send release notice""]
7 --> 9[""EndNode""]
8 --> 9
"
51,"
graph LR
0[""StartNode""] --> 1[""Initiate Project""]
1 --> 2[""Conduct Information Search""]
2 --> 3[""Iteratively Develop Annotated Bibliography""]
3 --> 4[""Iteratively Develop Literature Review""]
4 --> 5[""ForkNode""]
5 --> 6[""Iteratively Develop Project Proposal""]
5 --> 7[""Iteratively Develop Project Presentation""]
6 --> 8[""JoinNode""]
7 --> 8
8 --> 9[""Deliver Presentation""]
9 --> 10[""EndNode""]
"
52,"
graph LR
0[""StartNode""] --> 1[""Receive issue and open ticket""]
1 --> 2[""Edit 1st level ticket""]
2 --> 3{""Result?""}
3 --> |""2nd level issue""|4[""Edit 2nd level ticket""]
3 --> |""resolved""|5[""Send email to account manager""]

4 --> 6{""Result?""}
6 --> |""2nd level issue""|4
6 --> |""resolved""|7[""Send another email to account manager""]

7 --> 8[""Send email and close ticket""]
8 --> 9{""Result?""}
9 --> |""fix scheduled""|10[""Insert into product backlog""]
9 --> |""resolved""|11[""Send email to account manager""]

10 --> 12{""Result?""}
12 --> |""fix planned""|10
12 --> |""resolved""|13[""Send email to account manager""]

13 --> 14[""Close ticket and end""]
11 --> 14
"
53,"
graph LR
0[""StartNode""] --> 1[""Pay the Airline Company""]
0 --> 2[""Pay the HOTEL""]
0 --> 3[""Pay the Car Rental""]
1 --> 4[""EndNode""]
2 --> 4
3 --> 4
"
54,"
graph LR
0[""StartNode""] --> 1[""Continue the process""]
0 --> 2[""Bring to an end""]
1 --> 3[""Join""]
2 --> 3
3 --> 4[""EndNode""]
"
55,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""Is RFQ verified?""}
2 --> |Yes|3[""Provide LandM cost estimates""]
2 --> |No|4[""Ask for more information""]
4 --> 1
2 --> |No|5[""Provide Clarification""]
5 --> 4
3 --> 6[""Add overhead cost and generate pricing options""]
6 --> 7{""More info needed?""}
7 --> |Yes|5
7 --> |No|8[""Generate Sales Quote""]
8 --> 9{""Clarification needed?""}
9 --> |Yes|5
9 --> |No|10[""EndNode""]
"
56,"graph TD
"
57,"
graph LR
0[""StartNode""] --> 1[""Check customers' credit history""]
0 --> 2[""Conduct Property Title Search""]
1 --> 3[""JoinNode""]
2 --> 3
3 --> 4[""EndNode""]
"
58,"graph TD
"
59,"
graph LR
0[""StartNode""] --> 1[""Incoming Frozen Item""]
1 --> 2a[""Poultry""]
1 --> 2b[""Fish""]
1 --> 2c[""Beef""]
2a --> 3[""Pork""]
2b --> 3
2c --> 3
3 --> 4[""Type Categorization""]
4 --> 5a[""White Meat""]
4 --> 5b[""Dark Meat""]
4 --> 6a[""Deboned""]
4 --> 6b[""Bone-In""]
5a --> 7[""Temperature Weight and Date Center""]
5b --> 7
6a --> 7
6b --> 7
7 --> 8[""Store based on item policy""]
8 --> 9[""EndNode""]
"
60,"
graph LR
0[""StartNode""] --> 1[""ForkNode""]
1 --> 2[""Fill pot with water""]
1 --> 3[""Buy sauce ingredients""]
2 --> 4[""Boil water""]
4 --> 5[""Put noodles in""]
5 --> 6{""Check noodles firm?""}
6 --> |""Yes""| 7[""Mix noodles and sauce""]
3 --> 8[""Prepare tomato sauce""]
8 --> 9[""Add seasoning""]
9 --> 7
7 --> 10[""EndNode""]
"
61,"
graph LR
0[""StartNode""] --> 1[""Receive Order""]
1 --> 2{""Check Availability""}
2 --> |""Yes""| 3[""Ship Article""]
2 --> |""No""| 4[""Procurement Activities""]
4 --> 5{""Check Availability Again""}
5 --> |""Yes""| 3
5 --> |""No""| 4
3 --> 6[""Financial Settlement""]
6 --> 7[""Receive Payment""]
7 --> 8[""EndNode""]
"
62,"graph TD
"
63,"
graph LR
0[""StartNode""] --> 1[""Receive Order""]
1 --> 2[""Send Invoice""]
1 --> 3[""Ship Products""]
2 --> 4[""Receive Payment""]
3 --> 5[""JoinNode""]
4 --> 5
5 --> 6[""EndNode""]
"
64,"
graph LR
0[""StartNode""] --> 1[""Enter requested information""]
1 --> 2[""Type in date of arrival at SSP""]
1 --> 3[""Type in client name""]
1 --> 4[""Type in vendor name""]
2 --> 5[""EndNode""]
3 --> 5
4 --> 5
"
65,"
graph LR
0[""StartNode""] --> 1[""Visit www.katyd.cz""]
1 --> 2[""Fill out form with basic info""]
2 --> 3{""Method of payment?""}
3 --> |""offline""|4[""Show payment information""]
3 --> |""online""|5[""Initiate online payment""]
4 --> 6{""Variant of subscription?""}
5 --> 6
6 --> |""online or print&online""|7[""Assign subscription rights to reader""]
6 --> |""only print""|7
7 --> 8[""Register payment info for accounting and renew subscription""]
8 --> |""online or print&online""|9[""Generate code""]
8 --> |""only print""|10[""EndNode""]
9 --> 11[""Enter code on www.katyd.cz""]
11 --> 10
"
66,"
graph LR
0[""StartNode""] --> 1[""Draft Contract""]
1 --> 2[""Legal Review""]
2 --> 3[""Financial Review""]
3 --> 4[""Contract Finalized""]
4 --> 5[""EndNode""]
"
67,"
graph LR
0[""StartNode""] --> 1{""Check Fulfillment?""}
1 --> |""Yes""| 2[""Confirm Order""]
1 --> |""No""| 3[""Reject Order (End with Rejection)""]
2 --> 4{""Check Fulfillment Again?""}
4 --> |""Yes""| 5[""Deliver Order""]
4 --> |""No""| 3
5 --> 6[""End with Delivery""]
3 --> 7[""End with Rejection""]
"
68,"
graph LR
0[""StartNode""] --> 1{""Can fulfill order?""}
1 -->|Yes| 2[""Confirm Order""]
1 -->|No| 3[""Reject Order""]
2 --> 4[""Deliver""]
4 --> 5[""EndNode (Delivered)""]
3 --> 6{""Can fulfill order?""}
6 -->|Yes| 2
6 -->|No| 7[""EndNode (Rejected)""]
"
69,"
graph LR
0[""StartNode""] --> 1[""Generate Payment Report""]
1 --> 2[""Pay Vendor""]
1 --> 3[""Send to Accounts Receivable""]
1 --> 4[""Send to Registry""]
3 --> 5[""Generate Monthly Invoices""]
5 --> 6[""Charge Client""]
6 --> 7[""EndNode""]
4 --> 8[""Select Paid Invoices""]
8 --> 9[""Archive Invoices per Vendor""]
9 --> 10[""Archive Invoices per Payment Data""]
10 --> 11[""Track Down Payment""]
11 --> 7
2 --> 7
"
70,"
graph LR
0[""StartNode""] --> 1[""Contact customer about backorder""]
1 --> 2{""Check if customer still wants order""}
2 --> |""Yes""|3[""ForkNode""]
3 --> 4[""Postpone shipment until goods arrive""]
3 --> 5[""Order out-of-stock merchandise from vendor""]
4 --> 6[""JoinNode""]
5 --> 6
6 --> 7[""Determine shipping time and notify customer""]
7 --> 8[""When goods arrive, contact customer again""]
8 --> 9[""EndNode""]
2 --> |""No""|10[""Terminate order""]
10 --> 9
"
71,"
graph LR
0[""StartNode""] --> 1[""Receive attendance request""]
1 --> 2[""Send email to advisor1""]
1 --> 3[""Send email to advisor2""]
1 --> 4[""Send email to advisor3""]
2 --> 5[""Respond to central office""]
3 --> 5
4 --> 5
5 --> 6[""EndNode""]
"
72,"
graph LR
StartNode --> ForkNode[""Fork""]
ForkNode --> Prepare[""Prepare the shipment""]
ForkNode --> Bill[""Bill the customer""]
Prepare --> JoinNode[""Join""]
Bill --> JoinNode
JoinNode --> EndNode[""End""]
"
