,0
21,"flowchart LR
0[""StartNode""] --> 1[""Extract work orders""]
0 --> 2[""Extract notifications""]
0 --> 6[""Extract inspection orders""]
1 --> 3[""Load work orders""]
2 --> 4[""Load notifications""]
3 --> 5[""Pull together work order report""]
4 --> 9[""Pull together notification report""]
5 --> 10[""Link reports from PPT""]
6 --> 7[""Load inspection orders""]
7 --> 8[""Pull together inspection order report""]
8 --> 10
9 --> 10
10 --> 11[""Create and send email""]
11 --> 12[""WHISKY""]"
22,"flowchart LR
0[""StartNode""] --> 1[""Plan the menu""]
0 --> 2[""Prepare the chicken""]
0 --> 3[""Make the salad""]
2 --> 4[""Refine the chicken""]
4 --> 5[""Prepare the salad""]
5 --> 6[""Serve the menu""]
6 --> 7[""EndNode""]"
23,"flowchart LR
0[""StartNode""] --> 1[""Write a letter""]
1 --> 2[""Obtain the letter""]
2 --> 3[""Is the applicant a member?""]
3 --> |""Yes""|4[""Obtain a second letter""]
3 --> |""No""|8[""EndNode""]
4 --> 3
4 --> 6[""Pay the fee""]
6 --> 7[""Receive a card""]
7 --> 8"
24,"flowchart LR
0[""Feel hungry""] --> 1[""Have dinner""]
1 --> 2[""Have a salad""]
1 --> 3[""Enjoy some ice-cream""]
1 --> 4[""Savor a plate of pasta""]
2 --> 5[""Feel satisfied""]
3 --> 5
4 --> 5"
25,"flowchart LR
0[""Start SSP process""] --> 1[""Empty SAP Master Record Outbox""]
0 --> 2[""Deliver requests to Master Data Entry Department""]
0 --> 3[""Empty Master Data Entry Outbox""]
2 --> 4[""Receive Vendor Master Record Requests Form""]
4 --> 5[""Process Vendor Master Record Requests""]
5 --> 6[""Place completed requests in Data Entry Officer Inbox""]
6 --> 7[""EndNode""]"
26,"flowchart LR
0[""StartNode""] --> 1[""Register event participation""]
0 --> 2[""Register process seminar results""]
0 --> 3[""Create purchase request""]
2 --> 8[""EndNode""]
3 --> 4[""Purchase request approved?""]
4 --> |""Rejected""|5[""Notify rejection""]
4 --> |""Approved""|6[""Send approved notification""]
5 --> 7[""EndNode""]
6 --> 4
6 --> 2"
27,"flowchart LR
0[""StartNode""] --> 1[""Place an order""]
1 --> 2[""Verify customer""]
2 --> 3[""Customer okay?""]
3 --> |""No""|4[""Create new customer""]
3 --> |""Yes""|5[""Check availability""]
4 --> 6[""EndNode""]
5 --> 7[""Product available?""]
7 --> |""No""|8[""Produce goods""]
7 --> |""Yes""|9[""Ship goods""]
8 --> 6
9 --> 6"
28,"flowchart LR
0[""StartNode""] --> 1[""Move to square (2,5)""]
1 --> 3[""Response from all players received?""]
2[""Wait for a message""] --> 3
3 --> |""No""|2
3 --> |""Yes""|5[""EndNode""]"
29,"flowchart LR
0[""StartNode""] --> 1[""Obtain credit score""]
0 --> 2[""Get credit score""]
0 --> 3[""Check credit score""]
1 --> 4[""Check income to payment ratio""]
2 --> 4
3 --> 4
4 --> 5[""Assess credit risk""]
5 --> 6[""Process concludes""]"
30,"flowchart LR
0[""StartNode""] --> 1[""Receive payment from previous week""]
1 --> 2[""Payment received for previous week?""]
2 --> |""Yes""|4[""Update members and accounts receivable file""]
2 --> 6[""Payment received for previous week?""]
2 --> |""No""|14[""Document bad credit against accounts receivable and member's file""]
4 --> 5[""Process order""]
5 --> 7[""Inform members about bad credit status""]
6 --> |""No""|3[""Document bad credit against accounts receivable and member's file""]
6 --> |""Yes""|4
7 --> 8[""Suspend future order processing""]
8 --> 9[""Complete credit check""]
9 --> 10[""EndNode""]
14 --> 7"
31,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""RFQ verified?""]
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|5[""Provide verification""]
3 --> 1
4[""Analyze RFQ and provide L&M cost estimates""] --> 2
5 --> 9[""Add overhead costs and generate pricing options""]
5 --> 4
7[""Generate sales quote""] --> 8[""EndNode""]
9 --> 7"
32,"flowchart LR
0[""StartNode""] --> 1[""Bring computer to ACM""]
1 --> 2[""Describe computer problem""]
2 --> 3[""Receive estimate""]
3 --> 4[""Evaluate estimate""]
4 --> 5[""Evaluate estimate""]
5 --> |""Unacceptable""|6[""Take computer back""]
5 --> |""Acceptable""|7[""Authorize repair""]
6 --> 12[""EndNode""]
7 --> 9[""Receive repair notice""]
9 --> 10[""Receive invoice and P/S document""]
10 --> 11[""Send payment""]
11 --> 12"
33,"flowchart LR
0[""StartNode""] --> 1[""Analyze and check consistency""]
1 --> 2[""Analyze Goal Model""]
2 --> 3[""Analyze Business Process Models""]
3 --> 4[""Are all goals satisfied and each activity corresponds to at least one goal?""]
4 --> |""No""|5[""Update""]
4 --> |""Yes""|6[""EndNode""]
5 --> 1"
34,"flowchart LR
0[""StartNode""] --> 1[""Identify Vacancy""]
1 --> 2[""Manage Position Profile""]
2 --> 3[""Review Terms & Conditions""]
2 --> 4[""Assemble Selection Panel""]
3 --> 5[""EndNode""]
4 --> 5"
35,"flowchart LR
0[""StartNode""] --> 1[""Verify form structure""]
1 --> 2[""Form correct?""]
2 --> |""No""|3[""Form error""]
2 --> |""Yes""|4[""Verify proposal""]
3 --> 8[""EndNode""]
4 --> 5[""Everything okay?""]
5 --> |""No""|6[""Process failure""]
5 --> |""Yes""|7[""Process successful""]
6 --> 8
7 --> 8"
36,"flowchart LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2[""Data complete?""]
2 --> |""No""|3[""Send failure notice""]
2 --> |""Yes""|4[""Categorize customer""]
4 --> 5[""Data complete?""]
5 --> |""No""|3
5 --> |""Yes""|6[""Check insurance benefits""]
6 --> 7[""Finish contract""]
7 --> 8[""EndNode""]"
37,"flowchart LR
0[""StartNode""] --> 1[""Receive signed offer""]
1 --> 2[""Register acceptance of contract""]
1 --> 3[""Scan offer's billing information""]
1 --> 4[""Scan pincode""]
2 --> 6[""Process offer""]
3 --> 6
4 --> 6
6 --> 7[""EndNode""]"
38,"flowchart LR
0[""StartNode""] --> 1[""Finish by the end of the week""]
1 --> 2[""Generate and send payment report""]
2 --> 6[""EndNode""]
2 --> 3[""Handle Individual Client's payment report""]
3 --> 4[""SSP's Accounts Receivable Department's payment report""]
4 --> 5[""Registry's payment report""]
5 --> 6"
39,"flowchart LR
0[""StartNode""] --> 1[""Execution begins""]
1 --> 2[""Is it the first execution?""]
2 --> |""Yes""|3[""Allocate actors arbitrarily""]
2 --> |""No""|4[""Allocate actors based on best known placement""]
3 --> 5[""Check if application is still executing""]
4 --> 5
5 --> 11[""Is application still executing?""]
7[""Application profiling""] --> 8[""Estimate expected performance""]
8 --> 9[""Is there another placement with higher expected performance?""]
9 --> |""Yes""|10[""Deploy new placement""]
9 --> |""No""|5
10 --> 5
11 --> |""Yes""|7
11 --> |""No""|6[""EndNode""]"
40,"flowchart LR
0[""StartNode""] --> 1[""Check number of panellists""]
1 --> 2[""Photocopy applications""]
2 --> 3[""Focus on every complete application""]
2 --> 4[""Send original copy to archives""]
2 --> 6[""Forward others to recruitment manager""]
4 --> 5[""Pay attention to every compliant application""]
5 --> 7[""EndNode""]
6 --> 7"
41,"flowchart LR
0[""StartNode""] --> 1[""Informational meeting""]
1 --> 2[""Meeting successful?""]
2 --> |""No""|3[""EndNode""]
2 --> |""Yes""|4[""Storyboard meeting""]
4 --> 5[""Check content prepared""]
5 --> 6[""Content prepared?""]
6 --> |""Yes""|7[""Develop site""]
6 --> |""No""|3
7 --> 8[""Complete initial draft""]
7 --> 10[""Site has marketing view?""]
10 --> |""No""|11[""Complete final version""]
10 --> |""Yes""|12[""Marketing review""]
11 --> 14[""Build and review activity""]
12 --> 13[""Marketing review approved?""]
12 --> 16[""Design process""]
13 --> |""No""|3
13 --> |""Yes""|14"
42,"flowchart LR
0[""StartNode""] --> 1[""Receive RFQ""]
1 --> 2[""Verify RFQ""]
2 --> 3[""Produce Verify RFQ""]
2 --> 4[""Produce Verified RFQ""]
4 --> 5[""RFQ meets guidelines?""]
5 --> |""Yes""|6[""Produce L&M Cost Estimates""]
5 --> |""No""|7[""Communicate with customer""]
6 --> 9[""EndNode""]
7 --> 5
7 --> 8[""Verify RFQ again""]"
43,"flowchart LR
0[""StartNode""] --> 1[""Plan and Manage Iteration""]
0 --> 2[""Initiate Project""]
1 --> 3[""Identify and Refine Requirements""]
2 --> 3
3 --> 4[""Agree on technical approach""]
4 --> 5[""EndNode""]"
44,"flowchart LR
0[""StartNode""] --> 1[""Prepare TS""]
1 --> 2[""Create Development Plan""]
2 --> 3[""Development and Unit Testing""]
3 --> 4[""Assembly""]
4 --> 5[""Assembly Test""]
5 --> 6[""Solution accepted for testing?""]
6 --> |""Yes""|7[""EndNode""]
6 --> |""No""|3"
45,"flowchart LR
0[""StartNode""] --> 1[""Customer has a problem""]
1 --> 2[""Provide problem description""]
2 --> 3[""Can handle problem themselves?""]
3 --> |""Yes""|4[""Explain solution""]
3 --> |""No""|5[""Ask for 1st level support""]
4 --> 6[""Is issue resolved?""]
5 --> 11[""Ask developer""]
6 --> |""Yes""|7[""Provide feedback for account manager""]
6 --> |""No""|11
7 --> 16[""EndNode""]
11 --> 14[""Provide feedback for 1st level support""]
14 --> 15[""Provide feedback for account manager""]
15 --> 16"
46,"flowchart LR
0[""StartNode""] --> 1[""DB Tier deployed""]
1 --> 2[""Web Tier deployed""]
2 --> 3[""VM (mySQL) deployed""]
3 --> 4[""DB Tier deployed again""]
4 --> 5[""VM (Apache) deployed""]
5 --> 6[""VM (mySQL) deployed again""]
6 --> 7[""OS (mySQL) deployed""]
7 --> 8[""VM (Apache) deployed again""]
8 --> 9[""OS (Apache) deployed""]
9 --> 10[""Web Tier deployed again""]
9 --> 14[""Apache Web Server deployed""]
10 --> 11[""OS (mySQL) deployed again""]
11 --> 12[""mySQL deployed""]
12 --> 16[""SugarCRM Database created""]
14 --> 19[""PHP Modules deployed""]
16 --> 20[""SugarCRM App deployed""]
19 --> 20
20 --> 21[""App connected to DB""]
21 --> 22[""EndNode""]"
47,"flowchart LR
0[""StartNode""] --> 1[""Create Order""]
1 --> 2[""Send to Storage Manager""]
2 --> 3[""Product Available?""]
3 --> |""Yes""|4[""Prepare for Shipping""]
3 --> |""No""|5[""Forward to External Vendor""]
4 --> 6[""Add Delivery Confirmation""]
4 --> 7[""Send to Requesting Employee""]
5 --> 3
5 --> 8[""Reorder Product""]
7 --> 10[""Send Delivery Confirmation to Storage Manager""]
8 --> 7
10 --> 11[""Add Delivery Confirmation to Product""]
11 --> 12[""Send Invoice to Accountant""]
12 --> 13[""EndNode""]"
48,"flowchart LR
0[""StartNode""] --> 1[""Economically beneficial?""]
1 --> |""Yes""|3[""User acceptance?""]
1 --> |""No""|8[""Check additional goals""]
2[""Additional goals given?""] --> |""No""|4[""Project rejected""]
2 --> |""Yes""|3
3 --> |""Yes""|5[""Project implemented""]
3 --> |""No""|4
4 --> 6[""EndNode""]
5 --> 6
8 --> 2"
49,"flowchart LR
0[""StartNode""] --> 3[""Notify successful payment""]
3 --> 2[""EndNode""]"
50,"flowchart LR
0[""StartNode""] --> 1[""Move cargo to warehouse""]
0 --> 2[""Conduct physical examination of cargo""]
0 --> 3[""Check documents""]
0 --> 4[""Register custom declaration""]
0 --> 5[""Provide support documents""]
1 --> 6[""Release goods""]
2 --> 6
3 --> 6
4 --> 6
5 --> 6
6 --> 7[""Send release notice""]
6 --> 8[""EndNode""]
7 --> 8"
51,"flowchart LR
0[""Initiate project""] --> 1[""Conduct information search""]
1 --> 2[""Iteratively Develop Annotated Bibliography""]
2 --> 3[""Iteratively Develop Literature Review""]
3 --> 5[""Iteratively Develop Project Presentation""]
3 --> 4[""Iteratively Develop Project Proposal""]
4 --> 6[""Deliver Presentation""]
5 --> 6"
52,"flowchart LR
0[""StartNode""] --> 1[""Receive issue""]
1 --> 2[""Open ticket""]
2 --> 3[""Edit 1st level ticket""]
3 --> 4[""Result?""]
4 --> |""2nd level issue""|5[""Edit 2nd level ticket""]
4 --> |""resolved""|6[""Send email to account manager""]
4 --> |""next release""|9[""Insert issue into product backlog""]
5 --> 4
6 --> 4
6 --> 7[""Send email to account manager""]
6 --> 8[""Close ticket""]
7 --> 8
8 --> 10[""EndNode""]
9 --> 6"
53,"flowchart LR
0[""StartNode""] --> 1[""Pay Airline Company""]
0 --> 2[""Pay HOTEL""]
0 --> 3[""Pay Car Rental""]
1 --> 4[""EndNode""]
2 --> 4
3 --> 4"
54,"flowchart LR
0[""StartNode""] --> 1[""Continue the process""]
0 --> 2[""Bring the process to an end""]"
55,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""RFQ verified as 'ok'?""]
2 --> |""Yes""|3[""Provide LandM cost estimates""]
2 --> |""No""|4[""Ask for more information""]
3 --> 6[""Add overhead cost""]
3 --> 7[""Generate pricing options""]
4 --> 5[""Check RFQ again""]
5 --> 2
6 --> 10[""Generate sales quote""]
7 --> 8[""More information requested?""]
7 --> 10
8 --> |""Yes""|9[""Provide clarification""]
8 --> |""No""|10
9 --> 10
10 --> 11[""EndNode""]"
56,"flowchart LR
0[""StartNode""] --> 1[""Send XYZ Message""]
1 --> 2[""Ensure integrity of message data""]
2 --> 3[""Check for changes since signed""]
3 --> 4[""Check Lodgment Acceptability""]
4 --> 5[""Establish requirement for manual examination""]
4 --> 6[""Generate Error report""]
5 --> 7[""Produce Lodgment Verification Report""]
6 --> 7
7 --> 8[""EndNode""]"
57,"flowchart LR
0[""StartNode""] --> 1[""Check customers' credit history""]
0 --> 2[""Conduct a property title search""]
1 --> 3[""Conduct Property Survey""]
2 --> 3
3 --> 4[""EndNode""]"
58,"flowchart LR
0[""StartNode""] --> 1[""Send letter""]
1 --> 2[""Check for correctness""]
2 --> 3[""Correctness""]
2 --> 7[""Transmit letter""]
3 --> |""No""|4[""Make phone call""]
3 --> |""Yes""|5[""Add mail number and date""]
4 --> 2
5 --> 6[""Record and archive letter""]
5 --> 2
7 --> 8[""Register with Miranda""]
8 --> 9[""Membership decision""]
9 --> |""No""|10[""Provide negative answer""]
9 --> |""Yes""|11[""Stamp 'new member' and date""]
10 --> 12[""EndNode""]
11 --> 13[""Membership check""]
11 --> 16[""Add new member""]
13 --> |""No""|10
13 --> |""Yes""|11
16 --> 17[""Calculate membership fee""]
17 --> 18[""Write down amount""]
18 --> 19[""Prepare invoice at home""]
19 --> 20[""Send membership card""]
19 --> 21[""Send invoices""]
20 --> 22[""Print membership card""]
21 --> 22
22 --> 23[""EndNode""]"
59,"flowchart LR
0[""StartNode""] --> 1[""Incoming Frozen Item""]
1 --> 2[""Poultry""]
1 --> 3[""Fish""]
1 --> 4[""Beef""]
2 --> 12[""Pork""]
3 --> 12
4 --> 12
12 --> 13[""Type Categorization""]
12 --> 14[""Temperature Weight and Date Center""]
13 --> 14
13 --> 15[""White Meat""]
13 --> 19[""Dark Meat""]
14 --> 25[""Store items based on item policy""]
15 --> 21[""Deboned""]
15 --> 23[""Bone-In""]
19 --> 21
19 --> 23
21 --> 14
23 --> 14
25 --> 26[""EndNode""]"
60,"flowchart LR
0[""Guest is hungry""] --> 1[""Fill pot with water""]
0 --> 2[""Buy sauce ingredients""]
1 --> 3[""Boil water""]
2 --> 4[""Prepare tomato sauce""]
3 --> 5[""Put in noodles""]
4 --> 6[""Add seasoning""]
5 --> 7[""Mix noodles with tomato sauce""]
6 --> 7
7 --> 8[""Meal prepared""]"
61,"flowchart LR
0[""StartNode""] --> 1[""Receive Order""]
1 --> 2[""Check Availability""]
2 --> 3[""Article Available?""]
3 --> |""Yes""|4[""Ship Article""]
3 --> |""No""|5[""Procurement Activities""]
4 --> 6[""Financial Settlement""]
5 --> 2
5 --> 4
6 --> 7[""Receive Payment""]
7 --> 8[""EndNode""]"
62,"flowchart LR
0[""StartNode""] --> 1[""Generate payment report""]
1 --> 2[""Pay vendor""]
1 --> 3[""Send payment report to Accounts Receivable Department""]
1 --> 4[""Send payment report to Registry""]
3 --> 5[""Generate monthly invoices for clients""]
4 --> 6[""Select paper-based invoices that have been paid""]
5 --> 7[""Charge client $35 per invoice""]
5 --> 9[""Archive invoices per vendor""]
6 --> 10[""Track down payment""]
7 --> 8[""EndNode""]
9 --> 10
9 --> 11[""Archive invoices per payment date""]
10 --> 11
11 --> 8"
63,"flowchart LR
0[""StartNode""] --> 1[""Receive order""]
1 --> 2[""Send invoice""]
1 --> 3[""Ship products""]
2 --> 4[""Receive payment""]
3 --> 4
4 --> 5[""EndNode""]"
64,"flowchart LR
0[""StartNode""] --> 1[""Enter requested information""]
0 --> 2[""Type in date of arrival at SSP""]
0 --> 3[""Type in client name""]
0 --> 4[""Type in vendor name""]
1 --> 5[""EndNode""]
2 --> 5
3 --> 5
4 --> 5"
65,"flowchart LR
0[""StartNode""] --> 1[""Visit www.katyd.cz""]
1 --> 2[""Fill out form""]
2 --> 4[""Method of payment""]
4 --> |""offline""|5[""Show payment information""]
4 --> |""online""|6[""Initiate payment process""]
5 --> 7[""Check Variant of subscription""]
6 --> 7
7 --> 8[""Variant of subscription""]
8 --> |""only print""|9[""Register payment information""]
8 --> |""online or print&online""|11[""Assign subscription rights""]
9 --> 10[""Renew subscription""]
10 --> 15[""EndNode""]
11 --> 12[""Generate code""]
12 --> 13[""Enter code on www.katyd.cz""]
13 --> 14[""Assign subscription rights""]
14 --> 17[""Register payment information""]
17 --> 18[""Renew subscription""]
18 --> 15"
66,"flowchart LR
0[""StartNode""] --> 1[""Draft Contract""]
1 --> 2[""Legal Review""]
2 --> 3[""Financial Review""]
3 --> 4[""Contract Finalized""]
4 --> 5[""EndNode""]"
67,"flowchart LR
0[""StartNode""] --> 1[""Can fulfill order?""]
0 --> 4[""Can fulfill order?""]
1 --> |""Yes""|2[""Confirm order""]
1 --> |""No""|3[""Reject order""]
2 --> 6[""Deliver order""]
3 --> 5[""Inform order rejected""]
3 --> 1
4 --> |""No""|3
4 --> |""Yes""|2
6 --> 7[""Inform order delivered""]"
68,"flowchart LR
0[""StartNode""] --> 1[""Can fulfill order?""]
1 --> |""Yes""|2[""Confirm order""]
1 --> |""No""|3[""Reject order""]
2 --> 4[""Deliver order""]
3 --> 1
3 --> 5[""Inform order rejected""]
4 --> 6[""Inform order delivered""]
5 --> 7[""EndNode""]
6 --> 7"
69,"flowchart LR
0[""StartNode""] --> 1[""Generate payment report""]
1 --> 2[""Pay vendor""]
1 --> 3[""Send payment report to Accounts Receivable Department""]
1 --> 4[""Send payment report to registry""]
1 --> 8[""Archive invoices per vendor""]
3 --> 5[""Generate monthly invoices for clients""]
4 --> 7[""Select paper-based invoices that have been paid""]
5 --> 6[""Charge client $35 per invoice""]
6 --> 11[""EndNode""]
8 --> 9[""Archive invoices per payment data""]
9 --> 10[""Track down payment""]
10 --> 11"
70,"flowchart LR
0[""StartNode""] --> 1[""Contact customer regarding backorder""]
1 --> 2[""Customer still wants order?""]
2 --> |""Yes""|3[""Postpone shipment""]
2 --> |""No""|4[""Terminate order""]
3 --> 5[""Order out-of-stock merchandise""]
4 --> 8[""EndNode""]
5 --> 6[""Notify customer of shipping date""]
6 --> 7[""Contact customer""]
7 --> 8"
71,"flowchart LR
0[""Receive attendance request""] --> 1[""Send email to advisor1""]
0 --> 2[""Send email to advisor3""]
0 --> 3[""Send email to advisor2""]
1 --> 4[""Respond to central office""]
2 --> 4
3 --> 4
5[""StartNode""] --> 0"
72,"flowchart LR
0[""StartNode""] --> 1[""Prepare shipment""]
0 --> 2[""Bill customer""]
1 --> 3[""EndNode""]
2 --> 3"
