,0
20,"graph LR
    1[""scene""] --> 9[""filter_color_blue""]
    3[""filter_color_red""] --> 4[""filter_material_rubber""]
    5[""unique""] --> 6[""relate_left""]
    6 --> 7[""filter_shape_cylinder""]
    7 --> 8[""count""]
    8 --> 12[""less_than""]
    9 --> 10[""filter_shape_cylinder""]
    10 --> 11[""count""]
    11 --> 12
"
21,"graph LR
    1[""scene""] --> 2[""filter_color_yellow""]
    1 --> 9[""filter_color_red""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    5 --> 6[""filter_size_small""]
    6 --> 7[""filter_material_metal""]
    7 --> 16[""count""]
    12[""unique""] --> 13[""relate_in_front""]
    13 --> 15[""filter_shape_cylinder""]
    14[""filter_size_large""] --> 17[""count""]
    15 --> 14
    16 --> 18[""greater_than""]
    17 --> 18
"
22,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 5[""filter_color_green""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""unique""]
    5 --> 6[""filter_material_rubber""]
    6 --> 7[""unique""]
    7 --> 8[""relate_right""]
    9[""filter_material_shiny""] --> 10[""unique""]
"
23,"graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""exist""]
"
24,"graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    1 --> 5[""filter_color_gray""]
    2 --> 3[""unique""]
    3 --> 4[""query_size""]
    5 --> 6[""filter_material_rubber""]
    6 --> 7[""filter_shape_sphere""]
    7 --> 10[""same_size""]
"
25,"graph LR
    1[""scene""] --> 2[""filter_material_rubber""]
    3[""unique""] --> 11[""relate_in_front""]
    5[""filter_size_large""] --> 6[""filter_material_metal""]
    10[""filter_shape_cylinder""] --> 3
"
26,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    5 --> 6[""query_shape""]
"
27,"graph LR
    1[""scene""] --> 3[""filter_size_large""]
    2[""filter_material_rubber""] --> 4[""unique""]
    3 --> 2
    4 --> 5[""query_color""]
    6[""filter_material_rubber""] --> 7[""filter_color""]
    7 --> 8[""unique""]
    8 --> 9[""query_shape""]
"
28,"graph LR
    1[""scene""] --> 2[""filter_material_metal""]
    1 --> 6[""filter_material_rubber""]
    2 --> 3[""filter_shape_cube""]
    3 --> 4[""unique""]
    4 --> 5[""query_color""]
    5 --> 10[""filter_color""]
    6 --> 10
    8[""unique""] --> 9[""query_size""]
    10 --> 8
"
29,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_red""]
    3 --> 4[""unique""]
    4 --> 5[""relate_in_front""]
    5 --> 6[""filter_color_red""]
    6 --> 7[""relate_left""]
    7 --> 8[""relate_right""]
    8 --> 9[""unique""]
    9 --> 10[""query_material""]
"
30,"graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 3[""unique""]
    3 --> 4[""same_size""]
"
31,"graph LR
    1[""scene""] --> 5[""filter_color_green""]
    2[""filter_color_purple""] --> 3[""filter_material_rubber""]
    5 --> 6[""unique""]
    6 --> 7[""relate_behind""]
    7 --> 8[""filter_size_large""]
    8 --> 9[""OR""]
    9 --> 10[""count""]
"
32,"graph LR
    1[""scene""] --> 2[""filter_shape_cylinder""]
    2 --> 3[""filter_material_metal""]
    4[""unique""] --> 5[""relate_left""]
    5 --> 6[""filter_color_cyan""]
    6 --> 7[""filter_material_rubber""]
    7 --> 8[""unique""]
    8 --> 9[""relate_left""]
    9 --> 10[""filter_shape_cube""]
    10 --> 11[""filter_size_small""]
    11 --> 12[""unique""]
    12 --> 13[""relate_behind""]
    13 --> 14[""filter_shape_sphere""]
    14 --> 15[""count""]
"
33,"graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""filter_material_metal""]
    3 --> 5[""count""]
"
34,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    1 --> 6[""filter_size_small""]
    2 --> 10[""filter_shape_sphere""]
    3[""filter_size_small""] --> 4[""unique""]
    4 --> 5[""query_material""]
    5 --> 7[""filter_material""]
    6 --> 7
    7 --> 8[""count""]
"
35,"graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    1 --> 6[""filter_color_yellow""]
    2 --> 3[""filter_material_matte""]
    3 --> 4[""unique""]
    4 --> 9[""query_shape""]
    5[""filter_size_small""] --> 7[""filter_material_matte""]
    6 --> 5
    7 --> 8[""unique""]
    8 --> 10[""query_shape""]
    9 --> 11[""equal_shape""]
    10 --> 11
"
36,"graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    1 --> 5[""filter_size_large""]
    2 --> 3[""unique""]
    3 --> 4[""query_material""]
    4 --> 8[""same_material""]
    5 --> 6[""filter_color_brown""]
    6 --> 7[""filter_shape_cylinder""]
    7 --> 8
"
37,"graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_shape_cube""]
    3 --> 4[""filter_size_large""]
    4 --> 5[""unique""]
    5 --> 6[""relate_right""]
"
38,"graph LR
    1[""scene""] --> 8[""filter_color_green""]
    4[""unique""] --> 5[""relate_right""]
    5 --> 6[""filter_color_gray""]
    6 --> 7[""unique""]
    7 --> 13[""query_size""]
    8 --> 9[""unique""]
    9 --> 10[""relate_behind""]
    10 --> 11[""filter_shape_cylinder""]
    11 --> 12[""unique""]
    12 --> 14[""query_size""]
    13 --> 15[""equal_size""]
    14 --> 15
"
39,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 7[""filter_color_red""]
    2 --> 3[""filter_color_gray""]
    3 --> 4[""filter_material_matte""]
    4 --> 5[""filter_shape_cylinder""]
    5 --> 6[""count""]
    6 --> 10[""equal_integer""]
    7 --> 8[""filter_shape_cube""]
    8 --> 9[""count""]
    9 --> 10
"
40,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_left""]
    5 --> 6[""filter_shape_sphere""]
    6 --> 7[""unique""]
    7 --> 8[""relate_behind""]
    8 --> 9[""filter_color_cyan""]
    9 --> 10[""filter_size_small""]
    10 --> 11[""unique""]
    11 --> 12[""relate_in_front""]
    12 --> 13[""filter_shape_cylinder""]
    13 --> 14[""filter_color_brown""]
    15[""unique""] --> 16[""query_size""]
"
41,"graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_color_red""]
    3 --> 4[""unique""]
    4 --> 5[""query_material""]
"
42,"graph LR
    1[""scene""] --> 2[""filter_color_yellow""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""filter_size_large""]
    4 --> 5[""unique""]
    5 --> 6[""relate_behind""]
    6 --> 7[""filter_material_metal""]
    7 --> 8[""unique""]
    8 --> 9[""query_size""]
"
43,"graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""unique""]
    4 --> 5[""query_size""]
    8[""unique""] --> 9[""query_color""]
"
44,"graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    1 --> 6[""filter_size_small""]
    2 --> 3[""filter_size_large""]
    3 --> 4[""unique""]
    4 --> 5[""query_material""]
    8[""unique""] --> 9[""query_color""]
"
45,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    1 --> 5[""filter_size_large""]
    1 --> 10[""filter_size_small""]
    2 --> 3[""unique""]
    4[""relate_in_front""] --> 8[""AND""]
    5 --> 6[""filter_color_yellow""]
    8 --> 13[""OR""]
    11[""unique""] --> 12[""relate_right""]
    12 --> 13
    13 --> 14[""count""]
"
46,"graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_material_metal""]
    5[""unique""] --> 6[""relate_behind""]
    6 --> 7[""filter_material_rubber""]
    7 --> 8[""unique""]
    8 --> 9[""relate_in_front""]
    9 --> 10[""filter_color_cyan""]
    10 --> 11[""filter_size_small""]
    11 --> 12[""unique""]
    12 --> 13[""relate_right""]
    13 --> 14[""filter_material_rubber""]
    14 --> 15[""filter_shape_sphere""]
    15 --> 16[""count""]
"
47,"graph LR
    1[""scene""] --> 2[""filter_material_metal""]
    1 --> 7[""filter_size_small""]
    2 --> 3[""filter_shape_cube""]
    3 --> 4[""unique""]
    4 --> 5[""relate_behind""]
    5 --> 6[""filter_size_large""]
    6 --> 10[""OR""]
    7 --> 8[""filter_material_rubber""]
    8 --> 9[""filter_shape_sphere""]
    9 --> 10
    10 --> 11[""count""]
"
48,"graph LR
    1[""scene""] --> 2[""filter_color_yellow""]
    1 --> 7[""filter_color_yellow""]
    2 --> 3[""filter_size_small""]
    3 --> 4[""unique""]
    4 --> 5[""relate_behind""]
    5 --> 6[""filter_material_metal""]
    6 --> 10[""OR""]
    7 --> 8[""filter_shape_sphere""]
    8 --> 9[""filter_size_small""]
    9 --> 10
    10 --> 11[""count""]
"
49,"graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    2 --> 3[""filter_size_large""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    5 --> 6[""filter_size_small""]
    6 --> 7[""filter_material_metal""]
    7 --> 8[""unique""]
    8 --> 9[""relate_right""]
    9 --> 10[""filter_color_cyan""]
"
50,"graph LR
    1[""scene""] --> 3[""filter_color_green""]
    4[""unique""] --> 11[""query_size""]
    5[""filter_shape_cylinder""] --> 6[""filter_color_blue""]
    6 --> 7[""unique""]
    7 --> 8[""relate_left""]
    8 --> 9[""filter_shape_sphere""]
    9 --> 10[""unique""]
    10 --> 12[""query_size""]
    11 --> 13[""equal_size""]
    12 --> 13
"
51,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    1 --> 5[""filter_color_blue""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 11[""equal_size""]
    6[""filter_shape_cylinder""] --> 8[""unique""]
    8 --> 9[""relate_in_front""]
    9 --> 10[""filter_color_green""]
"
52,"graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    1 --> 5[""filter_color_blue""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""unique""]
    4 --> 8[""relate_in_front""]
    5 --> 6[""filter_shape_cube""]
    6 --> 7[""unique""]
    7 --> 11[""equal_material""]
    8 --> 9[""filter_shape_cube""]
    9 --> 10[""unique""]
    10 --> 11
"
53,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 3[""filter_color_cyan""]
    1 --> 4[""filter_material_rubber""]
    2 --> 5[""AND""]
    3 --> 5
    4 --> 5
    5 --> 6[""exist""]
"
54,"graph LR
    1[""scene""] --> 9[""filter_material_rubber""]
    3[""unique""] --> 4[""relate_behind""]
    4 --> 5[""filter_color_red""]
    5 --> 6[""filter_shape_cylinder""]
    6 --> 7[""exist""]
    9 --> 3
"
55,"graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""filter_material_metal""]
    9[""unique""] --> 11[""relate_right""]
    11 --> 12[""filter_shape_cube""]
    13[""filter_size_large""] --> 14[""unique""]
    14 --> 15[""relate_right""]
    15 --> 16[""filter_shape_sphere""]
    16 --> 17[""unique""]
    17 --> 18[""query_size""]
"
56,"graph LR
    1[""scene""] --> 2[""filter_color_yellow""]
    1 --> 6[""filter_color_green""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_in_front""]
    5 --> 9[""And""]
    6 --> 7[""filter_material_metal""]
    7 --> 8[""unique""]
    8 --> 13[""relate_behind""]
    9 --> 10[""filter_material_rubber""]
    10 --> 11[""unique""]
    11 --> 12[""query_size""]
    13 --> 9
"
57,"graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""filter_shape_sphere""]
    4 --> 5[""unique""]
    5 --> 6[""same_size""]
    6 --> 7[""unique""]
    7 --> 8[""query_shape""]
"
58,"graph LR
    1[""scene""] --> 3[""filter_size_large""]
    2[""filter_color_blue""] --> 4[""unique""]
    3 --> 2
    4 --> 5[""query_shape""]
"
59,"graph LR
    1[""scene""] --> 2[""filter_size_large""]
    1 --> 7[""filter_color_brown""]
    4[""filter_color_blue""] --> 5[""unique""]
    5 --> 6[""relate_left""]
    6 --> 15[""AND""]
    9[""unique""] --> 10[""relate_behind""]
    10 --> 15
    12[""unique""] --> 13[""query_shape""]
    15 --> 11[""filter_size_large""]
"
60,"graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    1 --> 7[""filter_material_rubber""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""filter_shape_cylinder""]
    4 --> 5[""unique""]
    5 --> 6[""same_size""]
    6 --> 8[""count""]
"
61,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 8[""filter_material_rubber""]
    5[""unique""] --> 6[""same_size""]
    8 --> 5
"
62,"graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    1 --> 6[""filter_color_red""]
    2 --> 3[""filter_size_large""]
    3 --> 4[""unique""]
    4 --> 5[""query_shape""]
    5 --> 7[""filter_shape""]
    6 --> 7
    7 --> 8[""count""]
"
63,"graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""unique""]
    8[""unique""] --> 9[""relate_left""]
    9 --> 10[""filter_material_rubber""]
    10 --> 11[""unique""]
    11 --> 12[""relate_behind""]
    12 --> 13[""filter_shape_cube""]
    13 --> 14[""filter_size_small""]
    14 --> 15[""count""]
"
64,"graph LR
    1[""scene""] --> 8[""filter_color_red""]
    2[""filter_size_large""] --> 3[""filter_color_gray""]
    3 --> 4[""filter_shape_cylinder""]
    4 --> 5[""unique""]
    5 --> 6[""relate_in_front""]
    6 --> 7[""filter_material_rubber""]
    7 --> 13[""OR""]
    8 --> 9[""filter_size_large""]
    9 --> 10[""unique""]
    10 --> 11[""relate_right""]
    11 --> 12[""filter_color_green""]
    12 --> 13
    13 --> 14[""count""]
"
65,"graph LR
    1[""scene""] --> 7[""filter_size_small""]
    2[""filter_material_metal""] --> 4[""unique""]
    4 --> 5[""query_shape""]
    5 --> 8[""same_shape""]
    8 --> 9[""exist""]
"
66,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_material_metal""]
    4[""filter_size_small""] --> 5[""unique""]
    5 --> 6[""same_shape""]
    6 --> 9[""exist""]
"
67,"graph LR
    1[""scene""] --> 2[""filter_color_red""]
    1 --> 4[""filter_color_yellow""]
    2 --> 3[""unique""]
    4 --> 5[""filter_size_small""]
    5 --> 6[""unique""]
"
68,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 4[""filter_size_large""]
    1 --> 10[""filter_color_green""]
    2 --> 3[""unique""]
    6[""unique""] --> 7[""relate_left""]
    7 --> 14[""query_material""]
    9[""query_material""] --> 15[""equal_material""]
    10 --> 11[""unique""]
    11 --> 12[""relate_in_front""]
    12 --> 9
    14 --> 15
"
69,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    1 --> 9[""filter_color_brown""]
    2 --> 3[""unique""]
    3 --> 4[""relate_in_front""]
    4 --> 5[""filter_color_gray""]
    5 --> 6[""filter_material_metal""]
    6 --> 7[""filter_shape_sphere""]
    7 --> 8[""unique""]
    8 --> 12[""query_size""]
    9 --> 10[""filter_material_metal""]
    10 --> 11[""unique""]
    11 --> 13[""query_size""]
    12 --> 14[""equal_size""]
    13 --> 14
"
70,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 8[""filter_color_purple""]
    2 --> 3[""filter_color_green""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""filter_shape_cube""]
    5 --> 6[""unique""]
    6 --> 7[""relate_behind""]
    7 --> 12[""AND""]
    8 --> 9[""filter_material_rubber""]
    9 --> 10[""filter_shape_cube""]
    10 --> 11[""unique""]
    12 --> 13[""query_material""]
    14[""relate_left""] --> 12
"
71,"graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    1 --> 6[""filter_size_small""]
    2 --> 3[""filter_material_matte""]
    3 --> 4[""unique""]
    4 --> 5[""query_shape""]
    6 --> 7[""filter_material_rubber""]
    7 --> 8[""same_shape""]
    8 --> 9[""unique""]
    9 --> 10[""query_color""]
"
72,"graph LR
    1[""scene""] --> 6[""filter_color_yellow""]
    1 --> 3[""filter_color_green""]
    2[""filter_size_small""] --> 4[""unique""]
    3 --> 2
    4 --> 5[""query_material""]
    5 --> 7[""filter_material""]
    8[""unique""] --> 9[""query_size""]
"
73,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    4[""unique""] --> 5[""relate_in_front""]
    5 --> 6[""filter_size_small""]
    9[""relate_behind""] --> 10[""filter_color_blue""]
    15[""unique""] --> 14[""query_material""]
    16[""unique""] --> 9
"
74,"graph LR
    4[""unique""] --> 7[""relate_left""]
    5[""filter_color_yellow""] --> 6[""unique""]
    6 --> 8[""relate_left""]
    7 --> 5
    8 --> 9[""filter_shape_cylinder""]
    9 --> 10[""unique""]
    10 --> 11[""query_color""]
"
75,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 6[""filter_color_blue""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""filter_shape_cylinder""]
    4 --> 5[""unique""]
    5 --> 10[""relate_right""]
    6 --> 7[""filter_material_rubber""]
    7 --> 8[""filter_shape_sphere""]
    8 --> 9[""unique""]
    9 --> 11[""relate_left""]
    10 --> 12[""And""]
    11 --> 12
    12 --> 14[""count""]
"
76,"graph LR
    1[""scene""] --> 4[""filter_material_metal""]
    1 --> 6[""filter_color_green""]
    1 --> 3[""filter_size_small""]
    2[""filter_color_purple""] --> 9[""OR""]
    3 --> 2
    4 --> 5[""filter_shape_sphere""]
    5 --> 9
    6 --> 7[""unique""]
    7 --> 8[""relate_in_front""]
    8 --> 10[""AND""]
    9 --> 10
    10 --> 11[""count""]
"
77,"graph LR
    1[""scene""] --> 3[""filter_color_brown""]
    1 --> 6[""filter_color_blue""]
    3 --> 4[""unique""]
    4 --> 5[""relate_left""]
    5 --> 8[""OR""]
    6 --> 7[""filter_material_rubber""]
    7 --> 8
    8 --> 9[""count""]
"
78,"graph LR
    1[""scene""] --> 5[""filter_color_cyan""]
    1 --> 4[""filter_size_small""]
    2[""filter_color_cyan""] --> 3[""filter_shape_sphere""]
    4 --> 2
    5 --> 6[""OR""]
    6 --> 8[""count""]
"
79,"graph LR
    1[""scene""] --> 2[""filter_shape_cylinder""]
    2 --> 3[""filter_size_large""]
    3 --> 4[""unique""]
    4 --> 5[""same_color""]
"
80,"graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 5[""same_size""]
    5 --> 6[""exist""]
"
81,"graph LR
    1[""scene""] --> 2[""filter_material_rubber""]
    1 --> 10[""filter_shape_sphere""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    5 --> 6[""filter_size_large""]
    6 --> 7[""filter_color_gray""]
    7 --> 8[""filter_material_rubber""]
    8 --> 9[""count""]
    9 --> 17[""equal_integer""]
    10 --> 11[""unique""]
    11 --> 12[""relate_in_front""]
    12 --> 13[""filter_color_gray""]
    16[""count""] --> 17
"
82,"graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 3[""unique""]
    3 --> 4[""same_shape""]
    4 --> 5[""exist""]
"
83,"graph LR
    1[""scene""] --> 2[""filter_size_large""]
    1 --> 5[""filter_size_small""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 9[""query_shape""]
    5 --> 6[""filter_color_purple""]
    6 --> 7[""filter_material_rubber""]
    7 --> 8[""unique""]
    8 --> 10[""query_shape""]
    9 --> 11[""equal_shape""]
    10 --> 11
"
84,"graph LR
    2[""filter_size_large""] --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 8[""query_color""]
    5[""filter_shape_cylinder""] --> 6[""filter_material_metal""]
    6 --> 7[""unique""]
    7 --> 9[""query_color""]
    8 --> 10[""equal_color""]
    9 --> 10
    11[""scene""] --> 5
"
85,"graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_shape_cube""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    5 --> 6[""filter_material_metal""]
    6 --> 7[""unique""]
    8[""relate_behind""] --> 9[""filter_color_purple""]
    9 --> 10[""filter_material_rubber""]
    10 --> 11[""unique""]
    12[""relate_right""] --> 13[""filter_shape_sphere""]
    13 --> 14[""unique""]
    14 --> 15[""query_material""]
"
86,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""query_color""]
"
87,"graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    1 --> 6[""filter_color_purple""]
    2 --> 3[""filter_size_large""]
    3 --> 4[""unique""]
    4 --> 5[""query_material""]
    6 --> 7[""filter_shape_cylinder""]
    9[""unique""] --> 10[""query_size""]
"
