,0
27,"
graph LR
0[""StartNode""] --> 1[""Place order""]
1 --> 2[""Verify customer""]
2 --> 3{""Customer okay?""}
3 --> |""Yes""|4[""Check availability""]
3 --> |""No""|5[""Create new customer""]
4 --> 6[""Produce goods""]
4 --> 7[""Ship goods""]
6 --> 8[""EndNode""]
7 --> 8
5 --> 8
"
28,"
graph LR
0[""StartNode""] --> 1[""Move to square (2,5)""]
1 --> 2[""Wait for a message""]
2 --> 3{""Response from all players received?""}
3 --> |""No""|4[""Wait for a message""]
3 --> |""Yes""|5[""EndNode""]
"
29,"
graph LR
0[""StartNode""] --> 1[""Obtain the credit score""]
0 --> 2[""Get the credit score""]
0 --> 3[""Check the credit score""]
1 --> 4[""Check the income to payment ratio""]
2 --> 4
3 --> 4
4 --> 5[""Process concluded""]
5 --> 6[""EndNode""]
"
30,"
graph LR
0[""StartNode""] --> 1[""Receive payment from previous week""]
1 --> 2{""Has payment been received?""}
2 --> |""No""|3[""Document bad credit against accounts receivable and member's file""]
2 --> |""Yes""|4[""Update members and accounts receivable file""]
4 --> 5[""Process order""]
4 --> 6{""Has payment been received?""}
6 --> |""No""|7[""Document bad credit against accounts receivable and member's file""]
6 --> |""Yes""|8[""Update members and accounts receivable file""]
8 --> 9[""Process order""]
8 --> 10[""Inform members about bad credit status and suspend future order processing""]
7 --> 10
10 --> 11[""Complete credit check""]
11 --> 12[""Inform members about bad credit status and suspend future order processing""]
12 --> 13[""EndNode""]
"
31,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""Is RFQ verified?""}
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 5[""Provide L&M cost estimates""]
5 --> 6{""Is RFQ verified?""}
6 --> |""No""|3
6 --> |""Yes""|7[""Provide verification""]
7 --> 8[""Add overhead costs""]
8 --> 9[""Generate pricing options""]
9 --> 10[""Generate sales quote""]
10 --> 11[""EndNode""]
"
32,"
graph LR
0[""StartNode""] --> 1[""Bring computer to ACM""]
1 --> 2[""Describe computer problem""]
2 --> 3[""Receive estimate""]
3 --> 4{""Evaluate estimate""}
4 --> |""No""|5[""Take computer back""]
4 --> |""Yes""|6[""Authorize repair""]
6 --> 7[""Receive repair notice""]
7 --> 8[""Receive invoice and P/S document""]
8 --> 9[""Send payment""]
7 --> 5
"
33,"
graph LR
0[""StartNode""] --> 1[""Analyze Goal Model""]
1 --> 2[""Analyze Business Process Models""]
2 --> 3{""Goals satisfied?""}
3 --> |""Yes""| 4[""EndNode""]
3 --> |""No""| 5[""Update""]
5 --> 6{""Activities correspond to goals?""}
6 --> |""Yes""| 4
6 --> |""No""| 7[""Update""]
7 --> 8[""Analyze Goal Model""]
8 --> 9[""Analyze Business Process Models""]
9 --> 10{""Goals satisfied?""}
10 --> |""Yes""| 4
10 --> |""No""| 11[""Update""]
11 --> 12{""Activities correspond to goals?""}
12 --> |""Yes""| 4
12 --> |""No""| 13[""EndNode""]
"
34,"
graph LR
0[""StartNode""] --> 1[""Identify Vacancy""]
1 --> 2[""Manage Position Profile""]
1 --> 3[""Review Terms & Conditions""]
1 --> 4[""Assemble Selection Panel""]
2 --> 5[""Create Position Profile""]
2 --> 6[""Create Position Form""]
3 --> 7[""Generate Ts & Cs Document""]
3 --> 8[""Generate New Business Case""]
3 --> 9[""Generate Required Paperwork""]
3 --> 10[""Generate Staff Requisition Form""]
4 --> 11[""Generate Confirmed Selection Panel List""]
11 --> 12[""Complete Interview Proforma""]
12 --> 13[""EndNode""]
"
35,"
graph LR
0[""StartNode""] --> 1[""Verify form structure""]
1 --> 2{""Form is correct?""}
2 --> |""Yes""|3[""Verify proposal""]
2 --> |""No""|4[""Form error""]
3 --> 5{""Form is correct?""}
5 --> |""Yes""|6[""Process successful""]
5 --> |""No""|7[""Failure""]
"
36,"
graph LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2{""Data is complete?""}
2 --> |""No""|3[""Send failure notice""]
2 --> |""Yes""|4[""Categorize customer""]
4 --> 5{""Data is complete?""}
5 --> |""No""|3[""Send failure notice""]
5 --> |""Yes""|6[""Check insurance benefits""]
6 --> 7{""Insurance benefits checked?""}
7 --> |""No""|3[""Send failure notice""]
7 --> |""Yes""|8[""Finish contract""]
8 --> 9[""EndNode""]
"
37,"
graph LR
0[""StartNode""] --> 1[""Receive signed offer""]
1 --> 2[""Register acceptance of contract""]
1 --> 3[""Scan offer's billing information and pincode""]
1 --> 4[""Register competitor's information""]
4 --> 5[""Process offer""]
2 --> 5
3 --> 5
5 --> 6[""EndNode""]
"
38,"
graph LR
0[""StartNode""] --> 1[""Finish by the end of the week""]
1 --> 2[""Generate and send payment report""]
2 --> 3[""Handle Individual Client's payment report""]
2 --> 4[""Handle SSP's Accounts Receivable Department's payment report""]
2 --> 5[""Handle Registry's payment report""]
3 --> 5
4 --> 5
5 --> 6[""EndNode""]
"
39,"
graph LR
0[""StartNode""] --> 1[""Execution begins""]
1 --> 2{""First execution?""}
2 --> |""Yes""|3[""Allocate actors""]
2 --> |""No""|3[""Allocate actors""]
3 --> 4[""Check if application is still executing""]
4 --> |""Yes""|5[""Application profiling""]
4 --> |""No""|6[""End execution""]
5 --> 7[""Estimate expected performance""]
7 --> 8[""Check if another placement has higher expected performance""]
8 --> |""Yes""|9[""Deploy new placement""]
8 --> |""No""|10[""End execution""]
"
40,"
graph LR
0[""StartNode""] --> 1[""Check number of panellists""]
1 --> 2[""Photocopy applications""]
2 --> 3{""Every complete application""}
3 --> |""Yes""|4[""Send original copy to archives""]
3 --> |""No""|5[""Forward others to recruitment manager""]
2 --> 5
4 --> 6{""Every compliant application""}
6 --> |""Yes""|7[""End process""]
"
41,"
graph LR
0[""StartNode""] --> 1[""Informational meeting""]
1 --> 2{""Meeting successful?""}
2 --> |""Yes""|3[""Storyboard meeting""]
2 --> |""No""|4[""EndNode""]
3 --> 5[""Check content prepared""]
5 --> 6[""Develop the site""]
6 --> 7[""Initial draft""]
7 --> 8[""Design process""]
8 --> 9{""Site has marketing view?""}
9 --> |""Yes""|10[""Marketing review""]
9 --> |""No""|11[""Final version""]
10 --> 12[""Marketing review""]
12 --> |""Approved""|13[""Building and reviewing activity""]
12 --> |""Rejected""|14[""EndNode""]
13 --> 15[""EndNode""]
"
42,"
graph LR
0[""StartNode""] --> 1[""Receive RFQ""]
1 --> 2[""Verify RFQ""]
2 --> 3[""Produce 'Verify RFQ' data object""]
2 --> 4[""Produce 'Verified RFQ' data object""]
3 --> 5{""RFQ meets guidelines?""}
5 --> |""Yes""|6[""Produce L&M Cost Estimates""]
5 --> |""No""|7[""Communicate with customer""]
7 --> 8[""Verify RFQ (again)""]
8 --> 5
6 --> 9[""EndNode""]
"
43,"
graph LR
0[""StartNode""] --> 1[""Plan and Manage Iteration""]
0 --> 2[""Initiate Project""]
1 --> 3[""Identify and Refine Requirements""]
2 --> 3
3 --> 4[""Agree on technical approach""]
4 --> 5[""EndNode""]
"
44,"
graph LR
0[""StartNode""] --> 1[""Prepare TS""]
1 --> 2[""Create development plan""]
2 --> 3[""Development and unit testing""]
3 --> 4[""Assembly""]
4 --> 5[""Assembly test""]
5 --> 6{""Solution accepted for testing?""}
6 --> |""Yes""|7[""EndNode""]
6 --> |""No""|8[""Development and unit testing""]
8 --> 4
4 --> 5
5 --> 6
"
45,"
graph LR
0[""StartNode""] --> 1[""Customer has a problem""]
1 --> 2[""Provide problem description""]
2 --> 3{""Can handle problem themselves?""}
3 --> |""No""|4[""Ask for 1st level support""]
3 --> |""Yes""|5[""Explain solution""]
5 --> 6[""Check result""]
6 --> |""Issue resolved""|7[""Provide feedback for account manager""]
6 --> |""1st level issue""|8[""Ask developer""]
8 --> 9[""Provide feedback for account manager""]
9 --> 10[""Explain solution""]
10 --> 11[""Provide feedback for 1st level support""]
11 --> 12[""Provide feedback for account manager""]
12 --> 13[""EndNode""]
"
46,"
graph LR
0[""StartNode""] --> 1[""DB Tier deployed""]
1 --> 2[""Web Tier deployed""]
2 --> 3[""VM (mySQL) deployed""]
3 --> 4[""DB Tier deployed""]
4 --> 5[""VM (Apache) deployed""]
5 --> 6[""VM (mySQL) deployed""]
6 --> 7[""OS (mySQL) deployed""]
7 --> 8[""VM (Apache) deployed""]
8 --> 9[""OS (Apache) deployed""]
9 --> 10[""Web Tier deployed""]
10 --> 11[""OS (mySQL) deployed""]
11 --> 12[""mySQL deployed""]
12 --> 13[""OS (Apache) deployed""]
13 --> 14[""Apache Web Server deployed""]
14 --> 15[""mySQL deployed""]
15 --> 16[""SugarCRM Database created""]
16 --> 17[""Apache Web Server deployed""]
17 --> 18[""PHP Modules deployed""]
18 --> 19[""PHP Modules deployed""]
19 --> 20[""SugarCRM App deployed""]
20 --> 21[""App connected to DB""]
21 --> 22[""EndNode""]
"
47,"
graph LR
0[""StartNode""] --> 1[""Create order and specify quantity""]
1 --> 2[""Send order to storage manager""]
2 --> 3{""Is product available?""}
3 --> |""Yes""|4[""Prepare product for shipping""]
3 --> |""No""|5[""Forward request to external vendor""]
4 --> 6[""Add delivery confirmation""]
6 --> 7[""Send product back to requesting employee""]
5 --> 8[""Recheck product availability""]
8 --> 3
8 --> |""Yes""|4
8 --> |""No""|5
7 --> 9[""Add delivery confirmation to product""]
9 --> 10[""Send delivery confirmation to storage manager""]
10 --> 11[""Send invoice to accountant""]
11 --> 12[""EndNode""]
"
48,"
graph LR
0[""StartNode""] --> 1[""Check if project is economically beneficial""]
1 --> 2{""Is the project economically beneficial?""}
2 --> |""Yes""|3[""Check if there is user acceptance""]
2 --> |""No""|4[""Check if there are any additional goals given""]
4 --> 5{""Are there any additional goals given?""}
5 --> |""Yes""|3
5 --> |""No""|6[""Reject project""]
3 --> |""Yes""|7[""Implement project""]
3 --> |""No""|6
7 --> 8[""EndNode""]
6 --> 8
"
49,"
graph LR
0[""StartNode""] --> 1[""Notify successful payment""]
1 --> 2[""Notify successful payment""]
1 --> 3[""Notify successful payment""]
1 --> 4[""Notify successful payment""]
1 --> 5[""Notify successful payment""]
5 --> 6[""Process ends""]
"
50,"
graph LR
0[""StartNode""] --> 1[""Move cargo to warehouse""]
1 --> 2[""Conduct physical examination of cargo""]
1 --> 3[""Check documents""]
1 --> 4[""Register custom declaration""]
1 --> 5[""Provide support documents""]
2 --> 6[""Release goods""]
5 --> 6
6 --> 7[""Send release notice""]
7 --> 8[""EndNode""]
"
51,"
graph LR
0[""StartNode""] --> 1[""Initiate project""]
1 --> 2[""Conduct information search""]
2 --> 3[""Iteratively develop annotated bibliography""]
3 --> 4{""Iteratively develop literature review""}
4 --> |""Yes""|5[""Iteratively develop project proposal""]
4 --> |""No""|6[""Iteratively develop project presentation""]
5 --> 7[""Deliver presentation""]
6 --> 7
7 --> 8[""EndNode""]
"
52,"
graph LR
0[""StartNode""] --> 1[""Receive issue""]
1 --> 2[""Open ticket""]
2 --> 3[""Edit 1st level ticket""]
3 --> 4{""Issue resolved?""}
4 --> |""Yes""|5[""Send email to account manager""]
4 --> |""No""|6{""Issue classified as 2nd level issue?""}
6 --> |""Yes""|7[""Edit 2nd level ticket""]
6 --> |""No""|8{""Fix scheduled for next release?""}
8 --> |""Yes""|9[""Insert issue into product backlog""]
8 --> |""No""|10{""Issue resolved?""}
10 --> |""Yes""|5
10 --> |""No""|11[""Close ticket""]
9 --> 5
11 --> 5
"
53,"
graph LR
0[""StartNode""] --> 1[""Pay the Airline Company""]
0 --> 2[""Pay the HOTEL""]
0 --> 3[""Pay the Car Rental""]
1 --> 4[""Process concludes""]
2 --> 4
3 --> 4
4 --> 5[""EndNode""]
"
54,"
graph LR
0[""StartNode""] --> 1[""Continue the process""]
1 --> 2[""Bring it to an end""]
2 --> 3[""EndNode""]
"
55,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""RFQ verified as 'ok'?""}
2 --> |""Yes""|3[""Provide LandM cost estimates""]
2 --> |""No""|4[""Ask for more information""]
5[""Ask for more information""] --> 2
3 --> 6[""Add overhead cost and generate pricing options""]
6 --> 7{""RFQ verified as 'ok'?""}
7 --> |""Yes""|8[""Generate sales quote""]
7 --> |""No""|9[""Provide clarification""]
10[""Provide clarification""] --> 7
8 --> 11[""EndNode""]
"
56,"
graph LR
0[""StartNode""] --> 1[""Send XYZ Message""]
1 --> 2[""Ensure integrity of message data""]
2 --> 3[""Check for changes since signed""]
3 --> 4[""Verify acceptability of lodgment""]
4 --> 5[""Establish requirement for manual examination""]
5 --> 6[""Generate Error report""]
6 --> 7[""Produce Lodgment Verification Report""]
7 --> 8[""EndNode""]
"
57,"
graph LR
0[""StartNode""] --> 1[""Check customers' credit history""]
0 --> 2[""Conduct a property title search""]
1 --> 3[""Access credit history file""]
2 --> 4[""Survey document""]
3 --> 5[""EndNode""]
4 --> 5
"
58,"
graph LR
0[""StartNode""] --> 1[""Send a letter""]
1 --> 2[""Check for correctness""]
2 --> |""no""|3[""Make a phone call""]
2 --> |""yes""|4[""Add mail number and date""]
4 --> 5[""Record and archive the letter""]
5 --> 6[""Transmit the letter""]
6 --> 7[""Register with Miranda""]
7 --> 8{""Membership decision""}
8 --> |""yes""|9[""Stamp 'new member' and the date""]
8 --> |""no""|10[""Provide a negative answer""]
9 --> 11[""Add the mail number and date""]
11 --> 12{""Membership status""}
12 --> |""yes""|13[""Stamp 'new member' and the date""]
12 --> |""no""|14[""Provide a negative answer""]
13 --> 15[""Add the new member""]
15 --> 16[""Calculate the membership fee""]
16 --> 17[""Write down the amount""]
17 --> 18[""Prepare the invoice at home""]
18 --> 19[""Send the membership card""]
19 --> 20[""EndNode""]
"
59,"
graph LR
0[""StartNode""] --> 1[""Incoming Frozen Item""]
1 --> 2[""Poultry""]
1 --> 3[""Fish""]
1 --> 4[""Beef""]
2 --> 5[""Pork""]
5 --> 6[""Type Categorization""]
6 --> 7[""White Meat""]
6 --> 8[""Dark Meat""]
7 --> 9[""Deboned""]
7 --> 10[""Bone-In""]
5 --> 11[""Temperature Weight and Date Center""]
7 --> 11
8 --> 11
9 --> 11
10 --> 11
11 --> 12[""Store items""]
12 --> 13[""EndNode""]
"
60,"
graph LR
0[""StartNode""] --> 1[""Guest is hungry""]
1 --> |""Yes""|2[""Fill a pot with water""]
1 --> |""Yes""|3[""Buy sauce ingredients""]
2 --> 4[""Boil the water""]
4 --> 5[""Put in some noodles""]
3 --> 6[""Prepare tomato sauce""]
6 --> 7[""Add seasoning""]
7 --> 8[""Mix noodles with tomato sauce""]
8 --> 9[""Meal is prepared""]
9 --> 10[""EndNode""]
"
61,"
graph LR
0[""StartNode""] --> 1[""Receive Order""]
1 --> 2{""Article available?""}
2 --> |""Yes""|3[""Ship Article""]
2 --> |""No""|4[""Engage in Procurement Activities""]
3 --> 5[""Financial Settlement""]
4 --> 2
2 --> |""Yes""|6[""Ship Article""]
6 --> 5
4 --> 6
5 --> 7[""Receive Payment""]
7 --> 8[""EndNode""]
"
62,"
graph LR
0[""StartNode""] --> 1[""Generate Payment Report""]
1 --> 2[""Send Payment Report to Accounts Receivable Department""]
1 --> 3[""Send Payment Report to Registry""]
2 --> 4[""Generate Monthly Invoices for Clients""]
3 --> 5[""Archive Invoices per Vendor""]
4 --> 6[""Charge Client $35 per Invoice""]
5 --> 6
6 --> 7[""Track Down Payment""]
7 --> 8[""Archive Invoices per Payment Date""]
8 --> 9[""EndNode""]
"
63,"
graph LR
0[""StartNode""] --> 1[""Receive order""]
1 --> 2[""Send invoice""]
1 --> 3[""Ship products""]
2 --> 4[""Receive payment""]
3 --> 4
4 --> 5[""End process""]
"
64,"
graph LR
0[""StartNode""] --> 1[""Enter requested information""]
1 --> 2[""Type in date of arrival at SSP""]
1 --> 3[""Type in client name""]
1 --> 4[""Type in vendor name""]
4 --> 5[""EndNode""]
"
65,"
graph LR
0[""StartNode""] --> 1[""Visit www.katyd.cz""]
1 --> 2[""Fill out form""]
2 --> 3{""Method of payment?""}
3 --> |""offline""|4[""Show payment information""]
3 --> |""online""|5[""Initiate payment process""]
5 --> 6{""Variant of subscription?""}
6 --> |""online or print&online""|7[""Assign subscription rights""]
6 --> |""only print""|8[""Register payment information""]
6 --> |""online or online&print""|9[""Generate code""]
9 --> 10[""Enter code""]
10 --> 7
7 --> 11[""Renew subscription""]
8 --> 11
11 --> 12[""EndNode""]
"
66,"
graph LR
0[""StartNode""] --> 1[""Draft Contract""]
1 --> 2[""Legal Review""]
2 --> 3[""Financial Review""]
3 --> 4[""Finalize Contract""]
4 --> 5[""EndNode""]
"
67,"
graph LR
0[""StartNode""] --> 1{""Can we fulfill the order?""}
1 --> |""Yes""|2[""Confirm the order""]
1 --> |""No""|3[""Reject the order""]
2 --> 4[""Deliver the order""]
3 --> 5[""Order rejected""]
4 --> 6[""Order delivered""]
"
68,"
graph LR
0[""StartNode""] --> 1{""Can we fulfill the order?""}
1 --> |""Yes""|2[""Confirm the order""]
1 --> |""No""|3[""Reject the order""]
2 --> 4[""Deliver the order""]
4 --> 5[""Inform order has been successfully delivered""]
3 --> 6[""Inform order has been rejected""]
"
