,0
10,"flowchart LR
1[""Obtain problem description""] --> 2[""Can I handle problem myself?""]
2 --> |""Yes""|3[""Explain solution""]
2 --> |""No""|4[""Send email to support system""]"
11,"flowchart LR
1[""Complete purchase order""] --> 2[""Send goods""]
1 --> 3[""Send invoice""]"
12,"flowchart LR
0[""StartNode""] --> 1[""Preparing shipment order""]
1 --> 2[""Sending shipment order""]
3[""Carrier's response is positive?""] --> |""The answer was positive""|4[""Accept shipment order""]
4 --> 6[""Get response from carrier""]"
13,"flowchart LR
0[""StartNode""] --> 1[""Order received""]
1 --> 2[""Create invoice""]
1 --> 3[""Prepare shipping""]
2 --> 4[""Send invoice""]
3 --> 5[""Ship item""]
4 --> 6[""Payment confirmed""]
5 --> 6
6 --> 7[""EndNode""]"
14,"flowchart LR
0[""StartNode""] --> 1[""Can we fulfill the order?""]
1 --> |""Yes""|2[""Confirm the order""]
1 --> |""No""|3[""Reject the order""]
2 --> 4[""Deliver the order""]
3 --> 6[""Notify order rejected""]
4 --> 5[""Notify order delivered""]"
15,"flowchart LR
2[""Verification successful?""] --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 5[""Verification successful?""]
5 --> |""No""|3
5 --> |""Yes""|6[""Provide L&M cost estimates""]
8[""Add overhead cost""] --> 9[""Generate pricing options""]
9 --> 10[""Generate sales quote""]
10 --> 11[""EndNode""]"
16,"flowchart LR
0[""StartNode""] --> 1[""Check the Customer's Credit History""]"
17,"flowchart LR
0[""StartNode""] --> 1[""Change status""]
1 --> 2[""Product on sale?""]
2 --> |""Yes""|3[""Mark product as on sale""]
2 --> |""No""|4[""Mark product as not on sale""]
3 --> 5[""Product on sale check""]
4 --> 5"
18,"flowchart LR
0[""StartNode""] --> 1[""Identify invoice errors""]
1 --> 2[""Highlight errors on entry form""]
1 --> 3[""Update record of mistakes""]
2 --> 4[""Send invoice back""]
3 --> 4"
19,"flowchart LR
0[""StartNode""] --> 1[""Run invoice payment process for SSP""]
1 --> 2[""Pay attention to SAP system""]
2 --> 3[""Send payment report to Accounts Receivable""]
4[""Generate monthly invoices for clients""] --> 6[""Charge clients""]"
20,"flowchart LR
0[""StartNode""] --> 1[""Check completeness""]
1 --> 2[""Verify credit history""]
2 --> 3[""Check Result?""]
3 --> |""Yes""|5[""Examine loan request""]
4[""Reject customer request""] --> 8[""EndNode""]
5 --> 6[""Check Result?""]
6 --> |""No""|4
6 --> |""Yes""|7[""Approve customer request""]
7 --> 8"
21,"flowchart LR
0[""StartNode""] --> 1[""Extract work orders""]
1 --> 3[""Load work orders""]
4[""Load inspection orders""] --> 5[""Load notifications""]
4 --> 6[""Pull together work order report""]
9[""Link reports from PPT""] --> 10[""Create and send email""]"
22,"flowchart LR
0[""StartNode""] --> 1[""Plan the menu""]
1 --> 2[""Make the salad""]
1 --> 3[""Prepare the chicken""]
3 --> 4[""Refine the chicken""]"
23,"flowchart LR
0[""StartNode""] --> 1[""Write a letter""]
1 --> 2[""Obtain the letter""]
2 --> 3[""Is applicant a member?""]
3 --> |""Yes""|4[""Obtain a second letter""]
3 --> |""No""|6[""EndNode""]
4 --> 5[""Check if applicant is a member""]
5 --> |""No""|6
8[""Pay the fee""] --> 9[""Receive a card""]
9 --> 10[""EndNode""]"
24,flowchart LR
25,"flowchart LR
1[""Begin SSP process""] --> 2[""Empty SAP Master Record Outbox""]
1 --> 3[""Deliver requests to Master Data Entry Department""]
1 --> 4[""Empty Master Data Entry Outbox""]
2 --> 5[""Receive Vendor Master Record Requests Form""]
4 --> 5
5 --> 6[""Process Vendor Master Record Requests""]
6 --> 7[""Place completed requests in Data Entry Officer Inbox""]"
26,"flowchart LR
0[""StartNode""] --> 1[""Register event participation""]
1 --> 2[""Register process seminar results""]
1 --> 3[""Create purchase request""]
2 --> 4[""purchase request approve?""]
4 --> |""Approved""|5[""Send approved notification""]
4 --> |""Rejected""|6[""Send notification of rejection""]
5 --> 2
6 --> 7[""EndNode""]"
27,"flowchart LR
3[""Is customer okay?""] --> |""Yes""|4[""Check availability""]
3 --> |""No""|5[""Create new customer""]
5 --> 8[""EndNode""]
6[""Produce goods""] --> 8
7[""Ship goods""] --> 8"
28,"flowchart LR
0[""StartNode""] --> 1[""Move to (2,5""]
1 --> 2[""Wait for message""]
2 --> 3[""Response from all players received?""]"
29,"flowchart LR
0[""StartNode""] --> 1[""Obtain credit score""]
0 --> 2[""Get credit score""]
0 --> 3[""Check credit score""]
1 --> 4[""Check income to payment ratio""]
2 --> 4
3 --> 4
4 --> 5[""Assess credit risk""]"
30,"flowchart LR
0[""StartNode""] --> 1[""Receive payment from previous week""]
1 --> 2[""Payment received?""]
6[""Inform member about bad credit status""] --> 7[""Suspend future order processing""]
9[""Complete credit check""] --> 6"
31,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""Is RFQ verified?""]
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 5[""Provide L&M cost estimates""]
6[""Add overhead costs""] --> 7[""Generate pricing options""]
9[""Is RFQ verified?""] --> |""No""|3
10[""Generate sales quote""] --> 11[""EndNode""]"
32,"flowchart LR
0[""StartNode""] --> 1[""Bring computer to ACM""]
1 --> 2[""Describe computer problem""]
2 --> 3[""Receive estimate""]
3 --> 4[""Evaluate estimate""]
4 --> |""Yes""|5[""Authorize repair""]
4 --> |""No""|6[""Take computer back""]
5 --> 7[""Receive repair notice""]
7 --> 8[""Invoice and P/S document received""]
8 --> 9[""Send payment""]"
33,"flowchart LR
3[""Analyze Business Process Models""] --> 4[""All goals satisfied?""]
4 --> |""No""|5[""Update""]
8[""Update and analyze""] --> 9[""EndNode""]"
34,"flowchart LR
0[""StartNode""] --> 1[""Identify Vacancy""]
1 --> 2[""Manage Position Profile""]
3[""Review Terms & Conditions""] --> 5[""Create Ts & Cs Document""]
3 --> 6[""Create New Business Case""]
3 --> 8[""Create Staff Requisition Form""]
4[""Assemble Selection Panel""] --> 9[""Confirm Selection Panel List""]"
35,"flowchart LR
0[""StartNode""] --> 1[""Verify form structure""]
1 --> 2[""Form correct?""]
2 --> |""Yes""|3[""Verify proposal""]
2 --> |""No""|4[""Encounter form error""]
3 --> 5[""Check everything is okay""]"
36,"flowchart LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2[""Data complete?""]
2 --> |""Yes""|4[""Categorize the customer""]
4 --> 5[""Data complete?""]
5 --> |""No""|6[""Send failure notice""]
5 --> |""Yes""|7[""Check insurance benefits""]
7 --> 8[""Finish contract""]
8 --> 9[""EndNode""]"
37,"flowchart LR
0[""StartNode""] --> 1[""Receive signed offer""]
1 --> 2[""Register acceptance of contract""]
1 --> 3[""Scan offer's billing information and pincode""]
1 --> 4[""Register competitor's information""]
2 --> 5[""Process offer""]
3 --> 5
4 --> 5"
38,"flowchart LR
0[""Finish by the end of the week""] --> 1[""Generate and send the payment report""]
4[""Deal with the Registry's payment report""] --> 5[""EndNode""]"
39,"flowchart LR
2[""Is this the first execution?""] --> |""Yes""|3[""Allocate actors""]
8[""Deploy new placement""] --> 9[""Check if application is still executing""]
9 --> 5[""Application profiling""]"
40,"flowchart LR
0[""Check number of panellists""] --> 1[""Photocopy applications""]"
41,"flowchart LR
0[""StartNode""] --> 1[""Informational meeting""]
1 --> 2[""Meeting successful?""]
2 --> |""Yes""|3[""Storyboard meeting""]
3 --> 5[""Check content prepared""]
5 --> 6[""Develop site""]
6 --> 7[""Initial draft""]
7 --> 8[""Site has marketing view?""]
8 --> |""No""|11[""Final version""]"
42,"flowchart LR
0[""StartNode""] --> 1[""Receive RFQ""]
1 --> 2[""Verify RFQ""]
2 --> 3[""Produce Verify RFQ""]
2 --> 5[""Produce Verified RFQ""]"
43,"flowchart LR
0[""StartNode""] --> 1[""Plan and Manage Iteration""]
0 --> 2[""Initiate Project""]
1 --> 3[""Identify and Refine Requirements""]
2 --> 3
3 --> 4[""Agree on technical approach""]
4 --> 5[""EndNode""]"
44,"flowchart LR
0[""StartNode""] --> 1[""Prepare TS""]
1 --> 2[""Create development plan""]
2 --> 3[""Development and unit testing""]
3 --> 4[""Assembly""]
4 --> 5[""Assembly test""]"
45,"flowchart LR
0[""StartNode""] --> 1[""Customer has problem""]
1 --> 2[""Provide problem description""]
11[""Explain solution again""] --> 12[""Provide feedback for 1st level support again""]"
46,"flowchart LR
0[""StartNode""] --> 1[""Deploy DB Tier""]
1 --> 2[""Deploy Web Tier""]
4[""Deploy DB Tier""] --> 5[""Deploy VM (Apache)""]
5 --> 6[""Deploy VM (mySQL)""]
7[""Deploy OS (Apache)""] --> 8[""Deploy Apache Web Server""]
10[""Deploy PHP Modules""] --> 11[""Deploy SugarCRM App""]
11 --> 12[""Connect App to DB""]
12 --> 13[""EndNode""]"
47,"flowchart LR
3[""Product available?""] --> |""No""|5[""Forward to external vendor""]
12[""Product available?""] --> |""Yes""|13[""Check Product Availability""]
16[""Delivery Confirmation""] --> 9[""Add delivery confirmation to product""]"
48,"flowchart LR
2[""Are there any additional goals given?""] --> |""No""|3[""Project rejection""]
5[""Is there user acceptance?""] --> |""Yes""|6[""Project implementation""]
5 --> |""No""|3
6 --> 7[""EndNode""]"
49,"flowchart LR
0[""StartNode""] --> 1[""Notify successful payment""]"
50,"flowchart LR
0[""StartNode""] --> 1[""Move cargo to warehouse""]
3[""Check documents""] --> 4[""Register custom declaration""]
4 --> 5[""Provide support documents""]
8[""Send release notice""] --> 9[""EndNode""]"
51,"flowchart LR
0[""StartNode""] --> 1[""Initiate project""]
1 --> 2[""Conduct information search""]
2 --> 3[""Iteratively develop annotated bibliography""]
4[""Iteratively develop project presentation""] --> 6[""Deliver Presentation""]"
52,"flowchart LR
0[""StartNode""] --> 1[""Receive issue""]
1 --> 2[""Open ticket""]
2 --> 3[""Edit 1st level ticket""]
7[""Insert issue into product backlog""] --> 9[""Send email to account manager""]
9 --> 10[""Close ticket""]
10 --> 11[""EndNode""]"
53,"flowchart LR
0[""StartNode""] --> 1[""Pay the Airline Company""]
0 --> 2[""Pay the HOTEL""]
0 --> 3[""Pay the Car Rental""]"
54,"flowchart LR
0[""StartNode""] --> 1[""Continue the process""]
1 --> 2[""Bring it to an end""]"
55,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""RFQ verified?""]
2 --> |""Yes""|3[""Provide LandM cost estimates""]
2 --> |""No""|4[""Receive additional information""]
5[""RFQ verified?""] --> |""No""|7[""Provide clarification""]
6[""Add overhead cost""] --> 8[""Generate pricing options""]
7 --> 6"
56,"flowchart LR
0[""StartNode""] --> 1[""Send XYZ Message""]
1 --> 2[""Ensure message data integrity""]
2 --> 3[""Check for changes since signed""]
3 --> 4[""Verify lodgment acceptability""]
4 --> 5[""Generate Error report""]
4 --> 6[""Establish manual examination requirement""]
5 --> 7[""Produce Lodgment Verification Report""]
7 --> 8[""EndNode""]"
57,"flowchart LR
0[""StartNode""] --> 1[""Check customers' credit history""]
0 --> 2[""Conduct a property title search""]"
58,"flowchart LR
0[""StartNode""] --> 1[""Send letter""]
1 --> 2[""Check for correctness""]
5[""Add mail number and date""] --> 6[""Record and archive letter""]
7[""Transmit letter and register with Miranda""] --> 8[""Membership decision""]
8 --> |""no""|9[""Provide negative answer""]
8 --> |""yes""|10[""Stamp 'new member' and date""]
10 --> 15[""Add new member""]
15 --> 16[""Calculate membership fee""]
16 --> 17[""Write down amount""]
17 --> 18[""Prepare invoice""]
18 --> 19[""Send membership card""]"
59,"flowchart LR
0[""StartNode""] --> 1[""Incoming Frozen Item""]
1 --> 2[""Poultry""]
1 --> 3[""Fish""]
1 --> 4[""Beef""]
6[""Pork""] --> 8[""Temperature Weight and Date Center""]
6 --> 5[""Type Categorization""]
7[""White Meat""] --> 8
8 --> 12[""Store items based on item policy""]
9[""Dark Meat""] --> 8
10[""Deboned""] --> 8
11[""Bone-In""] --> 8
12 --> 13[""EndNode""]"
60,"flowchart LR
0[""Guest is hungry""] --> 1[""Fill a pot with water""]
0 --> 2[""Buy sauce ingredients""]
3[""Boil the water""] --> 5[""Put noodles in the water""]"
61,"flowchart LR
0[""StartNode""] --> 1[""Receive order""]
3[""Article available?""] --> |""Yes""|4[""Ship article""]
3 --> |""No""|5[""Engage in procurement activities""]
4 --> 6[""Financial settlement""]
6 --> 7[""Receive payment""]
7 --> 8[""EndNode""]"
62,"flowchart LR
0[""StartNode""] --> 1[""Generate payment report""]
1 --> 2[""Send payment report to Accounts Receivable Department""]
1 --> 3[""Send payment report to Registry""]
2 --> 5[""Generate monthly invoices for clients""]
3 --> 4[""Generate monthly invoices for clients""]
5 --> 6[""Charge client""]
9[""Track down payment""] --> 8[""Archive invoices per payment date""]"
63,flowchart LR
64,"flowchart LR
0[""StartNode""] --> 1[""Entering the requested information""]
1 --> 2[""Type in the date of arrival at SSP""]
1 --> 3[""Type in the client name""]
1 --> 4[""Type in the vendor name""]
4 --> 5[""EndNode""]"
65,"flowchart LR
0[""StartNode""] --> 1[""Visit www.katyd.cz""]
3[""Method of payment?""] --> |""Offline""|4[""Fill in the payment information""]
3 --> |""Online""|5[""Initiate payment process""]
5 --> 6[""Variant of subscription?""]
6 --> |""Online or online&print""|8[""Assign subscription rights""]
9[""Register payment information""] --> 10[""Renew subscription""]"
66,"flowchart LR
1[""Draft Contract""] --> 2[""Legal Review""]
2 --> 3[""Financial Review""]
3 --> 4[""Finalize Contract""]
4 --> 5[""EndNode""]"
67,"flowchart LR
4[""Can we fulfill the order?""] --> |""No""|6[""Reject order""]
5[""Confirm order""] --> 7[""Deliver order""]
6 --> 8[""Inform order rejected""]"
68,"flowchart LR
0[""StartNode""] --> 1[""Can we fulfill the order?""]
1 --> |""No""|3[""Reject the order""]
3 --> 8[""Inform order rejected""]
6[""Deliver the order""] --> 7[""Inform order successfully delivered""]"
69,"flowchart LR
0[""StartNode""] --> 1[""Generate Payment Report""]
1 --> 3[""Send Payment Report to Accounts Receivable Department""]
1 --> 4[""Send Payment Report to Registry""]
7[""Archive Invoices per Vendor""] --> 8[""Track Down Payment""]
8 --> 9[""Archive Invoices per Payment Data""]"
70,"flowchart LR
0[""StartNode""] --> 1[""Contact customer""]
1 --> 2[""Customer still wants order?""]
2 --> |""Yes""|3[""Postpone shipment""]
2 --> |""No""|4[""Terminate order""]
3 --> 5[""Order out-of-stock merchandise""]
5 --> 6[""Determine shipping time""]
6 --> 8[""Goods arrive""]
8 --> 9[""Contact customer""]
9 --> 10[""EndNode""]"
71,"flowchart LR
1[""Receive attendance request""] --> 2[""Send email to advisor1""]
1 --> 3[""Send email to advisor3""]
1 --> 4[""Send email to advisor2""]
2 --> 5[""Respond to central office""]
3 --> 5
4 --> 5"
72,"flowchart LR
0[""StartNode""] --> 1[""Prepare shipment""]
0 --> 2[""Bill customer""]
1 --> 3[""EndNode""]
2 --> 3"
73,"flowchart LR
2[""Is RFQ verified?""] --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 5[""Provide L&M Cost Estimates""]
6[""Is RFQ verified?""] --> |""No""|7[""Ask for clarification""]
6 --> |""Yes""|8[""Add overhead costs""]
8 --> 9[""Generate pricing options""]
9 --> 10[""Provide clarification""]"
74,"flowchart LR
0[""StartNode""] --> 1[""Payment reports to Registry""]
1 --> 2[""Validated invoices to Registry""]
2 --> 3[""Receive Payment reports""]
3 --> 4[""Receive validated invoices""]
4 --> 5[""Select paid invoices""]
7[""Sort by payment date""] --> 8[""Archive invoices""]
9[""Determine invoices location""] --> 9"
75,"flowchart LR
0[""StartNode""] --> 1[""Receive Order""]
3[""Article available?""] --> |""Yes""|4[""Receive Payment""]
3 --> |""No""|5[""Procurement""]
4 --> 6[""Ship Article""]
5 --> 4
8[""Order Fulfilled""] --> 9[""EndNode""]"
76,"flowchart LR
0[""StartNode""] --> 1[""Procure Part""]
5[""Part Auction""] --> 3[""EndNode""]"
77,"flowchart LR
0[""StartNode""] --> 1[""Request petty cash""]
1 --> 2[""Write a check""]
5[""Seller accepts the check?""] --> |""No""|6[""Cash the check""]
6 --> 8[""Pay the vendor""]
8 --> 9[""EndNode""]"
78,"flowchart LR
1[""eBay account created""] --> 2[""Customer logs into their account""]
2 --> 3[""Customer browses for an item""]
2 --> 4[""Seller reviews the item""]
2 --> 5[""Customer reviews the item""]
5 --> 7[""Seller completes their review""]"
79,"flowchart LR
0[""StartNode""] --> 1[""Report a problem""]
1 --> 2[""Send problem for evaluation""]
2 --> 3[""Customer agrees with estimate""]
3 --> |""Yes""|4[""Authorize repair""]
3 --> |""No""|5[""Take back computer""]
4 --> 6[""Submit authorization""]
10[""Check if computer was fixed""] --> |""Yes""|11[""Send payment""]
10 --> |""No""|12[""Pick up computer""]
11 --> 13[""EndNode""]
12 --> 13"
80,"flowchart LR
0[""StartNode""] --> 1[""Advising unsuccessful shortlisted candidates verbally and providing feedback""]
0 --> 2[""Receive signed letter of appointment""]
2 --> 3[""Scan into career website""]
7[""Close vacancy""] --> 8[""EndNode""]"
81,"flowchart LR
0[""StartNode""] --> 1[""Enter vendor name""]
1 --> 2[""Vendor name entered?""]
1 --> 4[""Enter client name""]
2 --> |""Yes""|3[""EndNode""]"
82,"flowchart LR
0[""StartNode""] --> 1[""Verify shipment content""]
1 --> 2[""Perform quality inspection""]
2 --> 3[""Material is okay?""]"
83,"flowchart LR
0[""StartNode""] --> 1[""Scan the offer""]
0 --> 2[""Register the offer""]
0 --> 3[""Send the billing""]
0 --> 4[""Send the pincode information""]
1 --> 5[""EndNode""]
2 --> 5
3 --> 5
4 --> 5"
84,"flowchart LR
0[""StartNode""] --> 1[""Check Order""]
1 --> 2[""Process Order""]
1 --> 3[""Send Books""]
1 --> 4[""Update Inventory""]
2 --> 5[""End Process""]
3 --> 5
4 --> 5"
85,"flowchart LR
0[""Incoming Package & Plasticware Item""] --> 1[""Plasticware""]
0 --> 2[""Packaging Equipment""]
0 --> 3[""Cleaning Equipment""]
1 --> 4[""Kitchen Equipment""]
2 --> 4
6[""Item Categorization (Surface cleaners, etc)""] --> 7[""Forks""]
6 --> 8[""Aluminum/Plastic Containers""]
9[""Knives""] --> 13[""Count""]
10[""Spoons""] --> 13
12[""Container Lids""] --> 13
13 --> 14[""Store items based on item policy""]"
86,"flowchart LR
0[""StartNode""] --> 1[""Make Order Request""]
1 --> 2[""Order can be fulfilled?""]
2 --> |""Yes""|3[""Confirm Order""]
3 --> 7[""Deliver Order""]
7 --> 13[""EndNode""]
9[""All parts are available?""] --> |""No""|10[""Request parts in auction""]
12[""All parts have been obtained?""] --> |""No""|6[""Reject Order""]"
87,"flowchart LR
0[""StartNode""] --> 1[""Validate Invoice""]
1 --> 2[""Run Payment Process""]
4[""Generate Payment Report""] --> 5[""Send Payment Report to Clients""]
8[""Receive Payment Report from Payment Office""] --> 9[""Generate Monthly Invoices""]
9 --> 10[""Send Monthly Invoices to Clients""]
10 --> 11[""EndNode""]"
88,"flowchart LR
0[""StartNode""] --> 1[""Back up database""]
12[""Before 4:00 pm?""] --> |""Yes""|13[""End process""]
12 --> |""No""|14[""Alert supervisor""]"
89,"flowchart LR
0[""StartNode""] --> 1[""Identify demand for material""]
1 --> 2[""Goods Available check""]
2 --> |""Yes""|3[""Utilize available material""]
2 --> |""No""|4[""Specify required material demand""]
4 --> 6[""Create purchase requisition""]
6 --> 7[""Verify purchase requisition""]
7 --> |""Confirmed""|8[""Create purchase order""]
8 --> 10[""Notify vendor""]
10 --> 11[""Ship goods""]
13[""Create goods receipt""] --> 14[""Generate invoice receipt""]
14 --> 15[""Make payment to vendor""]"
90,"flowchart LR
0[""StartNode""] --> 1[""Fill in tenure application form""]
0 --> 2[""Create a letter of application""]
0 --> 3[""Prepare attached documents""]"
91,"flowchart LR
1[""Scan offer""] --> 2[""Initiate register acception contract""]
2 --> 3[""Send billing information""]
2 --> 4[""Send pincode information""]
3 --> 5[""Customer created""]
4 --> 5
5 --> 6[""EndNode""]"
92,"flowchart LR
0[""StartNode""] --> 1[""Register Custom Declaration and support documents""]
0 --> 2[""Ship arrival notification""]
0 --> 3[""Document Checking""]
0 --> 4[""Payment Instruction""]
1 --> 5[""Release Goods""]
5 --> 6[""Processing Import Permit""]
6 --> 7[""Send Release Notification to Customs""]
7 --> 8[""EndNode""]"
93,"flowchart LR
0[""StartNode""] --> 1[""Order Request""]
1 --> 2[""Can we fulfill the order?""]
2 --> |""Yes""|3[""Order Confirmation""]
5[""Can we fulfill the order?""] --> |""Yes""|3
6[""All parts are available?""] --> |""No""|8[""Part Auction""]
9[""All parts have been obtained?""] --> |""No""|10[""Reject Order""]
11[""Link A""] --> 12[""EndNode""]"
94,"flowchart LR
0[""Define Marketing Goal""] --> 1[""Determine Marketing Objectives""]
1 --> 2[""Define Primary Objectives""]
3[""Define Primary Sub-Objectives""] --> 4[""Determine Target Market""]
4 --> 5[""Understand Product/Services""]
5 --> 6[""Determine Business Location""]
6 --> 7[""Determine Product/Services Prices""]
7 --> 8[""Determine Financial Plan Budget""]
8 --> 9[""Generate Marketing Strategies""]
9 --> 10[""Create Market Development""]
10 --> 11[""Create Promotional Techniques""]
11 --> 12[""Create Monitoring Techniques""]
12 --> 13[""EndNode""]"
95,"flowchart LR
0[""StartNode""] --> 1[""Identify demand""]
1 --> 2[""Choose supplier""]
2 --> 3[""Is the company ours?""]
3 --> |""No""|4[""EndNode""]
3 --> |""Yes""|5[""Place an order""]"
96,"flowchart LR
0[""StartNode""] --> 1[""Customer encounters problem""]
1 --> 2[""Ask questions""]
2 --> 3[""Answer questions""]
5[""Provide solution""] --> 7[""EndNode""]
9[""Provide solution""] --> 11[""Provide feedback to account manager""]
10[""Allocate to first developer""] --> 12[""Provide feedback to first level support""]
12 --> 11"
97,"flowchart LR
2[""Check ESIS system availability""] --> |""Yes""|3[""Complete online transaction""]
2 --> |""No""|4[""Request add/drop form""]
4 --> 5[""Receive add/drop form""]
5 --> 6[""Send form to instructor""]
6 --> 7[""Receive form back from instructor""]
7 --> 8[""Send form to advisor""]
8 --> 9[""Receive form back from advisor""]
9 --> 10[""Send form to registrar's office""]"
98,"flowchart LR
0[""StartNode""] --> 1[""Verify contents""]
1 --> 2[""Quality inspection""]
2 --> 3[""Materials okay?""]
3 --> |""Yes""|4[""Store materials""]
3 --> |""No""|5[""Send materials back to supplier""]
4 --> 6[""EndNode""]
5 --> 6"
99,"flowchart LR
0[""StartNode""] --> 1[""Conduct a patient interview""]
0 --> 2[""File the results from the interviews and expertise""]
4[""Create a report""] --> 5[""EndNode""]"
100,"flowchart LR
0[""StartNode""] --> 1[""Send main document""]
5[""Supplement A should be sent?""] --> |""Yes""|6[""Send Supplement A""]
5 --> |""No""|7[""EndNode""]
6 --> 8[""Supplement B should be sent?""]
8 --> |""Yes""|9[""Send Supplement B""]
9 --> 11[""EndNode""]"
101,"flowchart LR
0[""StartNode""] --> 1[""Select Meetings p1""]
1 --> 2[""Send Consolidated Referee Forms""]
2 --> 3[""Send Round 2 Evaluation Form""]
3 --> 4[""Follow-up with Evaluation Sheet""]
4 --> 5[""Consolidate Evaluations""]
6[""Answer panel member questions""] --> 7[""Log questions in FAQ""]
7 --> 8[""EndNode""]"
102,"flowchart LR
0[""StartNode""] --> 1[""Check low inventory""]
1 --> 2[""Create purchase requisition""]
2 --> 3[""Submit purchase order""]
3 --> 4[""Send order materials""]
5[""Materials received okay?""] --> |""No""|7[""Communicate problems""]
8[""Prepare goods receipt document""] --> 9[""Prepare and send invoice""]
9 --> 10[""Verify document""]
10 --> 11[""Send payment""]
11 --> 12[""EndNode""]"
103,"flowchart LR
0[""StartNode""] --> 1[""Discovering""]
1 --> 2[""Gathering""]
2 --> 3[""Vulnerability found?""]
3 --> |""Yes""|4[""Exploiting""]
3 --> |""No""|5[""EndNode""]
6[""Mending""] --> 7[""Adjusting""]"
104,"flowchart LR
0[""StartNode""] --> 2[""Continue the process""]
2 --> 3[""Empty Data Entry Staff Inbox""]
4[""Open and categorize the invoices""] --> 5[""Send invoice(s) to Admin Officer(s)""]"
105,"flowchart LR
0[""StartNode""] --> 1[""Master Production Scheduling""]
1 --> 2[""MRP run""]
2 --> 3[""Capacity plan review and adjustment""]
2 --> 4[""Production plan review""]
2 --> 5[""Local supply planning""]
7[""Detailed production scheduling""] --> 8[""EndNode""]"
