,0
13,"
flowchart LR
0[""Order received""] --> 1[""Create invoice""]
0 --> 2[""Prepare shipping""]
1 --> 3[""Send invoice""]
2 --> 4[""Ship item""]
3 --> 5[""Confirm payment""]
5 --> 6[""End process""]
"
14,"
graph LR
0[""StartNode""] --> 1[""Check if order can be fulfilled""]
1 --> 2{""Can fulfill order?""}
2 --> |""Yes""|3[""Confirm order""]
2 --> |""No""|4[""Reject order""]
3 --> 5[""Deliver order""]
4 --> 6[""Notify order rejection""]
5 --> 7[""Notify successful delivery""]
6 --> 8[""EndNode""]
7 --> 8
"
15,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""RFQ Verification Successful?""}
2 --> |""No""| 3[""Ask for more information""]
3 --> 1
2 --> |""Yes""| 4[""Analyze RFQ""]
4 --> 5[""Provide L&M cost estimates""]
5 --> 6[""Add overhead cost""]
6 --> 7[""Generate pricing options""]
7 --> 8[""Generate sales quote""]
8 --> 9[""EndNode""]
"
16,"
graph LR
0[""StartNode""] --> 1[""Check Customer's Credit History""]
0 --> 2[""Conduct Property Survey""]
0 --> 3[""Search Property Title""]
1 --> 4[""Credit History File""]
2 --> 5[""Survey Document""]
1 --> 6[""EndNode""]
2 --> 6
3 --> 6
"
17,"
graph LR
0[""StartNode""] --> 1[""Change status""]
1 --> 2{""Product currently on sale?""}
2 --> |""Yes""| 3[""Mark product as on sale""]
2 --> |""No""| 4[""Mark product as not on sale""]
3 --> 5{""Product currently on sale?""}
4 --> 5
5 --> |""Yes""| 3
5 --> |""No""| 4
"
18,"
graph LR
0[""Identify invoice errors""] --> 3[""Send invoice back""]
0 --> 1[""Highlight errors on entry form""]
0 --> 2[""Update record of mistakes""]
1 --> 3
2 --> 3
"
19,"
graph LR
0[""Run invoice payment process for SSP""] --> 1[""Pay attention to 'SAP system'""]
0 --> 2[""Send payment report to Accounts Receivable""]
0 --> 3[""Run invoice payment process""]
0 --> 4[""Generate invoice payment report""]
2 --> 5[""Generate monthly invoices for clients""]
5 --> 6[""Send payment report to Client""]
5 --> 7[""Send payment report to Registry""]
6 --> 8[""End Process""]
7 --> 8
8 --> 9[""Charge clients""]
9 --> 10[""End Process""]
"
20,"
graph LR
0[""StartNode""] --> 1[""Check completeness""]
1 --> 2[""Verify credit history""]
2 --> 3[""Examine loan request""]
3 --> 4{""Check Result?""}
4 --> |""Rejection""| 5[""Customer request rejected""]
4 --> |""Acceptance""| 6[""Customer request approved""]
"
21,"
graph LR
0[""Extract work orders""] --> 1[""Load work orders""]
0 --> 2[""Pull together work order report""]
1 --> 2
3[""Extract inspection orders""] --> 4[""Load inspection orders""]
3 --> 5[""Pull together inspection order report""]
4 --> 5
6[""Extract notifications""] --> 7[""Load notifications""]
6 --> 8[""Pull together notification report""]
7 --> 8
2 --> 9[""Link reports from PPT""]
5 --> 9
8 --> 9
9 --> 10[""Create and send email""]
10 --> 11[""WHISKY""]
"
22,"
graph LR
0[""Plan the menu""] --> 1[""Prepare the chicken""]
0 --> 2[""Make the salad""]
1 --> 3[""Refine the chicken""]
3 --> 4[""Prepare the salad""]
2 --> 4
4 --> 5[""Serve the menu""]
"
23,"
graph LR
0[""StartNode""] --> 1[""Write a letter""]
1 --> 2[""Obtain the letter""]
2 --> 3{""Is the applicant a member?""}
3 --> |""Yes""|4[""Obtain a second letter""]
3 --> |""No""|5[""EndNode""]
4 --> 6{""Is the applicant a member?""}
6 --> |""Yes""|7[""Obtain a second letter""]
6 --> |""No""|5
7 --> 8[""Pay the fee""]
8 --> 9[""Receive a card""]
9 --> 5
"
24,"
graph LR
0[""Feeling hungry""] --> 1[""Have dinner""]
1 --> 2[""Have a salad""]
1 --> 3[""Enjoy ice-cream""]
1 --> 4[""Savor a plate of pasta""]
2 --> 5[""Feel satisfied""]
3 --> 5
4 --> 5
"
25,"
graph LR
0[""Start SSP process at 11am and 3am on weekdays""] --> 1[""Empty SAP Master Record Outbox""]
1 --> 2[""Deliver requests to Master Data Entry Department""]
1 --> 3[""Empty Master Data Entry Outbox""]
2 --> 4[""Receive Vendor Master Record Requests Form""]
3 --> 5[""Process Vendor Master Record Requests""]
4 --> 5
5 --> 6[""Place completed requests in Data Entry Officer Inbox""]
6 --> 7[""Completed requests received""]
"
26,"
graph LR
0[""StartNode""] --> 1[""Register event participation""]
0 --> 2[""Register process seminar results""]
0 --> 3[""Create purchase request""]
3 --> 4{""Purchase request approved?""}
4 --> |""Rejected""| 5[""Notify rejection""]
4 --> |""Approved""| 6[""Send approved notification""]
5 --> 7[""EndNode""]
6 --> 8{""Purchase request approved?""}
8 --> |""Rejected""| 5
8 --> |""Approved""| 9[""Send approved notification""]
9 --> 2
2 --> 7
"
27,"
graph LR
0[""StartNode""] --> 1[""Place an order""]
1 --> 2[""Verify the customer""]
2 --> 3{""Customer okay?""}
3 --> |""Yes""| 4[""Check availability""]
3 --> |""No""| 5[""Create a new customer""]
4 --> 6{""Product available?""}
6 --> |""Yes""| 7[""Ship goods""]
6 --> |""No""| 8[""Produce goods""]
5 --> 9[""EndNode""]
7 --> 9
8 --> 9
"
28,"
graph LR
0[""StartNode""] --> 1[""Move to square (2,5)""]
1 --> 2[""Wait for message""]
2 --> 3{""Response received from all players?""}
3 --> |""Yes""| 4[""End process""]
3 --> |""No""| 2
"
29,"
graph LR
0[""StartNode""] --> 1[""Obtain the credit score""]
0 --> 2[""Get the credit score""]
0 --> 3[""Check the credit score""]
0 --> 4[""Check the income to payment ratio""]
0 --> 5[""Assess the credit risk""]
1 --> 6[""Process concludes""]
2 --> 6
3 --> 6
4 --> 6
5 --> 6
"
30,"
graph LR
0[""StartNode""] --> 1[""Receive payment from the previous week""]
1 --> 2{""Has the customer made the payment for the previous week?""}
2 --> |""No""|3[""Document bad credit against accounts receivable and member's file""]
2 --> |""Yes""|4[""Update members and accounts receivable file""]
3 --> 5[""Inform the members about their bad credit status""]
4 --> 6[""Process the order""]
5 --> 7[""Suspend future order processing""]
6 --> 8{""Has the customer made the payment for the previous week?""}
8 --> |""No""|3
8 --> |""Yes""|4
4 --> 9[""Complete the credit check""]
9 --> 5
5 --> 7
"
31,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""RFQ verified?""}
2 --> |""Yes""|3[""Analyze RFQ""]
2 --> |""No""|4[""Ask for more information""]
3 --> 5[""Provide L&M cost estimates""]
4 --> 1
5 --> 6[""Add overhead costs""]
6 --> 7[""Generate pricing options""]
7 --> 8[""Provide verification""]
8 --> 9[""Generate sales quote""]
9 --> 10[""EndNode""]
"
32,"
graph LR
0[""StartNode""] --> 1[""Bring computer to ACM""]
1 --> 2[""Describe the problem""]
2 --> 3[""Receive estimate""]
3 --> 4{""Estimate acceptable?""}
4 --> |""Yes""| 5[""Authorize repair""]
4 --> |""No""| 6[""Take computer back""]
5 --> 7[""Receive repair notice""]
7 --> 8{""Problem fixed?""}
8 --> |""Yes""| 9[""Receive invoice and P/S document""]
9 --> 10[""Send payment""]
8 --> |""No""| 11[""EndNode""]
6 --> 11
10 --> 11
"
33,"
graph LR
0[""StartNode""] --> 1[""Analyze Goal Model""]
1 --> 2[""Analyze Business Process Models""]
2 --> 3{""All goals satisfied and each activity corresponds to at least one goal?""}
3 --> |""Yes""|4[""EndNode""]
3 --> |""No""|5[""Update""]
5 --> 6{""All goals satisfied and each activity corresponds to at least one goal?""}
6 --> |""Yes""|4
6 --> |""No""|5
5 --> 7[""Update and Analyze again""]
7 --> 4
"
34,"
graph LR
0[""Identify Vacancy""] --> 1[""Manage Position Profile""]
1 --> 2[""Review Terms & Conditions""]
1 --> 3[""Assemble Selection Panel""]
2 --> 4[""End Process""]
3 --> 4
"
35,"
graph LR
0[""StartNode""] --> 1[""Verify form structure""]
1 --> 2{""Is form correct?""}
2 --> |""Yes""| 3[""Verify proposal""]
2 --> |""No""| 4[""Form error""]
3 --> 5{""Is everything okay?""}
5 --> |""Yes""| 6[""Process successful""]
5 --> |""No""| 7[""Process failure""]
4 --> 8[""EndNode""]
6 --> 8
7 --> 8
"
36,"
graph LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2[""Check completeness""]
2 --> 3{""Data complete?""}
3 --> |""No""| 4[""Send failure notice""]
3 --> |""Yes""| 5[""Categorize customer""]
5 --> 6[""Check completeness""]
6 --> 7{""Data complete?""}
7 --> |""No""| 4
7 --> |""Yes""| 8[""Check insurance benefits""]
8 --> 9[""Finish contract""]
9 --> 10[""EndNode""]
"
37,"
graph LR
0[""Receive signed offer""] --> 1[""Register acceptance of contract""]
0 --> 2[""Scan offer's billing information""]
0 --> 3[""Scan pincode""]
0 --> 4[""Register competitor's information (if available)""]
1 --> 5[""Process offer""]
2 --> 5
3 --> 5
4 --> 5
5 --> 6[""End of process""]
"
38,"
graph LR
0[""Finish it by the end of the week""] --> 1[""Generate and send the payment report""]
1 --> 2[""Handle Individual Client's payment report""]
1 --> 3[""Handle SSP's Accounts Receivable Department's payment report""]
1 --> 4[""Handle Registry's payment report""]
2 --> 5[""EndNode""]
3 --> 5
4 --> 5
"
39,"
graph LR
0[""Execution begins""] --> 1{""First execution?""}
1 --> |""Yes""| 2[""Allocate actors arbitrarily""]
1 --> |""No""| 3[""Allocate actors based on previous executions""]
2 --> 4{""Application still executing?""}
3 --> 4
4 --> |""Yes""| 5[""Application profiling""]
4 --> |""No""| 6[""End process""]
5 --> 7[""Estimate expected performance""]
7 --> 8{""Higher expected performance?""}
8 --> |""Yes""| 9[""Deploy new placement""]
9 --> 4
8 --> |""No""| 4
"
40,"
graph LR
0[""Check the number of panellists""] --> 1[""Photocopy applications according to the number of panellists""]
1 --> 2[""Focus on every complete application""]
1 --> 3[""Send the original copy to the archives""]
1 --> 5[""Forward copies to the recruitment manager""]
3 --> 4[""Pay attention to every compliant application""]
4 --> 6[""EndNode""]
5 --> 6
"
41,"
graph LR
0[""Informational Meeting""] --> 1{""Meeting Successful?""}
1 --> |""Yes""| 2[""Storyboard Meeting""]
1 --> |""No""| 3[""End Process""]
2 --> 4[""Check Content Prepared""]
4 --> 5[""Develop Site""]
5 --> 6[""Complete Initial Draft""]
6 --> 7[""Check Marketing View""]
7 --> |""Yes""| 8[""Marketing Review""]
7 --> |""No""| 9[""Complete Final Version""]
8 --> 10{""Marketing Review Approved?""}
10 --> |""Yes""| 11[""Continue Building""]
10 --> |""No""| 3
8 --> 12[""Design Process""]
11 --> 13[""Build and Review Activity""]
12 --> 13
9 --> 13
"
42,"
graph LR
0[""StartNode""] --> 1[""Receive RFQ""]
1 --> 2[""Verify RFQ""]
2 --> 3[""Produce 'Verify RFQ'""]
3 --> 4[""Produce 'Verified RFQ'""]
4 --> 5{""RFQ meets guidelines?""}
5 --> |""Yes""| 6[""Produce L&M Cost Estimates""]
5 --> |""No""| 7[""Communicate with Customer""]
6 --> 8[""EndNode""]
7 --> 2
"
43,"
graph LR
0[""StartNode""] --> 1[""Plan and Manage Iteration""]
0 --> 2[""Initiate Project""]
1 --> 3[""Identify Requirements""]
2 --> 3
3 --> 4[""Refine Requirements""]
4 --> 5[""Agree on Technical Approach""]
"
44,"
graph LR
0[""Prepare TS""] --> 1[""Create development plan""]
1 --> 2[""Development and unit testing""]
2 --> 3[""Assembly phase""]
3 --> 4[""Perform assembly test""]
4 --> 5{""Solution accepted for testing?""}
5 --> |""Yes""| 6[""EndNode""]
5 --> |""No""| 2
"
45,"
graph LR
0[""StartNode""] --> 1[""Customer has a problem""]
1 --> 2[""Provide problem description""]
2 --> 3{""Can they handle the problem themselves?""}
3 --> |""Yes""| 4[""Explain the solution""]
4 --> 5[""EndNode""]
3 --> |""No""| 6[""Ask for 1st level support""]
6 --> 7[""Ask developer""]
7 --> 8{""Is the issue resolved?""}
8 --> |""Yes""| 9[""Provide feedback for account manager""]
9 --> 10[""Provide feedback for 1st level support""]
8 --> |""No""| 10
10 --> 5
"
46,"
graph LR
0[""Deploy DB Tier""] --> 1[""Deploy Web Tier""]
1 --> 2[""Deploy VM (mySQL)""]
2 --> 3[""Deploy DB Tier""]
3 --> 4[""Deploy VM (Apache)""]
4 --> 5[""Deploy VM (mySQL)""]
5 --> 6[""Deploy OS (mySQL)""]
4 --> 7[""Deploy OS (Apache)""]
6 --> 8[""Deploy mySQL""]
7 --> 9[""Deploy Apache Web Server""]
8 --> 10[""Create SugarCRM Database""]
9 --> 11[""Deploy PHP Modules""]
11 --> 12[""Deploy SugarCRM App""]
12 --> 13[""Connect App to DB""]
13 --> 14[""EndNode""]
"
47,"
graph LR
0[""Create order and specify quantity""] --> 1[""Send order to storage manager""]
1 --> 2[""Check product availability""]
2 --> 3{""Is product available?""}
3 --> |""Yes""| 4[""Prepare product for shipping""]
3 --> |""No""| 5[""Forward request to external vendor""]
4 --> 6[""Add delivery confirmation""]
5 --> 2
6 --> 7[""Send product to requesting employee""]
5 --> 8[""Ship reordered product""]
7 --> 9[""Send delivery confirmation to storage manager""]
8 --> 9
9 --> 10[""Add delivery confirmation to product prepared for shipping""]
10 --> 11[""Send delivery confirmation to storage manager""]
11 --> 12[""Send invoice to accountant""]
12 --> 13[""EndNode""]
"
48,"
graph LR
0[""StartNode""] --> 1[""Check if project is economically beneficial""]
1 --> 2{""Is the project economically beneficial?""}
2 --> |""Yes""| 3[""Check for user acceptance""]
2 --> |""No""| 4[""Check if there are additional goals""]
3 --> 5{""Is there user acceptance?""}
4 --> 6{""Are there additional goals?""}
5 --> |""Yes""| 7[""Project implemented""]
5 --> |""No""| 8[""Project rejected""]
6 --> |""Yes""| 3
6 --> |""No""| 8
7 --> 9[""EndNode""]
8 --> 9
"
49,"
graph LR
0[""Notify the successful payment""] --> 1[""Process ends""]
"
50,"
graph LR
0[""StartNode""] --> 1[""Move cargo to the warehouse""]
0 --> 2[""Conduct a physical examination of the cargo""]
0 --> 3[""Check the documents""]
0 --> 4[""Register the custom declaration""]
0 --> 5[""Provide support documents""]
1 --> 6[""Release the goods""]
2 --> 6
3 --> 6
4 --> 6
5 --> 7[""Send a release notice""]
6 --> 8[""EndNode""]
7 --> 8
"
51,"
graph LR
0[""Initiate Project""] --> 1[""Conduct Information Search""]
1 --> 2[""Iteratively Develop Annotated Bibliography""]
2 --> 3[""Iteratively Develop Literature Review""]
2 --> 4[""Iteratively Develop Project Proposal""]
2 --> 5[""Iteratively Develop Project Presentation""]
3 --> 6[""Deliver Presentation""]
4 --> 6
5 --> 6
6 --> 7[""EndNode""]
"
52,"
graph LR
0[""Receive the issue""] --> 1[""Open a ticket""]
1 --> 2[""Edit 1st level ticket""]
2 --> 3{""Result?""}
3 --> |""2nd level issue""|4[""Edit 2nd level ticket""]
3 --> |""Resolved""|5[""Send email to account manager""]
4 --> 3
5 --> 6{""Result?""}
6 --> |""2nd level issue""|4
6 --> |""Resolved""|7[""Send email to account manager""]
7 --> 8{""Result?""}
8 --> |""Fix scheduled for next release""|9[""Insert issue into product backlog""]
8 --> |""Resolved""|10[""Send email to account manager""]
9 --> 10
10 --> 11[""Close the ticket""]
11 --> 12[""EndNode""]
9 --> 10
"
53,"
graph LR
0[""StartNode""] --> 1[""Pay the Airline Company""]
0 --> 2[""Pay the HOTEL""]
0 --> 3[""Pay the Car Rental""]
1 --> 4[""EndNode""]
2 --> 4
3 --> 4
"
54,"
graph LR
0[""StartNode""] --> 1[""Continue the process""]
0 --> 2[""Bring process to an end""]
"
55,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""RFQ verified as 'ok'?""}
2 --> |""Yes""| 3[""Provide LandM cost estimates""]
2 --> |""No""| 4[""Ask for more information""]
4 --> 1
3 --> 5[""Add overhead cost""]
5 --> 6[""Generate pricing options""]
6 --> 7[""Generate sales quote""]
7 --> 8[""EndNode""]
"
56,"
graph LR
0[""Send XYZ Message""] --> 1[""Ensure Integrity of Message Data""]
1 --> 2[""Check for Changes Since Signed""]
2 --> 3[""Check Lodgment Acceptability""]
3 --> 4[""Establish Requirement for Manual Examination""]
3 --> 5[""Generate Error Report""]
4 --> 6[""Produce Lodgment Verification Report""]
5 --> 6
6 --> 7[""End Process""]
"
57,"
graph LR
0[""StartNode""] --> 1[""Check customers' credit history""]
0 --> 2[""Conduct a property title search""]
0 --> 3[""Conduct Property Survey""]
1 --> 4[""End process""]
2 --> 4
3 --> 4
"
58,"
graph LR
0[""StartNode""] --> 1[""Send a letter""]
1 --> 2[""Check for correctness""]
2 --> 3{""Is the letter correct?""}
3 --> |""No""|4[""Make a phone call""]
4 --> 2
3 --> |""Yes""|5[""Add mail number and date""]
5 --> 6[""Record and archive the letter""]
6 --> 7[""Transmit the letter""]
7 --> 8[""Register with Miranda""]
8 --> 9{""Membership decision?""}
9 --> |""No""|10[""Provide a negative answer""]
10 --> 11[""EndNode""]
9 --> |""Yes""|12[""Stamp 'new member' and date""]
12 --> 13[""Transmit the letter to Charles""]
13 --> 14[""Add new member""]
14 --> 15[""Calculate membership fee""]
15 --> 16[""Write down the amount""]
16 --> 17[""Prepare invoice at home""]
17 --> 18[""Send invoices""]
18 --> 19[""Print membership card""]
19 --> 20[""Send membership card""]
20 --> 11
"
59,"
graph LR
0[""Incoming Frozen Item""] --> 1[""Poultry""]
0 --> 2[""Fish""]
0 --> 3[""Beef""]
1 --> 4[""Pork""]
2 --> 4
3 --> 4
4 --> 5[""Type Categorization""]
5 --> 6[""White Meat""]
5 --> 7[""Dark Meat""]
6 --> 8[""Deboned""]
6 --> 9[""Bone-In""]
8 --> 10[""Temperature Weight and Date Center""]
9 --> 10
7 --> 10
4 --> 10
5 --> 10
10 --> 11[""Store items based on the item policy""]
"
60,"
graph LR
0[""StartNode""] --> 1[""Fill a pot with water""]
0 --> 2[""Buy sauce ingredients""]
0 --> 3[""Fill the pot""]
3 --> 4[""Boil the water""]
2 --> 5[""Prepare tomato sauce""]
4 --> 6[""Put in noodles""]
5 --> 7[""Add seasoning""]
6 --> 8[""Mix noodles with tomato sauce""]
7 --> 8
8 --> 9[""Meal prepared""]
9 --> 10[""EndNode""]
"
61,"
graph LR
0[""StartNode""] --> 1[""Receive order""]
1 --> 2[""Check availability""]
2 --> 3{""Article available?""}
3 --> |""Yes""| 4[""Ship article""]
3 --> |""No""| 5[""Procurement activities""]
5 --> 2
4 --> 6[""Financial settlement""]
6 --> 7[""Receive payment""]
7 --> 8[""EndNode""]
"
62,"
graph LR
0[""Generate a payment report""] --> 1[""Pay the vendor""]
0 --> 2[""Send the payment report to Accounts Receivable Department""]
0 --> 3[""Send the payment report to the Registry""]
2 --> 4[""Generate monthly invoices for clients""]
3 --> 5[""Select paper-based invoices that have been paid""]
4 --> 6[""Charge each client $35 per invoice""]
6 --> 7[""EndNode""]
5 --> 8[""Archive invoices per vendor""]
8 --> 9[""Archive invoices per payment date""]
9 --> 10[""EndNode""]
5 --> 11[""Track down the payment""]
11 --> 12[""EndNode""]
"
63,"
graph LR
0[""Receive order""] --> 1[""Send invoice""]
0 --> 2[""Ship products""]
1 --> 3[""Receive payment""]
2 --> 4[""End process""]
3 --> 4
"
64,"
graph LR
0[""Enter requested information""] --> 1[""Type in date of arrival at SSP""]
0 --> 2[""Type in client name""]
0 --> 3[""Type in vendor name""]
1 --> 4[""EndNode""]
2 --> 4
3 --> 4
"
65,"
graph LR
0[""StartNode""] --> 1[""Visit www.katyd.cz""]
1 --> 2[""Fill out form""]
2 --> 3{""Method of payment?""}
3 --> |""offline""|4[""Show payment information""]
3 --> |""online""|5[""Initiate payment process""]
4 --> 6{""Variant of subscription?""}
5 --> 6
6 --> |""online or print&online""|7[""Assign subscription rights""]
7 --> 8[""Generate code""]
8 --> 9[""Enter code""]
6 --> |""only print""|10[""Register payment information for accounting""]
10 --> 11[""Renew subscription""]
"
66,"
graph LR
0[""Draft Contract""] --> 1[""Legal Review""]
1 --> 2[""Financial Review""]
2 --> 3[""Finalize Contract""]
"
67,"
graph LR
0[""StartNode""] --> 1{""Can fulfill order?""}
1 --> |""Yes""| 2[""Confirm Order""]
1 --> |""No""| 3[""Reject Order""]
2 --> 4[""Deliver Order""]
3 --> 5[""Inform Order Rejected""]
4 --> 6[""Inform Order Delivered""]
5 --> 7[""EndNode""]
6 --> 7
"
68,"
graph LR
0[""StartNode""] --> 1{""Can fulfill order?""}
1 --> |""Yes""| 2[""Confirm order""]
1 --> |""No""| 3[""Reject order""]
2 --> 4[""Deliver order""]
3 --> 5[""Inform order rejected""]
4 --> 6[""Inform order delivered""]
5 --> 7[""EndNode""]
6 --> 7
"
69,"
graph LR
0[""Generate payment report""] --> 1[""Pay the vendor""]
1 --> 2[""Send payment report to Accounts Receivable Department""]
1 --> 3[""Send payment report to registry""]
2 --> 4[""Generate monthly invoices for clients""]
3 --> 5[""Select paper-based invoices that have been paid""]
4 --> 6[""Charge the client $35 per invoice""]
6 --> 10[""End Process""]
5 --> 7[""Archive invoices per vendor""]
7 --> 8[""Track down payment""]
8 --> 9[""Archive invoices per payment data""]
9 --> 10
"
70,"
graph LR
0[""StartNode""] --> 1[""Contact customer regarding backorder""]
1 --> 2{""Customer still wants order?""}
2 --> |""Yes""| 3[""Postpone shipment""]
2 --> |""No""| 4[""Terminate order""]
3 --> 5[""Order out-of-stock merchandise from vendor""]
5 --> 6[""Determine shipping time""]
6 --> 7[""Notify customer of expected shipping date""]
7 --> 8[""Goods arrive""]
8 --> 9[""Contact customer""]
4 --> 10[""EndNode""]
9 --> 10
"
71,"
graph LR
0[""Receive attendance request""] --> 1[""Send email to advisor1""]
0 --> 2[""Send email to advisor2""]
0 --> 3[""Send email to advisor3""]
1 --> 4[""Respond to central office""]
2 --> 4
3 --> 4
"
72,"
graph LR
0[""StartNode""] --> 1[""Prepare shipment""]
0 --> 2[""Bill the customer""]
1 --> 3[""End process""]
2 --> 3
"
73,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""RFQ Verified?""}
2 --> |""No""| 3[""Ask for more information""]
2 --> |""Yes""| 4[""Analyze RFQ""]
3 --> 5[""Provide clarification""]
4 --> 6[""Provide L&M Cost Estimates""]
6 --> 7{""RFQ Verified?""}
7 --> |""No""| 3
7 --> |""Yes""| 8[""Add overhead costs""]
5 --> 4
8 --> 9[""Generate pricing options""]
9 --> 10[""Generate sales quote""]
10 --> 11[""EndNode""]
"
