,0
27,"flowchart LR
0[""StartNode""] --> 1[""Place an order""]
1 --> 2[""Verify the customer""]
2 --> 3[""Is the customer okay?""]
3 --> |""Yes""|4[""Check availability""]
3 --> |""No""|5[""Create a new customer""]
4 --> 7[""Is the product available?""]
5 --> 6[""Conclude the process""]
7 --> |""Yes""|8[""Ship the goods""]
7 --> |""No""|9[""Produce the goods""]
8 --> 6
9 --> 6"
28,"flowchart LR
0[""Move to square (2,5)""] --> 1[""Wait for a message""]
1 --> 2[""Response from all players received?""]
2 --> |""No""|1
2 --> |""Yes""|3[""End process""]
4[""StartNode""] --> 0"
29,"flowchart LR
0[""StartNode""] --> 1[""Obtain the credit score""]
1 --> 2[""Get the credit score""]
1 --> 3[""Check the credit score""]
2 --> 4[""Check the income to payment ratio""]
3 --> 4
4 --> 5[""Assess the credit risk""]
5 --> 6[""EndNode""]"
30,"flowchart LR
0[""StartNode""] --> 1[""Receive payment from previous week""]
1 --> 11[""Payment received for the previous week?""]
3[""Document bad credit against accounts receivable and member's file""] --> 7[""Inform members about bad credit status""]
4[""Update members and accounts receivable file""] --> 5[""Process the order""]
5 --> 12[""Payment received for the previous week?""]
7 --> 8[""Suspend future order processing""]
8 --> 9[""Complete credit check""]
9 --> 10[""EndNode""]
11 --> |""No""|3
11 --> |""Yes""|4
12 --> |""No""|3
12 --> |""Yes""|4"
31,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""Is RFQ verified?""]
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 5[""Provide L&M cost estimates""]
5 --> 6[""Check RFQ again""]
6 --> 7[""Is RFQ verified?""]
7 --> |""No""|3
7 --> |""Yes""|8[""Provide verification""]
8 --> 9[""Add overhead costs""]
9 --> 10[""Generate pricing options""]
10 --> 11[""Generate sales quote""]
11 --> 12[""EndNode""]"
32,"flowchart LR
0[""StartNode""] --> 1[""Bring computer to ACM""]
1 --> 2[""Describe the computer problem""]
2 --> 3[""Receive estimate""]
3 --> 13[""Evaluate estimate""]
5[""Authorize repair""] --> 7[""Receive repair notice""]
6[""Take computer back""] --> 10[""EndNode""]
7 --> 8[""Problem fixed?""]
8 --> |""Yes""|9[""Receive invoice and P/S document""]
8 --> |""No""|10
9 --> 11[""Send payment""]
11 --> 12[""EndNode""]
13 --> |""Acceptable""|5
13 --> |""Unacceptable""|6"
33,"flowchart LR
0[""StartNode""] --> 1[""Analyze and check consistency""]
1 --> 2[""Analyze 'Goal Model'""]
2 --> 3[""Analyze 'Business Process Models'""]
3 --> 4[""Are all goals satisfied?""]
4 --> |""No""|5[""Update""]
4 --> |""Yes""|10[""Process ends""]
5 --> 8[""Does each activity correspond to at least one goal?""]
8 --> |""No""|5
8 --> |""Yes""|10"
34,"flowchart LR
0[""Identify Vacancy""] --> 1[""Manage Position Profile""]
1 --> 2[""Review Terms & Conditions""]
1 --> 3[""Assemble Selection Panel""]
2 --> 4[""Conclude Process""]
3 --> 4
5[""StartNode""] --> 0"
35,"flowchart LR
0[""StartNode""] --> 1[""Verify Form Structure""]
1 --> 2[""Is the Form Correct?""]
2 --> |""Yes""|3[""Verify Proposal""]
2 --> |""No""|4[""Form Error""]
3 --> 5[""Is everything okay?""]
5 --> |""Yes""|6[""Process Successful""]
5 --> |""No""|7[""Process Failure""]"
36,"flowchart LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2[""Check for completeness""]
2 --> |""Not Complete""|3[""Send failure notice""]
2 --> |""Complete""|4[""Categorize customer""]
4 --> 5[""Check for completeness""]
5 --> |""Not Complete""|3
5 --> |""Complete""|6[""Check insurance benefits""]
6 --> 7[""Finish contract""]
7 --> 8[""EndNode""]"
37,"flowchart LR
0[""Receive signed offer""] --> 1[""Register acceptance of the contract""]
0 --> 2[""Scan offer's billing information""]
0 --> 3[""Scan pincode""]
0 --> 5[""Register competitor's information""]
1 --> 6[""Process the offer""]
2 --> 6
3 --> 6
5 --> 6
6 --> 7[""EndNode""]
8[""StartNode""] --> 0"
38,"flowchart LR
0[""Finish by the end of the week""] --> 1[""Generate and send payment report""]
1 --> 2[""Handle Individual Client's payment report""]
1 --> 3[""Move on to SSP's Accounts Receivable Department's payment report""]
1 --> 4[""Deal with the Registry's payment report""]
2 --> 5[""EndNode""]
3 --> 5
4 --> 5"
39,"flowchart LR
0[""Start Execution""] --> 1[""Is it the first execution?""]
1 --> |""Yes""|2[""Allocate actors arbitrarily""]
1 --> |""No""|3[""Allocate actors based on previous executions""]
2 --> 4[""Check Application Execution""]
2 --> 5[""Is the application still executing?""]
3 --> 5
4 --> 5
5 --> |""No""|6[""End Execution""]
5 --> |""Yes""|7[""Application Profiling""]
7 --> 8[""Estimate Expected Performance""]
8 --> 11[""Is there another placement with higher expected performance?""]
11 --> |""Yes""|10[""Deploy New Placement""]
11 --> |""No""|5"
40,"flowchart LR
0[""Check the number of panellists""] --> 1[""Photocopy applications""]
1 --> 2[""Focus on every complete application""]
1 --> 3[""Send original copy to archives""]
3 --> 5[""Pay attention to every compliant application""]
5 --> 6[""End process""]
10[""StartNode""] --> 0"
41,"flowchart LR
0[""Informational Meeting""] --> 1[""Meeting Successful?""]
1 --> |""Yes""|2[""Storyboard Meeting""]
1 --> |""No""|3[""End Process""]
2 --> 14[""Check Content Prepared""]
5[""Develop Site""] --> 6[""Complete Initial Draft""]
6 --> 7[""Check Marketing View?""]
7 --> |""Yes""|8[""Marketing Review""]
7 --> |""No""|9[""Complete Final Version""]
8 --> 11[""Marketing Review Approved?""]
9 --> 10[""Build and Review Activity""]
10 --> 11
11 --> |""Rejected""|3
11 --> |""Approved""|12[""Continue Building""]
13[""Start Node""] --> 0
14 --> 5"
42,"flowchart LR
0[""Receive RFQ""] --> 1[""Verify RFQ""]
1 --> 2[""Produce 'Verify RFQ'""]
1 --> 4[""Produce 'Verified RFQ'""]
2 --> 9[""Access 'Sales Guidelines'""]
4 --> 9
5[""Does RFQ meet guidelines?""] --> |""Yes""|6[""Produce L&M Cost Estimates""]
5 --> |""No""|7[""Communicate with Customer""]
6 --> 8[""End Process""]
7 --> 1
9 --> 5
13[""StartNode""] --> 0"
43,"flowchart LR
0[""StartNode""] --> 1[""Plan and Manage Iteration""]
0 --> 2[""Initiate Project""]
1 --> 3[""Identify and Refine Requirements""]
2 --> 3
3 --> 4[""Agree on Technical Approach""]
4 --> 5[""EndNode""]"
44,"flowchart LR
0[""Prepare TS""] --> 1[""Create Development Plan""]
1 --> 2[""Development and Unit Testing""]
2 --> 3[""Assembly Phase""]
3 --> 4[""Assembly Test""]
4 --> 5[""Solution Accepted for Testing?""]
5 --> |""Yes""|6[""End Process""]
5 --> |""No""|2
7[""StartNode""] --> 0"
45,"flowchart LR
0[""Customer has a problem""] --> 1[""Provide problem description""]
1 --> 2[""Can handle the problem?""]
2 --> |""Yes""|3[""Explain solution""]
2 --> |""No""|5[""Ask for 1st level support""]
3 --> 19[""EndNode""]
5 --> 6[""Check result""]
6 --> 7[""Issue resolved?""]
7 --> |""Yes""|8[""Provide feedback for account manager""]
7 --> |""No""|9[""Ask the developer""]
9 --> 11[""Provide feedback for 1st level support""]
11 --> 10[""Provide feedback for account manager""]
17[""StartNode""] --> 0"
46,"flowchart LR
0[""StartNode""] --> 1[""Deploy DB Tier""]
1 --> 2[""Deploy Web Tier""]
2 --> 3[""Deploy VM (mySQL)""]
3 --> 5[""Deploy DB Tier again""]
4[""Deploy VM (Apache)""] --> 15[""Deploy VM (mySQL)""]
5 --> 4
6[""Deploy OS (mySQL)""] --> 8[""Deploy mySQL""]
8 --> 10[""Deploy PHP Modules""]
8 --> 11[""Deploy SugarCRM Database""]
10 --> 12[""Deploy SugarCRM App""]
12 --> 13[""Connect App to DB""]
13 --> 14[""EndNode""]
15 --> 6"
47,"flowchart LR
0[""Create order and specify quantity""] --> 1[""Send Order to Storage Manager""]
1 --> 2[""Check product availability?""]
2 --> |""Yes""|3[""Prepare Product for Shipping""]
2 --> |""No""|4[""Forward Request to External Vendor""]
3 --> 5[""Add Delivery Confirmation""]
4 --> 6[""Check availability again""]
5 --> 7[""Send product back to requesting employee""]
6 --> 17[""Is Product Available?""]
7 --> 9[""Send Delivery Confirmation to Storage Manager""]
9 --> 11[""Send Invoice to Accountant""]
17 --> |""Yes""|3
17 --> |""No""|4"
48,"flowchart LR
0[""StartNode""] --> 1[""Check if the project is economically beneficial""]
1 --> |""Yes""|2[""Is there user acceptance?""]
1 --> |""No""|3[""Are there additional goals?""]
2 --> |""Yes""|4[""Implement the project""]
2 --> |""No""|5[""Reject the project""]
3 --> |""Yes""|6[""Check if there is user acceptance""]
3 --> |""No""|5
5 --> 7[""EndNode""]
6 --> |""Yes""|4
6 --> |""No""|5"
49,"flowchart LR
0[""StartNode""] --> 1[""Notify successful payment""]
0 --> 2[""Notify successful payment""]
0 --> 3[""Notify successful payment""]
1 --> 4[""EndNode""]
2 --> 4
3 --> 4"
50,"flowchart LR
0[""StartNode""] --> 1[""Move cargo to the warehouse""]
0 --> 2[""Conduct a physical examination of the cargo""]
0 --> 3[""Check the documents""]
0 --> 4[""Register the custom declaration""]
0 --> 5[""Provide support documents""]
1 --> 6[""Release the goods""]
2 --> 6
3 --> 6
4 --> 6
5 --> 6
6 --> 8[""Send a release notice""]
8 --> 7[""EndNode""]"
51,"flowchart LR
0[""Start INN700 Process""] --> 1[""Initiate Project""]
1 --> 2[""Conduct Information Search""]
2 --> 4[""Develop Annotated Bibliography""]
2 --> 8[""Develop Project Presentation""]
4 --> 12[""Develop Literature Review""]
7[""Develop Project Proposal""] --> 10[""Deliver Presentation""]
8 --> 10
10 --> 11[""End Process""]
12 --> 7"
52,"flowchart LR
0[""Start Node""] --> 1[""Receive the issue""]
1 --> 2[""Open a ticket""]
2 --> 3[""Edit the 1st level ticket""]
3 --> 4[""Check Result?""]
4 --> |""Resolved""|6[""Send email to account manager""]
4 --> |""2nd level issue""|20[""Edit the 2nd level ticket""]
6 --> 8[""Close the ticket""]
8 --> 17[""Result?""]
10[""Insert issue into product backlog""] --> 16[""Close the ticket""]
11[""Send email to account manager""] --> 16
16 --> 19[""EndNode""]
17 --> |""Scheduled for next release""|10
17 --> |""Resolved""|11"
53,"flowchart LR
0[""StartNode""] --> 1[""Pay the Airline Company""]
0 --> 2[""Pay the HOTEL""]
0 --> 3[""Pay the Car Rental""]
1 --> 4[""EndNode""]
2 --> 4
3 --> 4"
54,"flowchart LR
0[""StartNode""] --> 1[""Continue the process""]
0 --> 2[""Bring it to an end""]
2 --> 4[""EndNode""]"
55,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""Is RFQ verified as 'ok'?""]
2 --> |""Yes""|3[""Provide LandM cost estimates""]
2 --> |""No""|4[""Ask for more information""]
3 --> 8[""Add overhead cost""]
4 --> 5[""Check RFQ again""]
5 --> 6[""Is RFQ verified as 'ok'?""]
6 --> |""Yes""|3
6 --> |""No""|7[""Provide clarification""]
8 --> 9[""Generate pricing options""]
9 --> 10[""Generate sales quote""]
10 --> 12[""EndNode""]"
56,"flowchart LR
0[""Send XYZ Message""] --> 1[""Ensure integrity of message data""]
1 --> 2[""Check for changes since signing""]
2 --> 3[""Verify acceptability of lodgment""]
3 --> 4[""Establish requirement for manual examination""]
3 --> 5[""Generate Error Report""]
5 --> 6[""Produce Lodgment Verification Report""]
6 --> 7[""End process""]
8[""StartNode""] --> 0"
57,"flowchart LR
0[""StartNode""] --> 1[""Check customers' credit history""]
0 --> 2[""Conduct property title search""]
0 --> 3[""Conduct Property Survey""]
1 --> 4[""Access credit history file""]
2 --> 7[""Generate Survey document""]
4 --> 6[""EndNode""]
7 --> 6"
58,"flowchart LR
0[""Send a letter""] --> 1[""Check for correctness""]
0 --> 20[""Check for correctness""]
1 --> |""No""|2[""Make a phone call""]
1 --> |""Yes""|4[""Record and archive the letter""]
3[""Add mail number and date""] --> 1
4 --> 5[""Transmit the letter""]
5 --> 6[""Register with Miranda""]
6 --> 7[""Make a membership decision""]
7 --> |""Yes""|8[""Stamp 'new member' and date""]
7 --> |""No""|9[""Provide a negative answer""]
8 --> 22[""Add mail number and date""]
11[""Add new member""] --> 12[""Calculate membership fee""]
12 --> 13[""Write down the amount""]
13 --> 14[""Prepare the invoice at home""]
14 --> 15[""Send membership card""]
14 --> 17[""Send invoices""]
15 --> 16[""Print membership card""]
16 --> 17
17 --> 16
18[""StartNode""] --> 0
20 --> |""No""|2
20 --> |""Yes""|3
22 --> 23[""Check for membership again""]
23 --> |""Yes""|24[""Stamp 'new member' and date""]
23 --> |""No""|25[""Provide a negative answer""]
24 --> 26[""Transmit letter to Charles""]
26 --> 11"
59,"flowchart LR
0[""Incoming Frozen Item""] --> 1[""Poultry""]
0 --> 2[""Fish""]
0 --> 3[""Beef""]
1 --> 4[""Pork""]
4 --> 5[""Type Categorization""]
5 --> 6[""White Meat""]
5 --> 7[""Dark Meat""]
5 --> 9[""Bone-In""]
6 --> 10[""Temperature Weight and Date Center""]
6 --> 8[""Deboned""]
7 --> 10
8 --> 10
9 --> 10
10 --> 11[""Store items based on item policy""]
12[""Start Node""] --> 0"
60,"flowchart LR
0[""Guest is hungry""] --> 1[""Fill a pot with water""]
0 --> 2[""Buy sauce ingredients""]
1 --> 3[""Boil the water""]
2 --> 4[""Prepare the tomato sauce""]
3 --> 5[""Put in noodles""]
4 --> 6[""Add seasoning""]
5 --> 7[""Mix noodles with tomato sauce""]
6 --> 7
7 --> 8[""Meal prepared""]"
61,"flowchart LR
0[""Receive Order""] --> 9[""Check Availability""]
1[""Check Availability""] --> 2[""Article Available?""]
2 --> |""Yes""|3[""Ship Article""]
2 --> |""No""|4[""Engage in Procurement Activities""]
3 --> 5[""Financial Settlement""]
4 --> 1
5 --> 6[""Receive Payment""]
7[""Article Available?""] --> |""Yes""|3
7 --> |""No""|4
8[""StartNode""] --> 0
9 --> 7"
62,"flowchart LR
0[""Generate Payment Report""] --> 1[""Pay the Vendor""]
0 --> 2[""Send Payment Report to Accounts Receivable Department""]
0 --> 3[""Send Payment Report to Registry""]
2 --> 4[""Generate Monthly Invoices for Clients""]
3 --> 6[""Archive Invoices per Vendor""]
4 --> 5[""Charge Each Client $35 per Invoice""]
4 --> 9[""Track Down Payment""]
5 --> 10[""EndNode""]
6 --> 7[""Archive Invoices per Payment Date""]
7 --> 10
9 --> 7
11[""StartNode""] --> 0"
63,"flowchart LR
0[""StartNode""] --> 1[""Receive an order""]
1 --> 2[""Send an invoice""]
1 --> 3[""Ship the products""]
2 --> 4[""Receive the payment""]
4 --> 6[""End Process""]"
64,"flowchart LR
0[""Enter requested information""] --> 1[""Type in the date of arrival at SSP""]
0 --> 2[""Type in the client name""]
0 --> 3[""Type in the vendor name""]
1 --> 4[""EndNode""]
2 --> 4
3 --> 4
6[""StartNode""] --> 0"
65,"flowchart LR
0[""Visit www.katyd.cz""] --> 1[""Fill out form with basic information""]
1 --> 2[""Check 'Method of payment?'""]
2 --> |""offline""|3[""Show payment information""]
2 --> |""online""|4[""Initiate payment process""]
4 --> 5[""Check 'Variant of subscription?'""]
5 --> |""online or print&online""|6[""Assign subscription rights to reader""]
5 --> |""only print""|7[""Register payment information for accounting""]
6 --> 9[""Generate code""]
7 --> 8[""Renew subscription""]
8 --> 11[""End process""]
9 --> 10[""Enter code on www.katyd.cz""]
10 --> 11
13[""Start Node""] --> 0"
66,"flowchart LR
0[""Draft Contract""] --> 1[""Legal Review""]
1 --> 2[""Financial Review""]
2 --> 3[""Finalize Contract""]
3 --> 4[""End Process""]"
67,"flowchart LR
0[""StartNode""] --> 7[""Can fulfill the order?""]
2[""Can fulfill the order?""] --> |""No""|4[""Reject the order""]
2 --> |""Yes""|8[""Deliver the order""]
3[""Confirm the order""] --> 8
3 --> 2
4 --> 6[""Inform that the order has been rejected""]
7 --> |""Yes""|3
7 --> |""No""|4
8 --> 9[""Inform that the order has been successfully delivered""]"
68,"flowchart LR
0[""StartNode""] --> 1[""Can fulfill the order?""]
1 --> |""Yes""|2[""Confirm the order""]
1 --> |""No""|3[""Reject the order""]
2 --> 4[""Can fulfill the order?""]
3 --> 5[""Inform order rejected""]
4 --> |""No""|3
4 --> |""Yes""|7[""Deliver the order""]
7 --> 8[""Inform order successfully delivered""]"
69,"flowchart LR
0[""Generate payment report""] --> 1[""Pay the vendor""]
1 --> 2[""Send payment report to Accounts Receivable Department""]
1 --> 3[""Send payment report to registry""]
2 --> 4[""Generate monthly invoices for clients""]
3 --> 7[""Archive invoices per vendor""]
4 --> 5[""Charge client $35 per invoice""]
5 --> 6[""End process""]
7 --> 8[""Archive invoices per payment data""]
8 --> 9[""Track down payment""]
9 --> 6"
