,0
52,"
flowchart LR
0[""Receive Issue""] --> 1[""Open Ticket""]
1 --> 2[""Edit 1st Level Ticket""]
2 --> 3{""Check Result (1st time)""}
3 --> |""2nd Level Issue""|4[""Edit 2nd Level Ticket""]
3 --> |""Resolved""|5[""Send Email to Account Manager (1st time)""]

5 --> 6{""Check Result (2nd time)""}
6 --> |""2nd Level Issue""|4
6 --> |""Resolved""|7[""Send Email to Account Manager (2nd time)""]

7 --> 8[""Close Ticket""]
8 --> 9{""Check Result (3rd time)""}
9 --> |""Scheduled for Next Release""|10[""Insert Issue into Product Backlog""]
9 --> |""Resolved""|11[""Send Email to Account Manager (3rd time)""]

10 --> 12{""Check Result (4th time)""}
11 --> 12
12 --> |""Scheduled for Next Release""|10
12 --> |""Resolved""|13[""Insert Issue into Product Backlog (2nd time)""]

13 --> 14[""Send Email to Account Manager (4th time)""]
14 --> 15[""Close Ticket (2nd time)""]
15 --> 16[""End Process""]
"
53,"
flowchart LR
0[""Pay the Airline Company""] --> 1[""End""]
0 --> 2[""Pay the HOTEL""]
0 --> 3[""Pay the Car Rental""]
"
54,"
flowchart LR
0[""StartNode""] --> 1[""Continue the process""]
0 --> 2[""Bring it to an end""]
1 --> 3[""EndNode""]
2 --> 3
"
55,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""RFQ verified as 'ok'?""}
2 --> |""Yes""|3[""Provide LandM cost estimates""]
2 --> |""No""|4[""Ask for more information""]
4 --> 5[""Check RFQ again""]
5 --> 6{""RFQ verified as 'ok'?""}
6 --> |""Yes""|3
6 --> |""No""|7[""Provide clarification""]
3 --> 8[""Add overhead cost""]
8 --> 9[""Generate pricing options""]
9 --> 10{""Clarification needed?""}
10 --> |""Yes""|7
10 --> |""No""|11[""Generate sales quote""]
11 --> 12[""EndNode""]
"
56,"
flowchart LR
0[""Send XYZ Message""] --> 1[""Ensure integrity of message data""]
1 --> 2[""Check for changes since it was signed""]
2 --> 3[""Verify acceptability of lodgment""]
3 --> 4[""Establish requirement for manual examination""]
3 --> 5[""Generate Error report""]
5 --> 6[""Produce Lodgment Verification Report""]
6 --> 7[""End process""]
"
57,"
graph LR
0[""StartNode""] --> 1[""Check customers' credit history""]
0 --> 2[""Conduct a property title search""]
0 --> 3[""Conduct Property Survey""]
1 --> 4[""Access credit history file""]
2 --> 5[""Generate Survey document""]
4 --> 6[""EndNode""]
5 --> 6
"
58,"
flowchart LR
0[""StartNode""] --> 1[""Send a letter""]
1 --> 2[""Check for correctness""]
2 --> |""No""| 3[""Make a phone call""]
2 --> |""Yes""| 4[""Add mail number and date""]
4 --> 5[""Check for correctness""]
5 --> |""No""| 6[""Make another phone call""]
5 --> |""Yes""| 7[""Record and archive the letter""]
7 --> 8[""Transmit the letter""]
8 --> 9[""Register with Miranda""]
9 --> 10{""Make a membership decision?""}
10 --> |""No""| 11[""Provide a negative answer""]
10 --> |""Yes""| 12[""Stamp 'new member' and date""]
12 --> 13[""Add mail number and date""]
13 --> 14{""Check for membership?""}
14 --> |""No""| 15[""Provide a negative answer""]
14 --> |""Yes""| 16[""Stamp 'new member' and date""]
16 --> 17[""Transmit the letter to Charles""]
17 --> 18[""Add new member""]
18 --> 19[""Calculate membership fee""]
19 --> 20[""Write down the amount""]
20 --> 21[""Prepare the invoice at home""]
21 --> 22[""Send the membership card""]
21 --> 23[""Send invoices""]
21 --> 24[""Print the membership card""]
22 --> 25[""EndNode""]
23 --> 25
24 --> 25
"
59,"
graph LR
0[""Incoming Frozen Item""] --> 1[""Poultry""]
0 --> 2[""Fish""]
0 --> 3[""Beef""]
3 --> 4[""Pork""]
4 --> 5[""Type Categorization""]
5 --> 6[""White Meat""]
5 --> 7[""Dark Meat""]
5 --> 8[""Temperature Weight and Date Center""]
8 --> 9[""Deboned""]
8 --> 10[""Bone-In""]
4 --> 11[""Temperature Weight and Date Center""]
6 --> 12[""Temperature Weight and Date Center""]
12 --> 13[""Type Categorization""]
7 --> 14[""Temperature Weight and Date Center""]
9 --> 15[""Temperature Weight and Date Center""]
10 --> 16[""Temperature Weight and Date Center""]
8 --> 17[""Store items based on item policy""]
"
60,"
flowchart LR
0[""Guest is hungry""] --> 1[""Fill a pot with water""]
0 --> 2[""Buy sauce ingredients""]
1 --> 3[""Boil the water""]
2 --> 4[""Prepare tomato sauce""]
3 --> 5[""Put in some noodles""]
4 --> 6[""Add seasoning""]
5 --> 7[""Mix noodles with tomato sauce""]
6 --> 8[""Meal is prepared""]
"
61,"
flowchart LR
0[""StartNode""] --> 1[""Receive the order""]
1 --> 2[""Check for availability""]
2 --> 3{""Article available?""}
3 --> |""Yes""|4[""Ship the article""]
3 --> |""No""|5[""Engage in procurement activities""]
5 --> 6[""Check for availability""]
6 --> 3
4 --> 7[""Proceed with financial settlement""]
7 --> 8[""Receive the payment""]
8 --> 9[""EndNode""]
"
62,"
graph LR
0[""StartNode""] --> 1[""Generate Payment Report""]
1 --> 2[""Pay Vendor""]
1 --> 3[""Send Payment Report to Accounts Receivable Department""]
1 --> 4[""Send Payment Report to Registry""]
3 --> 5[""Generate Monthly Invoices for Clients""]
5 --> 6[""Charge Each Client $35 per Invoice""]
4 --> 7[""Archive Invoices per Vendor""]
7 --> 8[""Archive Invoices per Payment Date""]
2 --> 9[""Track Down Payment""]
6 --> 10[""EndNode""]
8 --> 10
9 --> 10
"
63,"
flowchart LR
0[""StartNode""] --> 1[""Receive an order""]
1 --> 2[""Send an invoice""]
1 --> 3[""Ship the products""]
2 --> 4[""Receive the payment""]
4 --> 5[""EndNode""]
"
64,"
flowchart LR
0[""Enter requested information""] --> 1[""Type in the date of arrival at SSP""]
0 --> 2[""Type in the client name""]
0 --> 3[""Type in the vendor name""]
1 --> 4[""EndNode""]
2 --> 4
3 --> 4
"
65,"
flowchart LR
0[""Start Node""] --> 1[""Visit www.katyd.cz""]
1 --> 2[""Fill out the form with basic information""]
2 --> 3{""Check 'Method of payment?'""}
3 --> |""Offline""|4[""Show payment information""]
3 --> |""Online""|5[""Initiate payment process""]
5 --> 6{""Check 'Variant of subscription?'""}
6 --> |""Online or Print&Online""|7[""Assign subscription rights""]
6 --> |""Only Print""|8[""Register payment information for accounting""]
8 --> 9[""Renew subscription""]
9 --> 12[""End process""]
7 --> 10[""Generate code""]
10 --> 11[""Enter code on www.katyd.cz""]
11 --> 12[""End process""]
"
66,"
flowchart LR
0[""Draft Contract""] --> 1[""Legal Review""]
1 --> 2[""Financial Review""]
2 --> 3[""Finalize Contract""]
3 --> 4[""EndNode""]
"
