,0
13,"flowchart LR
0[""Order received""] --> 1[""Create invoice""]
0 --> 2[""Prepare shipping""]
1 --> 3[""Send invoice""]
2 --> 4[""Ship item""]
3 --> 5[""Confirm payment""]
4 --> 5"
14,"flowchart LR
0[""StartNode""] --> 2[""Can fulfill the order?""]
2 --> |""Yes""|3[""Confirm the order""]
2 --> |""No""|4[""Reject the order""]
3 --> 5[""Can fulfill the order?""]
4 --> 7[""Notify order rejected""]
5 --> |""Yes""|6[""Deliver the order""]
5 --> |""No""|4
6 --> 8[""Notify order successfully delivered""]"
15,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""Verification successful?""]
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ and provide L&M cost estimates""]
3 --> 1
4 --> 5[""Verify RFQ""]
5 --> 6[""Verification successful?""]
6 --> |""Yes""|8[""Analyze RFQ and provide L&M cost estimates""]
8 --> 9[""Add overhead cost""]
9 --> 10[""Generate pricing options""]
10 --> 11[""Generate sales quote""]
11 --> 12[""EndNode""]"
16,"flowchart LR
0[""StartNode""] --> 1[""Check Customer's Credit History""]
0 --> 2[""Conduct Property Survey""]
0 --> 3[""Search the Property Title""]
3 --> 7[""End Process""]"
17,"flowchart LR
0[""StartNode""] --> 1[""Change Status""]
1 --> 2[""Is the product on sale?""]
2 --> |""Yes""|6[""Mark product as on sale""]
2 --> |""No""|7[""Mark product as not on sale""]
6 --> 5[""EndNode""]
7 --> 5"
18,"flowchart LR
1[""Identify invoice errors""] --> 2[""Highlight errors on the entry form""]
1 --> 3[""Update record of mistakes""]
2 --> 4[""Send the invoice back""]
3 --> 4
4 --> 5[""Conclude the process""]"
19,"flowchart LR
1[""Run the invoice payment process for SSP""] --> 2[""Pay attention to the SAP system""]
2 --> 3[""Send payment report to Accounts Receivable""]
2 --> 4[""Run invoice payment process""]
2 --> 5[""Generate invoice payment report""]
3 --> 7[""Send payment report to Client""]
3 --> 8[""Send payment report to Registry""]
6[""Generate monthly invoices for clients""] --> 10[""Charge the clients""]
10 --> 9[""EndNode""]"
20,"flowchart LR
0[""StartNode""] --> 1[""Check Completeness""]
1 --> 2[""Verify Credit History""]
2 --> 7[""Examine Loan Request""]
3[""Check Result?""] --> |""Rejection""|4[""Reject Customer Request""]
3 --> |""Acceptance""|5[""Approve Customer Request""]
4 --> 6[""EndNode""]
5 --> 8[""EndNode""]
7 --> |""Check Result?""|3"
21,"flowchart LR
0[""Extract Work Orders""] --> 2[""Load Work Orders""]
1[""Extract Notifications""] --> 5[""Load Notifications""]
2 --> 6[""Pull Together Work Order Report""]
3[""Extract Inspection Orders""] --> 4[""Load Inspection Orders""]
4 --> 7[""Pull Together Inspection Order Report""]
5 --> 8[""Pull Together Notification Report""]
6 --> 9[""Link Reports from PPT""]
7 --> 9
8 --> 9
9 --> 10[""Create and Send Email""]
10 --> 11[""End with WHISKY""]"
22,"flowchart LR
0[""Plan the menu""] --> 1[""Prepare the chicken""]
0 --> 2[""Make the salad""]
1 --> 3[""Refine the chicken""]
2 --> 4[""Prepare the salad""]
3 --> 5[""Serve the menu""]
4 --> 5"
23,"flowchart LR
0[""Write a letter""] --> 1[""Obtain the letter""]
1 --> 11[""Are they a member?""]
6[""Obtain a second letter""] --> 7[""Pay the fee""]
7 --> 8[""Receive a card""]
10[""StartNode""] --> 0
11 --> |""Yes""|6"
24,"flowchart LR
0[""Feel hungry""] --> 6[""Have dinner consisting of three dishes""]
2[""Have a salad""] --> 5[""Feel satisfied""]
3[""Enjoy some ice-cream""] --> 5
4[""Savor a plate of pasta""] --> 5
6 --> 2
6 --> 3
6 --> 4"
25,"flowchart LR
0[""Start at 11am and 3am on weekdays""] --> 1[""Empty SAP Master Record Outbox""]
1 --> 2[""Deliver requests to the Master Data Entry Department""]
1 --> 3[""Empty Master Data Entry Outbox""]
2 --> 4[""Receive Vendor Master Record Requests Form""]
4 --> 5[""Process Vendor Master Record Requests""]
5 --> 6[""Place completed requests in Data Entry Officer Inbox""]
6 --> 7[""Completed requests received""]"
26,"flowchart LR
0[""StartNode""] --> 1[""Register event participation""]
1 --> 2[""Register process seminar results""]
1 --> 3[""Create purchase request""]
2 --> 4[""Purchase request approved?""]
3 --> 4
4 --> |""Rejected""|5[""Notify rejection""]
4 --> |""Approved""|6[""Send approved notification""]
5 --> 7[""EndNode""]"
27,"flowchart LR
0[""StartNode""] --> 1[""Place an order""]
1 --> 2[""Verify the customer""]
2 --> 3[""Is the customer okay?""]
3 --> |""Yes""|4[""Check availability""]
3 --> |""No""|5[""Create a new customer""]
4 --> 7[""Is the product available?""]
5 --> 6[""Conclude the process""]
7 --> |""Yes""|8[""Ship the goods""]
7 --> |""No""|9[""Produce the goods""]
8 --> 6
9 --> 6"
28,"flowchart LR
0[""Move to square (2,5)""] --> 1[""Wait for a message""]
1 --> 2[""Response from all players received?""]
2 --> |""No""|1
2 --> |""Yes""|3[""End process""]"
29,"flowchart LR
2[""Get the credit score""] --> 4[""Check the income to payment ratio""]
3[""Check the credit score""] --> 4"
30,"flowchart LR
0[""StartNode""] --> 1[""Receive payment from previous week""]
7[""Inform members about bad credit status""] --> 8[""Suspend future order processing""]
8 --> 9[""Complete credit check""]
9 --> 10[""EndNode""]"
31,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""Is RFQ verified?""]
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 5[""Provide L&M cost estimates""]
5 --> 6[""Check RFQ again""]
6 --> 7[""Is RFQ verified?""]
7 --> |""No""|3
7 --> |""Yes""|8[""Provide verification""]
8 --> 9[""Add overhead costs""]
9 --> 10[""Generate pricing options""]
10 --> 11[""Generate sales quote""]
11 --> 12[""EndNode""]"
32,"flowchart LR
0[""StartNode""] --> 1[""Bring computer to ACM""]
1 --> 2[""Describe the computer problem""]
2 --> 3[""Receive estimate""]
3 --> 13[""Evaluate estimate""]
5[""Authorize repair""] --> 7[""Receive repair notice""]
7 --> 8[""Problem fixed?""]
8 --> |""Yes""|9[""Receive invoice and P/S document""]
9 --> 11[""Send payment""]
11 --> 12[""EndNode""]
13 --> |""Acceptable""|5
13 --> |""Unacceptable""|6[""Take computer back""]"
33,"flowchart LR
0[""StartNode""] --> 1[""Analyze and check consistency""]
1 --> 2[""Analyze 'Goal Model'""]
2 --> 3[""Analyze 'Business Process Models'""]
3 --> 4[""Are all goals satisfied?""]
4 --> |""No""|5[""Update""]
8[""Does each activity correspond to at least one goal?""] --> |""No""|5
8 --> |""Yes""|10[""Process ends""]"
34,"flowchart LR
0[""Identify Vacancy""] --> 1[""Manage Position Profile""]
1 --> 2[""Review Terms & Conditions""]
1 --> 3[""Assemble Selection Panel""]
2 --> 4[""Conclude Process""]
3 --> 4"
35,"flowchart LR
0[""StartNode""] --> 1[""Verify Form Structure""]
1 --> 2[""Is the Form Correct?""]
2 --> |""Yes""|3[""Verify Proposal""]
2 --> |""No""|4[""Form Error""]
3 --> 5[""Is everything okay?""]
5 --> |""Yes""|6[""Process Successful""]
5 --> |""No""|7[""Process Failure""]"
36,"flowchart LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2[""Check for completeness""]
2 --> |""Not Complete""|3[""Send failure notice""]
2 --> |""Yes""|4[""Categorize customer""]
4 --> 5[""Check for completeness""]
5 --> |""No""|3
5 --> |""Yes""|6[""Check insurance benefits""]
6 --> 7[""Finish contract""]
7 --> 8[""EndNode""]"
37,"flowchart LR
0[""Receive signed offer""] --> 1[""Register acceptance of the contract""]
0 --> 2[""Scan offer's billing information""]
0 --> 3[""Scan pincode""]
0 --> 5[""Register competitor's information""]
1 --> 6[""Process the offer""]
2 --> 6
3 --> 6
5 --> 6"
38,"flowchart LR
0[""Finish by the end of the week""] --> 1[""Generate and send payment report""]
1 --> 2[""Handle Individual Client's payment report""]
1 --> 3[""Move on to SSP's Accounts Receivable Department's payment report""]
1 --> 4[""Deal with the Registry's payment report""]
2 --> 5[""EndNode""]
3 --> 5
4 --> 5"
39,"flowchart LR
0[""Start Execution""] --> 1[""Is it the first execution?""]
1 --> |""Yes""|2[""Allocate actors arbitrarily""]
1 --> |""No""|3[""Allocate actors based on previous executions""]
5[""Is the application still executing?""] --> |""No""|6[""End Execution""]
5 --> |""Yes""|7[""Application Profiling""]
7 --> 8[""Estimate Expected Performance""]
8 --> 11[""Is there another placement with higher expected performance?""]
11 --> |""Yes""|10[""Deploy New Placement""]
11 --> |""No""|5"
40,"flowchart LR
0[""Check the number of panellists""] --> 1[""Photocopy applications""]
1 --> 2[""Focus on every complete application""]
1 --> 3[""Send original copy to archives""]
3 --> 5[""Pay attention to every compliant application""]"
41,"flowchart LR
0[""Informational Meeting""] --> 1[""Meeting Successful?""]
1 --> |""Yes""|2[""Storyboard Meeting""]
1 --> |""No""|3[""End Process""]
2 --> 14[""Check Content Prepared""]
5[""Develop Site""] --> 6[""Complete Initial Draft""]
6 --> 7[""Check Marketing View?""]
7 --> |""Yes""|8[""Marketing Review""]
7 --> |""No""|9[""Complete Final Version""]
11[""Marketing Review Approved?""] --> |""Yes""|12[""Continue Building""]"
42,"flowchart LR
0[""Receive RFQ""] --> 1[""Verify RFQ""]
1 --> 2[""Produce 'Verify RFQ'""]
1 --> 4[""Produce 'Verified RFQ'""]
5[""Does RFQ meet guidelines?""] --> |""Yes""|6[""Produce L&M Cost Estimates""]
5 --> |""No""|7[""Communicate with Customer""]
6 --> 8[""End Process""]
7 --> 1
9[""Access 'Sales Guidelines'""] --> 5"
43,"flowchart LR
0[""StartNode""] --> 1[""Plan and Manage Iteration""]
0 --> 2[""Initiate Project""]
1 --> 3[""Identify and Refine Requirements""]
2 --> 3
3 --> 4[""Agree on Technical Approach""]
4 --> 5[""EndNode""]"
44,"flowchart LR
0[""Prepare TS""] --> 1[""Create Development Plan""]
1 --> 2[""Development and Unit Testing""]
2 --> 3[""Assembly Phase""]
3 --> 4[""Assembly Test""]
4 --> 5[""Solution Accepted for Testing?""]
5 --> |""Yes""|6[""End Process""]
5 --> |""No""|2"
45,"flowchart LR
0[""Customer has a problem""] --> 1[""Provide problem description""]
5[""Ask for 1st level support""] --> 6[""Check result""]
6 --> 7[""Issue resolved?""]
7 --> |""Yes""|8[""Provide feedback for account manager""]
9[""Ask the developer""] --> 11[""Provide feedback for 1st level support""]"
46,"flowchart LR
0[""StartNode""] --> 1[""Deploy DB Tier""]
1 --> 2[""Deploy Web Tier""]
2 --> 3[""Deploy VM (mySQL)""]
12[""Deploy SugarCRM App""] --> 13[""Connect App to DB""]
13 --> 14[""EndNode""]"
47,"flowchart LR
1[""Send Order to Storage Manager""] --> 2[""Check product availability?""]
2 --> |""Yes""|3[""Prepare Product for Shipping""]
2 --> |""No""|4[""Forward Request to External Vendor""]
3 --> 5[""Add Delivery Confirmation""]
4 --> 6[""Check availability again""]
5 --> 7[""Send product back to requesting employee""]
7 --> 9[""Send Delivery Confirmation to Storage Manager""]
9 --> 11[""Send Invoice to Accountant""]
13[""Create Order""] --> 14[""Specify Quantity""]
14 --> 1"
48,"flowchart LR
0[""StartNode""] --> 1[""Check if the project is economically beneficial""]
1 --> |""Yes""|2[""Is there user acceptance?""]
1 --> |""No""|3[""Are there additional goals?""]
2 --> |""Yes""|4[""Implement the project""]
2 --> |""No""|5[""Reject the project""]
3 --> |""No""|5
5 --> 7[""EndNode""]
6[""Check if there is user acceptance""] --> |""Yes""|4
6 --> |""No""|5"
49,"flowchart LR
0[""StartNode""] --> 1[""Notify successful payment""]
0 --> 2[""Notify successful payment""]
2 --> 4[""EndNode""]
3[""Notify successful payment""] --> 4"
50,"flowchart LR
0[""StartNode""] --> 1[""Move cargo to the warehouse""]
0 --> 2[""Conduct a physical examination of the cargo""]
0 --> 3[""Check the documents""]
0 --> 4[""Register the custom declaration""]
0 --> 5[""Provide support documents""]
1 --> 6[""Release the goods""]
2 --> 6
3 --> 6
4 --> 6
5 --> 6
6 --> 8[""Send a release notice""]"
51,"flowchart LR
1[""Initiate Project""] --> 2[""Conduct Information Search""]
2 --> 4[""Develop Annotated Bibliography""]
4 --> 12[""Develop Literature Review""]
8[""Develop Project Presentation""] --> 10[""Deliver Presentation""]"
52,"flowchart LR
1[""Receive the issue""] --> 2[""Open a ticket""]
2 --> 3[""Edit the 1st level ticket""]
17[""Result?""] --> |""Scheduled for next release""|10[""Insert issue into product backlog""]"
53,"flowchart LR
0[""StartNode""] --> 1[""Pay the Airline Company""]
0 --> 2[""Pay the HOTEL""]
0 --> 3[""Pay the Car Rental""]"
54,"flowchart LR
0[""StartNode""] --> 1[""Continue the process""]
0 --> 2[""Bring it to an end""]
2 --> 4[""EndNode""]"
55,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""Is RFQ verified as 'ok'?""]
2 --> |""Yes""|3[""Provide LandM cost estimates""]
2 --> |""No""|4[""Ask for more information""]
3 --> 8[""Add overhead cost""]
4 --> 5[""Check RFQ again""]
5 --> 6[""Is RFQ verified as 'ok'?""]
6 --> |""Yes""|3
6 --> |""No""|7[""Provide clarification""]
8 --> 9[""Generate pricing options""]
9 --> 10[""Generate sales quote""]
10 --> 12[""EndNode""]"
56,"flowchart LR
0[""Send XYZ Message""] --> 1[""Ensure integrity of message data""]
1 --> 2[""Check for changes since signing""]
2 --> 3[""Verify acceptability of lodgment""]
3 --> 4[""Establish requirement for manual examination""]
3 --> 5[""Generate Error Report""]
5 --> 6[""Produce Lodgment Verification Report""]
6 --> 7[""End process""]"
57,"flowchart LR
0[""StartNode""] --> 1[""Check customers' credit history""]
0 --> 2[""Conduct property title search""]
0 --> 3[""Conduct Property Survey""]
1 --> 4[""Access credit history file""]
2 --> 7[""Generate Survey document""]
4 --> 6[""EndNode""]
7 --> 6"
58,"flowchart LR
0[""Send a letter""] --> 1[""Check for correctness""]
1 --> |""No""|2[""Make a phone call""]
3[""Add mail number and date""] --> 1
4[""Record and archive the letter""] --> 5[""Transmit the letter""]
5 --> 6[""Register with Miranda""]
6 --> 7[""Make a membership decision""]
7 --> |""Yes""|8[""Stamp 'new member' and date""]
11[""Add new member""] --> 12[""Calculate membership fee""]
12 --> 13[""Write down the amount""]
13 --> 14[""Prepare the invoice at home""]
14 --> 15[""Send membership card""]
14 --> 17[""Send invoices""]
15 --> 16[""Print membership card""]
17 --> 16
23[""Check for membership again""] --> |""Yes""|24[""Stamp 'new member' and date""]
23 --> |""No""|25[""Provide a negative answer""]
26[""Transmit letter to Charles""] --> 11"
59,"flowchart LR
0[""Incoming Frozen Item""] --> 1[""Poultry""]
0 --> 2[""Fish""]
0 --> 3[""Beef""]
1 --> 4[""Pork""]
4 --> 5[""Type Categorization""]
6[""White Meat""] --> 10[""Temperature Weight and Date Center""]
7[""Dark Meat""] --> 10
8[""Deboned""] --> 10
9[""Bone-In""] --> 10
10 --> 11[""Store items based on item policy""]"
60,"flowchart LR
0[""Guest is hungry""] --> 1[""Fill a pot with water""]
0 --> 2[""Buy sauce ingredients""]
1 --> 3[""Boil the water""]
2 --> 4[""Prepare the tomato sauce""]
3 --> 5[""Put in noodles""]
4 --> 6[""Add seasoning""]
5 --> 7[""Mix noodles with tomato sauce""]
7 --> 8[""Meal prepared""]"
61,"flowchart LR
0[""Receive Order""] --> 9[""Check Availability""]
1[""Check Availability""] --> 2[""Article Available?""]
2 --> |""Yes""|3[""Ship Article""]
2 --> |""No""|4[""Engage in Procurement Activities""]
3 --> 5[""Financial Settlement""]
4 --> 1
5 --> 6[""Receive Payment""]
7[""Article Available?""] --> |""Yes""|3
7 --> |""No""|4
8[""StartNode""] --> 0
9 --> 7"
62,"flowchart LR
0[""Generate Payment Report""] --> 1[""Pay the Vendor""]
0 --> 2[""Send Payment Report to Accounts Receivable Department""]
0 --> 3[""Send Payment Report to Registry""]
2 --> 4[""Generate Monthly Invoices for Clients""]
4 --> 5[""Charge Each Client $35 per Invoice""]
6[""Archive Invoices per Vendor""] --> 7[""Archive Invoices per Payment Date""]"
63,"flowchart LR
1[""Receive an order""] --> 2[""Send an invoice""]
1 --> 3[""Ship the products""]
2 --> 4[""Receive the payment""]"
64,"flowchart LR
0[""Enter requested information""] --> 1[""Type in the date of arrival at SSP""]
0 --> 2[""Type in the client name""]
0 --> 3[""Type in the vendor name""]"
65,"flowchart LR
0[""Visit www.katyd.cz""] --> 1[""Fill out form with basic information""]
1 --> 2[""Check 'Method of payment?'""]
2 --> |""offline""|3[""Show payment information""]
2 --> |""online""|4[""Initiate payment process""]
4 --> 5[""Check 'Variant of subscription?'""]
5 --> |""online or print&online""|6[""Assign subscription rights to reader""]
5 --> |""only print""|7[""Register payment information for accounting""]
6 --> 9[""Generate code""]
7 --> 8[""Renew subscription""]
8 --> 11[""End process""]
9 --> 10[""Enter code on www.katyd.cz""]"
66,"flowchart LR
0[""Draft Contract""] --> 1[""Legal Review""]
1 --> 2[""Financial Review""]
2 --> 3[""Finalize Contract""]"
67,"flowchart LR
2[""Can fulfill the order?""] --> |""No""|4[""Reject the order""]
3[""Confirm the order""] --> 2
4 --> 6[""Inform that the order has been rejected""]
7[""Can fulfill the order?""] --> |""Yes""|3
7 --> |""No""|4
8[""Deliver the order""] --> 9[""Inform that the order has been successfully delivered""]"
68,"flowchart LR
0[""StartNode""] --> 1[""Can fulfill the order?""]
1 --> |""Yes""|2[""Confirm the order""]
1 --> |""No""|3[""Reject the order""]
2 --> 4[""Can fulfill the order?""]
3 --> 5[""Inform order rejected""]
4 --> |""No""|3
4 --> |""Yes""|7[""Deliver the order""]
7 --> 8[""Inform order successfully delivered""]"
69,"flowchart LR
0[""Generate payment report""] --> 1[""Pay the vendor""]
1 --> 2[""Send payment report to Accounts Receivable Department""]
1 --> 3[""Send payment report to registry""]
2 --> 4[""Generate monthly invoices for clients""]
4 --> 5[""Charge client $35 per invoice""]
5 --> 6[""End process""]
7[""Archive invoices per vendor""] --> 8[""Archive invoices per payment data""]
8 --> 9[""Track down payment""]"
70,"flowchart LR
0[""Contact customer regarding backorder""] --> 10[""Does the customer still want their order?""]
2[""Postpone shipment until back-ordered goods arrive""] --> 4[""Order out-of-stock merchandise from vendor""]
6[""Notify customer of expected shipping date""] --> 7[""Contact customer when goods arrive""]
9[""StartNode""] --> 0
10 --> |""Yes""|2
10 --> |""No""|3[""Terminate the order""]"
71,"flowchart LR
0[""Receive attendance request""] --> 1[""Send email to advisor1 requesting attendance""]
0 --> 2[""Send email to advisor3 requesting attendance""]
0 --> 3[""Send email to advisor2 requesting attendance""]
1 --> 4[""Respond to the central office""]
2 --> 4
3 --> 4"
72,"flowchart LR
0[""StartNode""] --> 1[""Prepare the shipment""]
0 --> 2[""Bill the customer""]
1 --> 3[""EndNode""]
2 --> 3"
73,"flowchart LR
1[""Verify RFQ""] --> 2[""Is RFQ verified?""]
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
7[""Is RFQ verified?""] --> |""Yes""|9[""Add overhead costs""]
9 --> 10[""Generate pricing options""]
10 --> 13[""Provide clarification""]"
74,"flowchart LR
0[""Payment reports to the Registry""] --> 1[""Validated invoices to the Registry""]
1 --> 2[""Receive payment reports""]
1 --> 3[""Receive validated invoices""]
4[""Select paid invoices""] --> 5[""Sort invoices by vendor""]
5 --> 6[""Sort invoices by payment date""]
6 --> 7[""Archive invoices""]
7 --> 8[""Determine invoices location""]
8 --> 9[""End process""]"
75,"flowchart LR
0[""StartNode""] --> 1[""Receive Order""]
1 --> 2[""Check Availability""]
2 --> 3[""Article Available?""]
3 --> |""Yes""|4[""Receive Payment""]
3 --> |""No""|5[""Procure Article""]
4 --> 6[""Ship Article""]
5 --> 4
6 --> 7[""Fulfill Order""]
7 --> 8[""EndNode""]"
76,"flowchart LR
0[""StartNode""] --> 1[""Procure Part""]
1 --> 2[""Are all parts available?""]
2 --> |""Yes""|3[""EndNode""]
2 --> |""No""|4[""Are all parts available?""]
4 --> |""Yes""|3
4 --> |""No""|5[""Part Auction""]
5 --> 3"
77,"flowchart LR
0[""StartNode""] --> 1[""Request petty cash""]
1 --> 2[""Write a check""]
2 --> 3[""Enter vendor, product description, and amount in Payment Out Module""]
3 --> 4[""Generate data object 'Ledger entry D: Expenses C: Cash'""]
4 --> 5[""Seller accepts the check?""]
5 --> |""Yes""|6[""Purchase products""]
5 --> |""No""|7[""Cash the check""]
6 --> 8[""Pay the vendor""]
7 --> 8
8 --> 9[""EndNode""]"
78,"flowchart LR
0[""Create eBay account""] --> 1[""Log into account""]
1 --> 2[""Browse for an item""]
2 --> 3[""Seller reviews the item""]
2 --> 4[""Customer reviews the item""]
3 --> 5[""Seller completes their review""]
4 --> 6[""Item is reviewed""]"
79,"flowchart LR
1[""Report Problem""] --> 2[""Send Problem for Evaluation""]
2 --> 3[""Receive Estimate""]
3 --> 4[""Customer agrees with estimate?""]
4 --> |""Yes""|5[""Authorize Repair""]
5 --> 7[""Submit Authorization""]
7 --> 8[""Repair successful?""]
8 --> |""Yes""|9[""Receive Documentation""]
8 --> |""No""|10[""Receive Incomplete Notice""]
9 --> 11[""Check if Computer Fixed""]
10 --> 11
12[""Send Payment""] --> 17[""EndNode""]
13[""Pick Up Computer""] --> 17"
80,"flowchart LR
1[""Provide feedback""] --> 2[""Receive signed letter of appointment""]
2 --> 3[""Scan letter into career website""]
3 --> 4[""Send offer in writing""]
4 --> 5[""Receive signed letter of appointment""]
5 --> 6[""Scan letter into career website""]
6 --> 7[""Close the vacancy""]
7 --> 8[""EndNode""]"
81,"flowchart LR
0[""Enter details manually""] --> 1[""Enter vendor name""]
0 --> 2[""Enter client name""]
0 --> 3[""Enter date of arrival""]
1 --> 4[""End Process""]
2 --> 4
3 --> 4"
82,"flowchart LR
0[""StartNode""] --> 1[""Verify content of the shipment""]
1 --> 2[""Perform quality inspection""]
2 --> 3[""Is the material okay?""]
3 --> |""Yes""|4[""Store materials in the right location""]"
83,"flowchart LR
0[""StartNode""] --> 1[""Scan the offer""]
0 --> 2[""Register the offer""]
0 --> 3[""Send the billing""]
0 --> 4[""Send the pincode information""]
1 --> 5[""EndNode""]
2 --> 5
3 --> 5
4 --> 5"
84,"flowchart LR
0[""Check the order""] --> 1[""Process the order""]
1 --> 2[""Send the books""]
1 --> 3[""Update the inventory""]
2 --> 4[""Order complete""]
3 --> 4"
