,0
10,"The description describes the following activities and decisions:
Activities:
0.  Obtaining a detailed description of the problem
1.  Checking if I can handle the problem myself
2.  Explaining the solution
3.  Sending an email to the support system
4.  Waiting for an answer to be received
5.  Explaining the solution (again)
6.  End process

Decisions:
0.  Can I handle the problem myself?

The process specifies that activity 0 happens first, followed by decision 0. If decision 0 is yes, then activity 2 (Explaining the solution) happens and the process ends. If decision 0 is no, then activities 3 and 4 happen, followed by another decision 0. If decision 0 is yes this time, then activity 2 happens and the process ends. If decision 0 is no again, then activity 3 happens, waiting for an answer and activities 5 and 2 are after after this one is received

Thus, the final activity diagram should look like the following:
```mermaid
graph LR
0[""StartNode""] --> 1[""Obtaining a detailed description of the problem""]
1 --> 2{""Can I handle the problem myself?""}
2 --> |""Yes""|3[""Explaining the solution""]
2 --> |""No""|4[""Sending an email to the support system""]
4 --> 5[""Waiting for an answer to be received""]
5 --> 6{""Can I handle the problem myself?""}
6 --> |""Yes""|7[""Explaining the solution""]
6 --> |""No""|8[""Sending an email to the support system""]
7 --> 9[""EndNode""]
```"
11,"The description contains the following activities without decisions:
0. Complete purchase order
1. Send invoice
2. Send goods

The process specifies that activities 0 and 1, 2 happen at the same time. Therefore, the final activity diagram should look like the following:
```mermaid
graph LR
0[""StartNode""] --> 1[""Complete purchase order""]
1 --> 2[""Send invoice""]
1 --> 3[""Send goods""]
3 --> 4[""EndNode""]
```"
12,"The description contains the following activities and decisions:
Activities:
0. Prepare shipment order
1. Send shipment order
2. Carrier response
3. Accept shipment order
4. Acquisition of carriers
5. Realize shipment

Decisions:
0. Carrier response: ""The answer was positive""?
1. Carrier response: ""no""?

The process specifies that activities 0, 1, 2 happens in sequence. Then decision 0 is made. If decision 0 is yes, then activity 3 happens and then decision 1 is made. If decision 1 is yes, then activity 5 happens and the process ends. If decision 1 is no, then activity 4 happens and the process ends. If decision 0 is no, then activity 4 happens and the process ends. Thus, the final activity diagram should look like the following:
```mermaid
graph LR
0[""StartNode""] --> 1[""Prepare shipment order""]
1 --> 2[""Send shipment order""]
2 --> 3[""Carrier response""]
3 --> |""The answer was positive""|4[""Accept shipment order""]
3 --> |""no""|5[""Acquisition of carriers""]
4 --> 6{""Carrier response: 'no'?""}
6 --> |""yes""|7[""Acquisition of carriers""]
6 --> |""no""|8[""Realize shipment""]
8 --> 9[""EndNode""]
5 --> 9
7 --> 9
```"
13,"The description describes the following activities without decisions:
0. Receive order
1. Create invoice
2. Prepare shipping
3. Ship item
4. Send invoice
5. Confirm payment
6. End process

Activity 0 happens first, followed by activities 1 and 2 happen at the same time. Then activity 4 happens, followed by activity 3 happens. Finally, activities 5 and 6 happen. Thus, the final activity diagram should look like the following:
```mermaid
flowchart LR
0[""Receive order""] --> 1[""Create invoice""]
0 --> 2[""Prepare shipping""]
1 --> 3[""Send invoice""]
2 --> 4[""Ship item""]
3 --> 5[""Confirm payment""]
4 --> 5
5 --> 6[""End process""]
```"
14,"The description describes the following activities and decisions:
Activities:
0. Check if we can fulfill the order
1. Confirm the order
2. Reject the order
3. Deliver the order
4. Notify that the order has been rejected
5. Notify that the order has been successfully delivered
Decisions:
0. Can we fulfill the order?

The process specifies that activity 0 happens first. Then decision 0 is made. If decision 0 is yes, then activity 1 and 3 happens. If decision 0 is no, then activity 2 happens. The process then goes back to activity 0. Once activity 1 is completed, the process ends with activity 5. Once activity 2 is completed, the process ends with activity 4. Thus, the final activity diagram should look like the following:
```mermaid
graph LR
0[""StartNode""] --> 1{""Can we fulfill the order?""}
1 --> |""Yes""|2[""Confirm the order""]
1 --> |""No""|3[""Reject the order""]
2 --> 4[""Deliver the order""]
4 --> 5[""Notify that the order has been successfully delivered""]
3 --> 6[""EndNode""]
```"
15,"The description contains the following activities and decisions:
Activities:
0. Verify RFQ
1. Ask for more information
2. Analyze RFQ
3. Provide L&M cost estimates
4. Add overhead cost
5. Generate pricing options
6. Generate sales quote
Decisions:
0. Verification successful?

The process is quite complex and involves multiple loops. Here's how it can be broken down:

1. Activity 0 happens, followed by decision 0.
2. If decision 0 is no, then activity 1 happens.
3. If decision 0 is yes, then activity 2 and 3 happen in sequence. After that, activity 0 happens again, followed by decision 0.
4. If decision 0 is no, then activity 1 happens. 
5. If decision 0 is yes, then activity 4 and 5 happen in sequence. Then activity 6 happens. 

Here is the final activity diagram:
```mermaid
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""Verification successful?""}
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 5[""Provide L&M cost estimates""]
5 --> 1
1 --> 6{""Verification successful?""}
6 --> |""No""|3
6 --> |""Yes""|7[""Add overhead cost""]
7 --> 8[""Generate pricing options""]
8 --> 9[""Generate sales quote""]
9 --> 10[""EndNode""]
```"
16,"The description contains the following activities and data object production:
Activities:
0. Check the Customer's Credit History
1. Conduct a Property Survey
2. Search the Property Title
Data Object Production:
0. Credit History File
1. Survey Document

According to the description, activities 0, 1, and 2 happen at the same time. The process does not specify any further steps after that, so it simply ends after these activities. Thus, the final activity diagram should look like the following:
```mermaid
graph LR
0[""StartNode""] --> 1[""Check the Customer's Credit History""]
0 --> 2[""Conduct a Property Survey""]
0 --> 3[""Search the Property Title""]
1 --> 4[""Credit History File""]
2 --> 5[""Survey Document""]
3 --> 6[""EndNode""]
```"
17,"The description contains the following activities and decisions:
Activities:
0. Change status
1. Check if product is on sale
2. Mark product as on sale
3. Mark product as not on sale
Decisions:
0. Is product on sale?

The process specifies that activity 0 happens first, followed by decision 0. If decision 0 is yes, then activity 2 happens and the process ends. If decision 0 is no, then activity 3 happens and the process ends. Then, activity 1 happens again, and decision 0 is made again. If decision 0 is yes, then activity 2 happens and the process ends. If decision 0 is no, then activity 3 happens and the process ends. Thus, the final activity diagram should look like the following:
```mermaid
graph LR
0[""StartNode""] --> 1[""Change status""]
1 --> 2{""Is product on sale?""}
2 --> |""Yes""|3[""Mark product as on sale""]
2 --> |""No""|4[""Mark product as not on sale""]
4 --> 5[""Check if product is on sale""]
5 --> 2
3 --> 6[""EndNode""]
4 --> 6
```"
18,"The description describes the following activities without decisions:
0. Identify invoice errors
1. Highlight error on entry form
2. Update record of mistakes
3. Send invoice back

Activity 0 and 1 happen at the same time, followed by activity 2. Then activity 3 happens, marking the end of the process. Thus, the final activity diagram should look like the following:
```mermaid
graph LR
0[""StartNode""] --> 1[""Identify invoice errors""]
1 --> 2[""Highlight error on entry form""]
1 --> 3[""Update record of mistakes""]
3 --> 4[""Send invoice back""]
4 --> 5[""EndNode""]
```"
19,"This description specifies the following activities without decisions:
0. Run the invoice payment process for SSP
1. Pay attention to the ""SAP system""
2. Send the payment report to Accounts Receivable
3. Run the invoice payment process
4. Generate the invoice payment report
5. Send the payment report to the Client
6. Send the payment report to the Registry
7. Generate monthly invoices for clients
8. Charge the clients

Activities 0 and 1 happen at the same time, followed by activities 2, 3, 4. The process splits into two branches: one continues with activity 5 and ends there, the other continues with activity 6 and ends there, and the last branch happens with activities 7, 8 and ends there. Thus, the final activity diagram should look like the following:
```mermaid
graph LR
0[""StartNode""] --> 1[""Run the invoice payment process for SSP""]
1 --> 2[""Pay attention to the SAP system""]
1 --> 3[""Send the payment report to Accounts Receivable""]
1 --> 4[""Run the invoice payment process""]
1 --> 5[""Generate the invoice payment report""]
3 --> 5
4 --> 5
5 --> |""Send report to Client""| 6[""Send the payment report to the Client""]
5 --> |""Send report to Registry""| 7[""Send the payment report to the Registry""]
7 --> 8[""EndNode""]
6 --> 9[""Generate monthly invoices for clients""]
9 --> 10[""Charge the clients""]
10 --> 8
```"
20,"The description describes the following activities and decisions:
Activities:
0. Check Completeness
1. Verify Credit History
2. Examine Loan Request
Decisions:
0. Check Result?

The process specifies that activities 0 and 1 happens in sequence. Then decision 0 is made. If decision 0 is no, then activity ""Reject customer request"" happens and the process ends. If decision 0 is yes, then activities 2 happens, and then decision 0 is made once more. If decision 0 is yes again, then activity ""Approve customer request"" happens and the process ends. If decision 0 is no again, then activity ""Reject customer request"" happens and the process ends. Thus, the final activity diagram should look like the following:
```mermaid
graph LR
0[""StartNode""] --> 1[""Check Completeness""]
1 --> 2[""Verify Credit History""]
2 --> 3{""Check Result?""}
3 --> |""Yes""|4[""Examine Loan Request""]
3 --> |""No""|5[""Reject customer request""]
4 --> 6{""Check Result?""}
6 --> |""Yes""|7[""Approve customer request""]
6 --> |""No""|5
7 --> 8[""EndNode""]
5 --> 8
```"
21,"The description contains the following activities and no decisions:
Activities:
0. Extract work orders
1. Extract notifications
2. Load work orders
3. Load notifications
4. Pull together work order report
5. Load inspection orders
6. Pull together inspection order report
7. Pull together notification report
8. Link reports from PPT
9. Create and send email
10. End with WHISKY

The process specifies that activities 0 and 1, and 2 and 3 happens at the same time. Then activities 4 and activities 5 and 6 happens in sequence. After that, activity 7 happens. After activity 8, activity 9 happens and then the process ends. Thus, the final activity diagram should look like the following:
```mermaid
graph LR
0[""StartNode""] --> 1[""Extract work orders""]
0 --> 2[""Extract notifications""]
1 --> 3[""Load work orders""]
2 --> 4[""Load notifications""]
3 --> 5[""Pull together work order report""]
3 --> 5
4 --> 6[""Pull together inspection order report""]
4 --> 6
6 --> 7[""Pull together notification report""]
7 --> 8[""Link reports from PPT""]
8 --> 9[""Create and send email""]
9 --> 10[""End with WHISKY""]
```"
22,"The description contains the following activities and decisions:

Activities:
0. Plan Menu
1. Prepare Chicken
2. Make Salad
3. Refine Chicken
4. Serve Menu

Respecting the initial order described in the question, we note that activities 0, 1, 2 happens at the same time, then activities 3, 4 happens in sequence.  The final activity diagram should look like the following:
```mermaid
graph LR
0[""StartNode""] --> 1[""Plan Menu""]
1 --> 2[""Prepare Chicken""]
1 --> 3[""Make Salad""]
2 --> 4[""Refine Chicken""]
4 --> 5[""Serve Menu""]
3 --> 5
5 --> 6[""EndNode""]
```"
23,"The description describes the following activities and decisions:
Activities:
0. Write a letter
1. Obtain letter
2. Check if member
3. Obtain second letter
4. Pay fee
5. Receive card
Decisions:
0. Applicant a member?

The process starts with activity 0, followed by activity 1. After that, decision 0 is made and two paths are created. If the answer is no, then the process ends. If the answer is yes, then activity to happens, and decision 0 happens again. If this decision is yes, then activities 3 and 4 happen in sequence, followed by activity 5. If this decision is no, then the process ends. Thus, the final activity diagram should look like the following:
```mermaid
graph LR
0[""StartNode""] --> 1[""Write a letter""]
1 --> 2[""Obtain letter""]
2 --> 3{""Applicant a member?""}
3 --> |""No""|4[""EndNode""]
3 --> |""Yes""|5[""Check if member""]
5 --> |""No""|4
5 --> |""Yes""|6[""Obtain second letter""]
6 --> 7[""Pay fee""]
7 --> 8[""Receive card""]
8 --> 9[""EndNode""]
```"
24,"The description contains the following activities without decisions:
0. Feel hungry
1. Have a dinner consisting of three dishes
2. Have a salad
3. Enjoy some ice-cream
4. Savor a plate of pasta
5. Finish dinner and feel satisfied

Activity 0 happens first, then activity 1 happens and activities 2, 3, 4 happens at the same time, after that activity 5 happens. Thus, the final activity diagram should look like the following:
```mermaid
graph LR
0[""StartNode""] --> 1[""Feel hungry""]
1 --> 2[""Have a dinner consisting of three dishes""]
2 --> 3[""Have a salad""]
2 --> 4[""Enjoy some ice-cream""]
2 --> 5[""Savor a plate of pasta""]
5 --> 6[""Finish dinner and feel satisfied""]
6 --> 7[""EndNode""]
```"
25,"The description contains the following activities and no decisions:
Activities:
0. Begin at 11am and 3am on weekdays
1. Empty SAP Master Record Outbox
2. Deliver requests to Master Data Entry Department
3. Empty Master Data Entry Outbox
4. Receive Vendor Master Record Requests Form
5. Process Vendor Master Record Requests
6. Place completed requests in Data Entry Officer Inbox
7. End the process

The process specifies that activities 0, 1, 2 happen at the same time. After that, activity 3, 4 happens. Then activity 5, 6 happens in sequence. Thus, the final activity diagram should look like the following:
```mermaid
graph LR
0[""StartNode""] --> 1[""Begin at 11am and 3am on weekdays""]
1 --> 2[""Empty SAP Master Record Outbox""]
1 --> 3[""Deliver requests to Master Data Entry Department""]
1 --> 4[""Empty Master Data Entry Outbox""]
3 --> 5[""Receive Vendor Master Record Requests Form""]
4 --> 5
5 --> 6[""Process Vendor Master Record Requests""]
6 --> 7[""Place completed requests in Data Entry Officer Inbox""]
7 --> 8[""EndNode""]
```"
26,"The description contains the following activities and decisions:
Activities:
0. Register Event participation
1. Register process seminar results
2. Create Purchase Request
3. Send approved notifications
4. Send Rejection notifications
Decisions:
0. Purchase Request approve?

The process starts with activity 0, which happens at the same time as activity 1 and 2. If decision 0 is ""rejected"", then activity 4 happens and the process ends. If decision 0 is ""approved"", then activity 3 happens and the process continues. 

Activity 3 is followed by another instance of decision 0. If decision 0 is ""rejected"", then activity 4 happens and the process ends. If decision 0 is ""approved"", then activity 3 happens and the process ends (a loop is closed in the following step). If ""Rejection"" is notified from activity 4 and activity 1 is done, then the process ends. (Alternatively, if activity 3 is done then the process ends, if it's not then the second application of decision 0 happens). 

Thus, the final activity diagram should look like the following:
```mermaid
graph LR
0[""StartNode""] --> 1[""Register Event participation""]
1 --> 2[""Register process seminar results""]
1 --> 3[""Create Purchase Request""]
2 --> 4{""Purchase Request approve?""}
4 --> |""Approved""|5[""Send approved notifications""]
4 --> |""Rejected""|6[""Send Rejection notifications""]
3 --> 7{""Purchase Request approve?""}
7 --> |""Approved""|8[""Send approved notifications""]
7 --> |""Rejected""|9[""Send Rejection notifications""]
6 --> 10[""EndNode""]
8 --> 10[""EndNode""]
2 --> 10[""EndNode""]
```"
27,"The description contains the following activities and decisions:
Activities:
0. Place order
1. Verify customer
2. Check availability
3. Create new customer
4. Produce goods
5. Ship goods
6. Conclude process
Decisions:
0. Customer okay?

The process specifies that activities 0 and 1 happen in sequence. Then decision 0 is made. If decision 0 is yes, then activity 2 happens. If decision 0 is no, then activity 3 happens and the process ends. After activity 2, decision 2 is made. If decision 2 is no, then activity 4 happens and the process ends. If decision 2 is yes, then activity 5 happens and the process ends. Thus, the final activity diagram should look like the following:
```mermaid
graph LR
0[""StartNode""] --> 1[""Place order""]
1 --> 2[""Verify customer""]
2 --> 3{""Customer okay?""}
3 --> |""Yes""|4[""Check availability""]
3 --> |""No""|5[""Create new customer""]
4 --> 6{""Product available?""}
6 --> |""No""|7[""Produce goods""]
6 --> |""Yes""|8[""Ship goods""]
7 --> 9[""EndNode""]
8 --> 9
5 --> 9
```"
28,"The description contains the following activities and decisions:
Activities:
0. Move to square (2,5)
1. Wait for message
2. Response received from all players
Decisions:
0. Response received from all players?

Sometimes, if Activity 1 is completed and did not end with activity 2, activity 1 will repeat if it is still necessary.
 Thus, the final activity diagram should look like the following:
```mermaid
graph LR
1[""Move to square (2,5)""] --> 2[""Wait for message""]
2 --> 3{""Response received from all players?""}
3 --> |""No""|2
3 --> |""Yes""|4[""EndNode""]
```"
29,"The description describes the following activities without decisions:
0. Obtain credit score
1. Get credit score
2. Check credit score
3. Check income to payment ratio
4. Assess credit risk
5. Process concludes

Activity 0, 1, 2 happen at the same time, followed by activity 3 and 4 happen after that. Thus, the final activity diagram should look like the following:
```mermaid
graph LR
0[""StartNode""] --> 1[""Obtain credit score""]
0 --> 2[""Get credit score""]
0 --> 3[""Check credit score""]
1 --> 3
2 --> 3
3 --> 4[""Check income to payment ratio""]
4 --> 5[""Assess credit risk""]
5 --> 6[""Process concludes""]
```"
