,0
10,"
graph LR
0[""StartNode""] --> 1[""Obtaining a detailed description of the problem""]
1 --> 2{""Can I handle the problem myself?""}
2 --> |""Yes""|3[""Explaining the solution""]
2 --> |""No""|4[""Sending an email to the support system""]
4 --> 5[""Waiting for an answer to be received""]
5 --> 6{""Can I handle the problem myself?""}
6 --> |""Yes""|7[""Explaining the solution""]
6 --> |""No""|8[""Sending an email to the support system""]
7 --> 9[""EndNode""]
"
11,"
graph LR
0[""StartNode""] --> 1[""Complete purchase order""]
1 --> 2[""Send invoice""]
1 --> 3[""Send goods""]
3 --> 4[""EndNode""]
"
12,"
graph LR
0[""StartNode""] --> 1[""Prepare shipment order""]
1 --> 2[""Send shipment order""]
2 --> 3[""Carrier response""]
3 --> |""The answer was positive""|4[""Accept shipment order""]
3 --> |""no""|5[""Acquisition of carriers""]
4 --> 6{""Carrier response: 'no'?""}
6 --> |""yes""|7[""Acquisition of carriers""]
6 --> |""no""|8[""Realize shipment""]
8 --> 9[""EndNode""]
5 --> 9
7 --> 9
"
13,"
flowchart LR
0[""Receive order""] --> 1[""Create invoice""]
0 --> 2[""Prepare shipping""]
1 --> 3[""Send invoice""]
2 --> 4[""Ship item""]
3 --> 5[""Confirm payment""]
4 --> 5
5 --> 6[""End process""]
"
14,"
graph LR
0[""StartNode""] --> 1{""Can we fulfill the order?""}
1 --> |""Yes""|2[""Confirm the order""]
1 --> |""No""|3[""Reject the order""]
2 --> 4[""Deliver the order""]
4 --> 5[""Notify that the order has been successfully delivered""]
3 --> 6[""EndNode""]
"
15,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""Verification successful?""}
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 5[""Provide L&M cost estimates""]
5 --> 1
1 --> 6{""Verification successful?""}
6 --> |""No""|3
6 --> |""Yes""|7[""Add overhead cost""]
7 --> 8[""Generate pricing options""]
8 --> 9[""Generate sales quote""]
9 --> 10[""EndNode""]
"
16,"
graph LR
0[""StartNode""] --> 1[""Check the Customer's Credit History""]
0 --> 2[""Conduct a Property Survey""]
0 --> 3[""Search the Property Title""]
1 --> 4[""Credit History File""]
2 --> 5[""Survey Document""]
3 --> 6[""EndNode""]
"
17,"
graph LR
0[""StartNode""] --> 1[""Change status""]
1 --> 2{""Is product on sale?""}
2 --> |""Yes""|3[""Mark product as on sale""]
2 --> |""No""|4[""Mark product as not on sale""]
4 --> 5[""Check if product is on sale""]
5 --> 2
3 --> 6[""EndNode""]
4 --> 6
"
18,"
graph LR
0[""StartNode""] --> 1[""Identify invoice errors""]
1 --> 2[""Highlight error on entry form""]
1 --> 3[""Update record of mistakes""]
3 --> 4[""Send invoice back""]
4 --> 5[""EndNode""]
"
19,"
graph LR
0[""StartNode""] --> 1[""Run the invoice payment process for SSP""]
1 --> 2[""Pay attention to the SAP system""]
1 --> 3[""Send the payment report to Accounts Receivable""]
1 --> 4[""Run the invoice payment process""]
1 --> 5[""Generate the invoice payment report""]
3 --> 5
4 --> 5
5 --> |""Send report to Client""| 6[""Send the payment report to the Client""]
5 --> |""Send report to Registry""| 7[""Send the payment report to the Registry""]
7 --> 8[""EndNode""]
6 --> 9[""Generate monthly invoices for clients""]
9 --> 10[""Charge the clients""]
10 --> 8
"
20,"
graph LR
0[""StartNode""] --> 1[""Check Completeness""]
1 --> 2[""Verify Credit History""]
2 --> 3{""Check Result?""}
3 --> |""Yes""|4[""Examine Loan Request""]
3 --> |""No""|5[""Reject customer request""]
4 --> 6{""Check Result?""}
6 --> |""Yes""|7[""Approve customer request""]
6 --> |""No""|5
7 --> 8[""EndNode""]
5 --> 8
"
21,"
graph LR
0[""StartNode""] --> 1[""Extract work orders""]
0 --> 2[""Extract notifications""]
1 --> 3[""Load work orders""]
2 --> 4[""Load notifications""]
3 --> 5[""Pull together work order report""]
3 --> 5
4 --> 6[""Pull together inspection order report""]
4 --> 6
6 --> 7[""Pull together notification report""]
7 --> 8[""Link reports from PPT""]
8 --> 9[""Create and send email""]
9 --> 10[""End with WHISKY""]
"
22,"
graph LR
0[""StartNode""] --> 1[""Plan Menu""]
1 --> 2[""Prepare Chicken""]
1 --> 3[""Make Salad""]
2 --> 4[""Refine Chicken""]
4 --> 5[""Serve Menu""]
3 --> 5
5 --> 6[""EndNode""]
"
23,"
graph LR
0[""StartNode""] --> 1[""Write a letter""]
1 --> 2[""Obtain letter""]
2 --> 3{""Applicant a member?""}
3 --> |""No""|4[""EndNode""]
3 --> |""Yes""|5[""Check if member""]
5 --> |""No""|4
5 --> |""Yes""|6[""Obtain second letter""]
6 --> 7[""Pay fee""]
7 --> 8[""Receive card""]
8 --> 9[""EndNode""]
"
24,"
graph LR
0[""StartNode""] --> 1[""Feel hungry""]
1 --> 2[""Have a dinner consisting of three dishes""]
2 --> 3[""Have a salad""]
2 --> 4[""Enjoy some ice-cream""]
2 --> 5[""Savor a plate of pasta""]
5 --> 6[""Finish dinner and feel satisfied""]
6 --> 7[""EndNode""]
"
25,"
graph LR
0[""StartNode""] --> 1[""Begin at 11am and 3am on weekdays""]
1 --> 2[""Empty SAP Master Record Outbox""]
1 --> 3[""Deliver requests to Master Data Entry Department""]
1 --> 4[""Empty Master Data Entry Outbox""]
3 --> 5[""Receive Vendor Master Record Requests Form""]
4 --> 5
5 --> 6[""Process Vendor Master Record Requests""]
6 --> 7[""Place completed requests in Data Entry Officer Inbox""]
7 --> 8[""EndNode""]
"
26,"
graph LR
0[""StartNode""] --> 1[""Register Event participation""]
1 --> 2[""Register process seminar results""]
1 --> 3[""Create Purchase Request""]
2 --> 4{""Purchase Request approve?""}
4 --> |""Approved""|5[""Send approved notifications""]
4 --> |""Rejected""|6[""Send Rejection notifications""]
3 --> 7{""Purchase Request approve?""}
7 --> |""Approved""|8[""Send approved notifications""]
7 --> |""Rejected""|9[""Send Rejection notifications""]
6 --> 10[""EndNode""]
8 --> 10[""EndNode""]
2 --> 10[""EndNode""]
"
27,"
graph LR
0[""StartNode""] --> 1[""Place order""]
1 --> 2[""Verify customer""]
2 --> 3{""Customer okay?""}
3 --> |""Yes""|4[""Check availability""]
3 --> |""No""|5[""Create new customer""]
4 --> 6{""Product available?""}
6 --> |""No""|7[""Produce goods""]
6 --> |""Yes""|8[""Ship goods""]
7 --> 9[""EndNode""]
8 --> 9
5 --> 9
"
28,"
graph LR
1[""Move to square (2,5)""] --> 2[""Wait for message""]
2 --> 3{""Response received from all players?""}
3 --> |""No""|2
3 --> |""Yes""|4[""EndNode""]
"
29,"
graph LR
0[""StartNode""] --> 1[""Obtain credit score""]
0 --> 2[""Get credit score""]
0 --> 3[""Check credit score""]
1 --> 3
2 --> 3
3 --> 4[""Check income to payment ratio""]
4 --> 5[""Assess credit risk""]
5 --> 6[""Process concludes""]
"
30,"
graph LR
0[""StartNode""] --> 1[""Receive payment""]
1 --> 2{""Payment received?""}
2 --> |""No""|3[""Document bad credit""]
2 --> |""Yes""|4[""Update members and accounts receivable file""]
4 --> 5[""Process order""]
2 --> 1
5 --> 6{""Payment received?""}
6 --> |""No""|7[""Document bad credit""]
6 --> |""Yes""|8[""Inform about bad credit status""]
7 --> 9[""Suspend order processing""]
8 --> 7
5 --> 8
8 --> 9
"
31,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""Is RFQ verified?""}
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 5[""Provide L&M cost estimates""]
5 --> 6{""Is RFQ verified?""}
6 --> |""No""|7[""Ask for more information""]
6 --> |""Yes""|8[""Provide verification""]
8 --> 9[""Add overhead costs""]
9 --> 10[""Generate pricing options""]
10 --> 11[""Generate sales quote""]
11 --> 12[""EndNode""]
"
32,"
graph LR
0[""StartNode""] --> 1[""Bringing computer""]
1 --> 2[""Describe computer problem""]
2 --> 3[""Receive estimate""]
3 --> 4{""Estimate acceptable?""}
4 --> |""Yes""|5[""Authorize repair""]
4 --> |""No""|6[""end process""]
5 --> 7[""Check-in at repair completion""]
7 --> 8[""Problem fixed""]
8 --> |""Yes""|9[""Receive invoice and P/S document""]
8 --> |""No""|6[""end process""]
5 --> 9
9 --> 10[""Send the payment""]
10 --> 11[""EndNode""]
"
33,"
graph LR
0[""StartNode""] --> 1[""Analyze data object Goal Model""]
1 --> 2[""Analyze data object Business Process Models""]
2 --> 3{""All goals satisfied?""}
3 --> |""Yes""|4[""Analyze data objects for all goals and activities""]
3 --> |""No""|5[""Update""]
4 --> 6{""All goals satisfied?""}
6 --> |""No""|5
6 --> |""Yes""|7[""Update and Analyze""]
7 --> 8[""EndNode""]
5 --> 2
"
34,"
graph LR
0[""StartNode""] --> 1[""Identify Vacancy""]
1 --> 2[""Manage Position Profile""]
1 --> 3[""Review Terms & Conditions""]
1 --> 4[""Assemble Selection Panel""]
2 --> 5[""Position Profile""]
2 --> 6[""Position Form""]
3 --> 7[""Ts & Cs Document""]
3 --> 8[""New Business Case""]
3 --> 9[""Required Paperwork (Inc Chairperson Checklist Interview Proforma)""]
3 --> 10[""Staff Requisition Form""]
4 --> 11[""Confirmed Selection Panel List""]
5 --> 12[""EndNode""]
6 --> 12
7 --> 12
8 --> 12
9 --> 12
10 --> 12
11 --> 12
"
35,"
graph LR
0[""StartNode""] --> 1[""Verify form structure""]
1 --> 2{""If the form is correct""}
2 --> |""Yes""|3[""Check proposal""]
2 --> |""No""| 6[""Encounter form error and end.""]
3 --> 4{""Check everything okay""}
4 --> |""Yes""|5[""Process successful""]
4 --> |""No""|7[""Face failure""]
"
36,"
graph LR
0[""StartNode""] --> 1[""Receive Negotiated Conditions""]
1 --> 2{""Data complete?""}
2 --> |""No""|3[""Send failure notice""]
2 --> |""Yes""|4[""Categorize customer""]
4 --> 5{""Data complete?""}
5 --> |""No""|3
5 --> |""Yes""|6[""Special Categorize customer for completeness""]
6 --> 7[""Check insurance benefits""]
7 --> 8[""Finish contract""]
8 --> 9[""EndNode""]
"
37,"
graph LR
0[""StartNode""] --> 1[""Receive signed offer""]
1 --> 2[""Register acceptance of contract""]
1 --> 3{Register competitor's information }
5[""Process the offer""]
3 --> 5
2 --> 5
3 --> 5
5 --> 6[""EndNode""]
"
38,"
graph LR
0[""StartNode""] --> 1[""Finish process by the end of the week""]
1 --> 2[""Generate payment report""]
2 --> 3[""Send payment report""]
3 --> 4[""Handle Individual Client's payment report""]
3 --> 5[""Handle SSP's Accounts Receivable Department's payment report""]
4 --> 6[""Handle Registry's payment report""]
5 --> 6
6 --> 7[""EndNode""]
"
39,"
graph LR
0[""Execution begins""] --> 1{""First execution?""}
1 --> |""Yes""|2[""Allocate actors""]
1 --> |""No""|3[""Application profiling""]
3 --> 4[""Check application status""]
4 --> |""No""|5[""EndNode""]
4 --> |""Yes""|6[""Application profiling""]
6 --> 7[""Expected performance estimation""]
7 --> 8{""New placement with higher expected performance?""}
8 --> |""Yes""|9[""Deploy new placement""]
8 --> |""No""|10[""Wait""]
"
40,"
graph LR
0[""Check number of panellists""] --> 1[""Photocopy the application""]
1 --> 5[""Complete application""]
1 --> 2[""Send the original  copy to Archives""]
2 --> 6[""Compliant application""]
1 --> 3[""Forward the others to recruitment manager""]
6 --> 3
3 --> 4[""Process complete""]
"
41,"
graph LR
0[""StartNode""] --> 1[""informational meeting""]
1 --> 2{""Meeting successful?""}
2 --> |""Yes""|3[""Storyboard meeting""]
2 --> |""No""|4[""EndNode""]
3 --> 5{""Content prepared?""}
5 --> |""Yes""|6[""Prepare content""]
5 --> |""No""|7[""Complete Final version""]
6 --> 8[""Develop site""]
8 --> 9[""Complete initial draft""]
9 --> 10{""check if the site has a marketing view""}
10 --> |""Yes""|11[""Marketing review""]
11 --> 12{""Marketing review approved?""}
12 --> |""Yes""|13[""Move on to building""]
12 --> |""No""|14[""EndNode""]
13 --> 15[""Building and reviewing the activity""]
11 --> |""No""|15
                6 --> 11
"
42,"
graph LR
0[""StartNode""] --> 1[""Receive RFQ""]
1 --> 2[""Verify RFQ""]
2 --> 3[""Access Sales Guidelines""]
2 --> 4[""Access Sales Guidelines""]
3 --> 4[""Produce Verified RFQ""]
4 --> 5{""RFQ meets guidelines in the first verification step?""}
5 --> |""Yes""|6[""Produce L&M Cost Estimates""]
5 --> |""No""|7[""Communicate with customer""]
7 --> 8{""RFQ meets guidelines in the second verification step?""}
8 --> |""Yes""|6
8 --> |""No""|9[""Verify RFQ again""]
9 --> 2
"
43,"
graph LR
0[""StartNode""] --> 1[""Plan and Manage Iteration""]
0 --> 2[""Initiate Project""]
1 --> 3[""Identify and Refine Requirements""]
2 --> 3
3 --> 4[""Agre on Technical Approach""]
4 --> 5[""EndNode""]
"
44,"
graph LR
0[""StartNode""] --> 1[""Prepare TS""]
1 --> 2[""Create development plan""]
2 --> 3[""Development and unit testing""]
3 --> 4[""Assembly""]
4 --> 5[""Assembly test""]
5 --> 6{""Solution accepted for testing?""}
6 --> |""Yes""|7[""EndNode""]
6 --> |""No""|8[""Development and unit testing""]
8 --> 3
"
45,"
graph LR
0[""StartNode""] --> 1{""Can the customer handle the problem?""}
1 --> |""No""|2[""Ask for 1st level support""]
1 --> |""Yes""|3[""Explain solution""]
2 --> 4[""Check result""]
2 --> 5[""Can the issue be resolved with developer?""]
4 --> |""No""|6[""Provide feedback for 1st level support""]
5 --> |""Yes""|6
3 --> 7[""Provide feedback for account manager""]
7 --> 5
5 --> 8[""As the case is complex""]
8 --> 9[""1st level provide solution""]
10 --> 11[""Feedback to account manager and 1st level""]
9 --> 11
11 --> 12[""EndNode""]
"
46,"
flowchart LR
0[""Deploy DB Tier""] --> 1[""Deploy Web Tier""]
1 --> 2[""Deploy VM (mySQL)""]
2 --> 3[""Deploy DB Tier""]
3 --> 4[""Deploy VM (Apache)""]
4 --> 5[""Deploy VM (mySQL)""]
5 --> 6[""Deploy OS (mySQL)""]
6 --> 7[""Deploy VM (Apache)""]
7 --> 8[""Deploy OS (Apache)""]
8 --> 9[""Deploy Web Tier""]
9 --> 10[""Deploy OS (mySQL)""]
10 --> 11[""Deploy mySQL""]
11 --> 12[""Deploy OS (Apache)""]
12 --> 13[""Deploy Apache Web Server""]
13 --> 14[""Deploy mySQL""]
14 --> 15[""Create SugarCRM Database""]
15 --> 16[""Deploy Apache Web Server""]
16 --> 17[""Deploy PHP Modules""]
17 --> 18[""Deploy SugarCRM App""]
18 --> 19[""Connect App to DB""]
19 --> 20[""EndNode""]
"
47,"
graph LR
0[""StartNode""] --> 1[""Create Order and Specify Quantity""]
1 --> 2[""Send Order to Storage Manager""]
2 --> 3{""Product Available?""}
3 --> |""Yes""|4[""Prepare Product for Shipping""]
3 --> |""No""|10[""Forward to External Vendor""]
4 --> 5[""Forward to Requesting Employee""]
5 --> 6[""Add Delivery Confirmation""]
5 --> 7[""Send Product to Storage Manager""]
6 --> 7
10 --> 11[""Reorder Product""]
11 --> 12[""Ship Product""]
12 --> 5
5 --> 16[""EndNode""]
7 --> 16
"
48,"
graph LR
0{""Is the project economically beneficial?""} --> |""Yes""| 1[""Check user acceptance""]
0 --> |""No""| 2[""Check if there are any additional goals given""]
2 --> |""Yes""| 1
2 --> |""No""| 3{""Is user acceptance available?""}
3 --> |""Yes""|4[""Implement project""]
3 --> |""No""|5[""Project is rejected""]
1 --> |""Yes""|4
1 --> |""No""|5
"
49,"
graph LR
0[""StartNode""] --> 1[""Notify the successful payment""]
1 --> 2[""The process ends""]
"
50,"
graph LR
0[""StartNode""] --> 1[""Move cargo to the warehouse""]
1 --> 2[""Conduct a physical examination of the cargo""]
1 --> 3[""Check the documents""]
1 --> 4[""Register the custom declaration""]
1 --> 5[""Provide support documents""]
2 --> 6[""Release the goods""]
5 --> 6
6 --> 7[""Send a release notice""]
7 --> 8[""EndNode""]
"
51,"
graph LR
0[""StartNode""] --> 1[""Initiate Project""]
1 --> 2[""Conduct Information Search""]
2 --> 3[""Iteratively Develop Annotated Bibliography""]
2 --> 4[""Iteratively Develop Project Presentation""]
3 --> 4
1 --> 5[""Iteratively Develop Project Proposal""]
4 --> 5
5 --> 6[""Deliver Presentation""]
6 --> 7[""EndNode""]
"
52,"
graph LR
0[""StartNode""] --> 1[""Receive issue""]
1 --> 2[""Open ticket""]
2 --> 3[""Edit 1st level ticket""]
3 --> 4{""Result?""}
4 --> |""2nd level issue""|5[""Edit 2nd level ticket""]
4 --> |""Resolved""|6[""Send email to account manager""]
4 --> |""Scheduled for next release""|7[""Insert issue into product backlog""]
4 --> |""Needs to be added to product backlog""|8[""Insert issue into product backlog""]
8 --> |""Needs to be added to product backlog""|6
6 --> 7[""Send email to account manager""]
7 --> 8[""Insert issue into product backlog""]
8 --> 5[""Edit 2nd level ticket""]
5 --> 6[""Send email to account manager""]
6 --> 5
4 --> |""End""|9[""Close ticket""]
9 --> 10[""EndNode""]
"
53,"
graph LR
0[""StartNode""] --> 1[""Pay the Airline Company""]
1 --> 2[""Pay the HOTEL""]
2 --> 3[""Pay the Car Rental""]
1 --> 4[""Conclude the process""]
2 --> 4
3 --> 4
4 --> 5[""EndNode""]
"
54,"
graph LR
1[""StartNode""] --> 2[""Continue the process and bring it to an end""]
"
55,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""Verification result of the RFQ""}
2 --> |""Yes""|3[""Provide LandM cost estimates""]
2 --> |""No""|4[""Ask for more information""]
4 --> 1
3 --> 5{""More information available?""}
5 --> |""Yes""|6[""Add overhead cost""]
5 --> |""No""|6
6 --> 7{""More clarification needed?""}
7 --> |""No""|8[""Generate pricing options""]
7 --> |""Yes""|8
8 --> 9{""Clarification done""}
9 --> 10[""Generate sales quote""]
10 --> 11[""EndNode""]
"
56,"
graph LR
0[""StartNode""] --> 1[""Send XYZ message""]
1 --> 2[""Check the integrity of the message data""]
2 --> 3[""Check for changes since signed""]
3 --> 4[""Verify acceptability of lodgment""]
4 --> 5[""Establish manual examination requirement""]
2 --> 6[""Produce Lodgment Verification Report""]
6 --> 7[""Generate error report""]
5 --> 7
7 --> 8[""EndNode""]
"
57,"
graph LR
0[""StartNode""] --> 1[""Check customer's credit history""]
0 --> 2[""Conduct Property Survey""]
1 --> 3[""End process""]
2 --> 3
"
58,"
graph LR
0[""StartNode""] --> 1[""Send a letter""]
1 --> 2{""Letter answer""}
2 --> |""Yes""|3[""Add mail number and date""]
2 --> |""No""|4[""Make a phone call""]
3 --> 5[""Record and archive the letter""]
5 --> 6[""Transmit the letter and register it with Miranda""]
6 --> 7[""Make a membership decision""]
7 --> |""Yes""|8[""Stamp new member and date""]
7 --> |""No""|9[""Provide a negative answer""]
8 --> 10[""Add mail number and date""]
10 --> 11[""Check for membership""]
11 --> |""Yes""|12[""Stamp new member and date""]
11 --> |""No""|13[""Provide a negative answer""]
12 --> 14[""Transmit the letter to Charles""]
14 --> 15[""Add the new member""]
15 --> 16[""Calculate the membership fee""]
16 --> 17[""Write down the amount""]
17 --> 18[""Prepare the invoice at home""]
18 --> 19[""Send the membership card""]
19 --> 20[""EndNode""]
9 --> 8
13 --> 9
"
59,"
graph LR
0[""StartNode""] --> 1[""Incoming Frozen Item""]
1 --> 2[""Poultry""]
1 --> 3[""Fish""]
1 --> 4[""Beef""]
2 --> 5[""Pork""]
5 --> 6[""Type Categorization""]
6 --> 7[""Temperature Weight and Date Center""]
7 --> 8[""White Meat""]
7 --> 9[""Dark Meat""]
7 --> 10[""Deboned""]
7 --> 11[""Bone-In""]
8 --> 12[""Type Categorization""]
8 --> 13[""Temperature Weight and Date Center""]
12 --> 14[""Temperature Weight and Date Center""]
14 --> 11[""Temperature Weight and Date Center""]
11 --> 15[""Temperature Weight and Date Center""]
15 --> 6[""Temperature Weight and Date Center""]
6 --> 16[""Store items""]
16 --> 17[""EndNode""]
"
60,"
graph LR
0[""StartNode""] --> 1[""Fill a pot with water""]
0 --> 2[""Buy sauce ingredients""]
2 --> 5[""Prepare the tomato sauce""]
1 --> 3[""Boil the water""]
3 --> 4[""Put in some noodles""]
2 --> 6[""Add seasoning""]
4 --> 7[""Noodles firm to the bite""]
6 --> 8[""Mix noodles with the tomato sauce""]
7 --> 8
8 --> 9[""The meal is prepared""]
9 --> 10[""EndNode""]
"
61,"
graph LR
0[""StartNode""] --> 1[""Receive order""]
1 --> 2[""Check availability""]
2 --> 3{""Article available?""}
3 --> |""No""|4[""Engage in procurement activities""]
3 --> |""Yes""|5[""Ship article""]
5 --> 2
4 --> 2
5 --> 6[""Financial settlement""]
6 --> 7{""Article fullfilled""}
7 --> |""No""|5
7 --> |""Yes""|8[""Receive payment""]
8 --> 9[""EndNode""]
"
62,"
graph LR
0[""StartNode""] --> 1[""Generate Payment Report""]
1 --> 2[""Pay Vendor""]
1 --> 3[""Send Payment Report to Accounts Receivable Department""]
1 --> 4[""Send Payment Report to Registry""]
1 --> 5[""Archive Invoices per Vendor""]
1 --> 6[""Track Down Payment""]
2 --> 7[""Generate Monthly Invoices for Clients""]
2 --> 8[""Charge Client""]
7 --> 8
4 --> 6
5 --> 6
6 --> 9[""Archive Invoices per Payment Date""]
8 --> 9
"
63,"
graph LR
0[""StartNode""] --> 1[""Receive order""]
1 --> 2[""Send invoice""]
1 --> 3[""Ship products""]
2 --> 4{""Reseller checked payment""}
3 --> 4
4 --> 5[""Receive payment""]
5 --> 6[""EndNode""]
"
64,"
graph LR
0[""StartNode""] --> 1[""Enter requested information""]
1 --> 2[""Type in date of arrival at SSP""]
1 --> 3[""Type in client name""]
1 --> 4[""Type in vendor name""]
4 --> 5[""EndNode""]
"
65,"
graph LR
0[""StartNode""] --> 1[""Visit www.katyd.cz""]
1 --> 2[""Fill out form with name and address""]
2 --> 3{""Method of payment?""}
3 --> |""offline""|4[""Fill out payment information""]
3 --> |""online""|5[""Initiate payment process""]
5 --> 6{""Variant of subscription?""}
6 --> |""only print""|7[""Register payment information for accounting purposes""]
7 --> 8[""Renew subscription""]
6 --> |""online or print&online""|9[""Assign subscription rights to reader""]
9 --> 10[""Generate code""]
10 --> 11[""Enter code on www.katyd.cz""]
8 --> 11
"
66,"
graph LR
0[""StartNode""] --> 1[""Draft Contract""]
1 --> 2[""Contract undergoes Legal Review""]
2 --> 3[""Contract goes through Financial Review""]
3 --> 4[""Contract finalized""]
4 --> 5[""EndNode""]
"
67,"
graph LR
0[""StartNode""] --> 1{""Can fulfill order?""}
1 --> |""Yes""| 2[""Confirm order""]
1 --> |""No""| 3{""Can fulfill order?""}
3 --> |""Yes""| 4[""Confirm order""]
3 --> |""No""| 5[""Reject order""]
2 --> 6[""Deliver order""]
4 --> 6
6 --> 7[""Inform order successfully delivered""]
5 --> 7
7 --> 8[""EndNode""]
"
